555 998
7/28 5/33
7/13 8/12
23/2 25/3
11/23 10/24
2/29 3/28
29/31 28/28
2/3 3/5
6/14 7/13
39/28 40/30
30/24 30/27
7/32 6/34
34/32 34/31
6/22 5/21
9/11 12/14
37/17 37/15
1/24 2/25
34/22 34/19
35/9 34/9
35/18 34/19
4/5 5/5
24/3 25/3
29/16 34/12
31/38 30/38
1/30 1/27
33/38 32/39
7/5 7/4
40/26 40/27
1/10 1/11
1/1 2/3
34/31 37/37
4/24 4/25
7/37 7/36
38/23 37/23
17/31 17/30
3/28 3/26
7/4 7/3
36/6 28/5
40/35 40/39
6/15 6/14
38/15 38/17
4/25 3/23
25/9 24/8
37/6 36/7
21/10 19/10
8/12 17/23
34/33 34/32
31/37 31/34
23/5 23/6
4/7 2/4
35/1 34/1
9/25 10/26
24/7 25/7
36/17 35/18
38/34 39/36
29/36 26/30
11/4 9/2
17/10 16/10
36/4 37/4
27/27 27/28
13/39 13/40
40/3 40/5
34/37 34/34
35/10 36/9
28/13 30/14
39/28 40/35
26/3 26/1
31/40 40/39
3/19 3/18
25/39 23/36
4/15 4/14
18/24 19/24
3/19 4/20
6/27 7/28
29/29 29/27
36/1 35/1
6/2 4/2
32/40 31/40
39/5 38/6
5/24 5/27
24/25 26/24
35/9 33/8
8/27 9/28
