2277 5897
31/9 31.0 9.0
2/16 2.0 16.0
16/32 16.0 32.0
17/37 17.0 37.0
40/12 40.0 12.0
32/45 32.0 45.0
17/35 17.0 35.0
38/33 38.0 33.0
11/49 11.0 49.0
39/50 39.0 50.0
11/24 11.0 24.0
9/20 9.0 20.0
9/27 9.0 27.0
51/6 51.0 6.0
32/23 32.0 23.0
29/43 29.0 43.0
33/3 33.0 3.0
30/3 30.0 3.0
16/28 16.0 28.0
29/51 29.0 51.0
20/16 20.0 16.0
9/37 9.0 37.0
51/48 51.0 48.0
40/27 40.0 27.0
41/32 41.0 32.0
35/12 35.0 12.0
51/32 51.0 32.0
46/7 46.0 7.0
31/31 31.0 31.0
50/3 50.0 3.0
50/22 50.0 22.0
32/42 32.0 42.0
10/29 10.0 29.0
16/51 16.0 51.0
49/41 49.0 41.0
33/14 33.0 14.0
38/30 38.0 30.0
31/50 31.0 50.0
47/40 47.0 40.0
15/38 15.0 38.0
47/36 47.0 36.0
49/17 49.0 17.0
18/29 18.0 29.0
33/33 33.0 33.0
14/20 14.0 20.0
1/39 1.0 39.0
39/34 39.0 34.0
46/2 46.0 2.0
35/26 35.0 26.0
8/35 8.0 35.0
17/50 17.0 50.0
50/4 50.0 4.0
41/47 41.0 47.0
41/33 41.0 33.0
3/1 3.0 1.0
46/27 46.0 27.0
45/14 45.0 14.0
29/4 29.0 4.0
37/21 37.0 21.0
51/1 51.0 1.0
23/1 23.0 1.0
25/24 25.0 24.0
9/51 9.0 51.0
21/8 21.0 8.0
2/23 2.0 23.0
20/28 20.0 28.0
35/45 35.0 45.0
16/22 16.0 22.0
30/48 30.0 48.0
25/17 25.0 17.0
7/32 7.0 32.0
1/24 1.0 24.0
16/35 16.0 35.0
40/24 40.0 24.0
32/10 32.0 10.0
49/42 49.0 42.0
20/36 20.0 36.0
33/51 33.0 51.0
44/7 44.0 7.0
16/10 16.0 10.0
42/42 42.0 42.0
44/49 44.0 49.0
10/23 10.0 23.0
11/47 11.0 47.0
23/7 23.0 7.0
23/18 23.0 18.0
22/1 22.0 1.0
43/34 43.0 34.0
46/49 46.0 49.0
23/8 23.0 8.0
50/40 50.0 40.0
6/29 6.0 29.0
33/48 33.0 48.0
17/16 17.0 16.0
27/23 27.0 23.0
50/29 50.0 29.0
48/34 48.0 34.0
10/31 10.0 31.0
34/29 34.0 29.0
34/37 34.0 37.0
31/23 31.0 23.0
3/45 3.0 45.0
1/48 1.0 48.0
26/11 26.0 11.0
49/22 49.0 22.0
3/17 3.0 17.0
13/22 13.0 22.0
15/44 15.0 44.0
39/41 39.0 41.0
22/9 22.0 9.0
25/9 25.0 9.0
22/3 22.0 3.0
32/44 32.0 44.0
33/26 33.0 26.0
33/1 33.0 1.0
22/41 22.0 41.0
34/36 34.0 36.0
48/46 48.0 46.0
4/16 4.0 16.0
45/46 45.0 46.0
24/47 24.0 47.0
47/22 47.0 22.0
40/30 40.0 30.0
24/2 24.0 2.0
37/6 37.0 6.0
44/15 44.0 15.0
13/34 13.0 34.0
30/14 30.0 14.0
48/3 48.0 3.0
3/27 3.0 27.0
9/1 9.0 1.0
36/43 36.0 43.0
1/26 1.0 26.0
45/16 45.0 16.0
15/6 15.0 6.0
28/17 28.0 17.0
38/17 38.0 17.0
47/32 47.0 32.0
2/14 2.0 14.0
21/14 21.0 14.0
50/9 50.0 9.0
32/49 32.0 49.0
49/30 49.0 30.0
40/21 40.0 21.0
38/14 38.0 14.0
43/36 43.0 36.0
7/11 7.0 11.0
6/8 6.0 8.0
16/7 16.0 7.0
28/24 28.0 24.0
11/33 11.0 33.0
7/12 7.0 12.0
36/49 36.0 49.0
43/3 43.0 3.0
49/48 49.0 48.0
47/51 47.0 51.0
25/6 25.0 6.0
3/24 3.0 24.0
45/7 45.0 7.0
46/48 46.0 48.0
24/24 24.0 24.0
43/23 43.0 23.0
13/29 13.0 29.0
31/42 31.0 42.0
20/51 20.0 51.0
48/6 48.0 6.0
48/42 48.0 42.0
14/27 14.0 27.0
32/51 32.0 51.0
35/47 35.0 47.0
33/29 33.0 29.0
47/10 47.0 10.0
34/16 34.0 16.0
48/33 48.0 33.0
51/5 51.0 5.0
42/50 42.0 50.0
29/18 29.0 18.0
9/9 9.0 9.0
13/6 13.0 6.0
13/38 13.0 38.0
43/14 43.0 14.0
25/12 25.0 12.0
12/28 12.0 28.0
6/5 6.0 5.0
38/27 38.0 27.0
5/21 5.0 21.0
32/13 32.0 13.0
1/51 1.0 51.0
25/32 25.0 32.0
23/5 23.0 5.0
21/40 21.0 40.0
42/20 42.0 20.0
2/15 2.0 15.0
28/29 28.0 29.0
1/32 1.0 32.0
35/44 35.0 44.0
20/30 20.0 30.0
30/51 30.0 51.0
31/24 31.0 24.0
38/18 38.0 18.0
42/44 42.0 44.0
49/23 49.0 23.0
21/12 21.0 12.0
50/2 50.0 2.0
29/28 29.0 28.0
1/1 1.0 1.0
49/43 49.0 43.0
30/50 30.0 50.0
13/36 13.0 36.0
19/9 19.0 9.0
25/48 25.0 48.0
46/13 46.0 13.0
45/39 45.0 39.0
48/1 48.0 1.0
48/51 48.0 51.0
12/37 12.0 37.0
12/44 12.0 44.0
51/38 51.0 38.0
45/19 45.0 19.0
51/47 51.0 47.0
29/37 29.0 37.0
13/32 13.0 32.0
2/11 2.0 11.0
36/20 36.0 20.0
34/50 34.0 50.0
43/2 43.0 2.0
40/7 40.0 7.0
13/48 13.0 48.0
16/31 16.0 31.0
42/30 42.0 30.0
8/17 8.0 17.0
28/9 28.0 9.0
35/8 35.0 8.0
19/36 19.0 36.0
11/51 11.0 51.0
51/51 51.0 51.0
34/44 34.0 44.0
50/49 50.0 49.0
2/31 2.0 31.0
42/22 42.0 22.0
39/30 39.0 30.0
6/18 6.0 18.0
40/2 40.0 2.0
40/4 40.0 4.0
29/1 29.0 1.0
17/22 17.0 22.0
36/25 36.0 25.0
45/10 45.0 10.0
15/12 15.0 12.0
41/43 41.0 43.0
3/51 3.0 51.0
48/14 48.0 14.0
23/6 23.0 6.0
7/43 7.0 43.0
20/31 20.0 31.0
26/44 26.0 44.0
9/19 9.0 19.0
34/15 34.0 15.0
26/23 26.0 23.0
19/13 19.0 13.0
17/11 17.0 11.0
18/51 18.0 51.0
37/50 37.0 50.0
33/6 33.0 6.0
6/51 6.0 51.0
12/22 12.0 22.0
37/47 37.0 47.0
48/9 48.0 9.0
22/12 22.0 12.0
23/20 23.0 20.0
35/15 35.0 15.0
24/16 24.0 16.0
29/7 29.0 7.0
35/37 35.0 37.0
44/37 44.0 37.0
36/38 36.0 38.0
44/33 44.0 33.0
12/20 12.0 20.0
24/51 24.0 51.0
45/1 45.0 1.0
48/48 48.0 48.0
47/30 47.0 30.0
47/1 47.0 1.0
22/32 22.0 32.0
41/24 41.0 24.0
15/33 15.0 33.0
5/31 5.0 31.0
41/10 41.0 10.0
46/5 46.0 5.0
41/39 41.0 39.0
35/48 35.0 48.0
18/20 18.0 20.0
38/41 38.0 41.0
1/9 1.0 9.0
46/46 46.0 46.0
50/33 50.0 33.0
32/3 32.0 3.0
12/23 12.0 23.0
9/22 9.0 22.0
37/31 37.0 31.0
24/13 24.0 13.0
37/37 37.0 37.0
39/51 39.0 51.0
40/6 40.0 6.0
45/29 45.0 29.0
27/17 27.0 17.0
38/35 38.0 35.0
22/16 22.0 16.0
45/21 45.0 21.0
43/45 43.0 45.0
39/24 39.0 24.0
43/4 43.0 4.0
30/40 30.0 40.0
34/39 34.0 39.0
51/9 51.0 9.0
9/31 9.0 31.0
24/4 24.0 4.0
34/6 34.0 6.0
2/26 2.0 26.0
5/51 5.0 51.0
44/36 44.0 36.0
47/42 47.0 42.0
49/37 49.0 37.0
50/7 50.0 7.0
47/3 47.0 3.0
1/43 1.0 43.0
36/30 36.0 30.0
37/35 37.0 35.0
18/32 18.0 32.0
41/19 41.0 19.0
42/25 42.0 25.0
13/21 13.0 21.0
44/3 44.0 3.0
3/30 3.0 30.0
5/19 5.0 19.0
24/14 24.0 14.0
24/37 24.0 37.0
26/43 26.0 43.0
9/24 9.0 24.0
29/2 29.0 2.0
45/32 45.0 32.0
11/21 11.0 21.0
13/11 13.0 11.0
50/51 50.0 51.0
49/44 49.0 44.0
43/47 43.0 47.0
1/29 1.0 29.0
29/31 29.0 31.0
43/5 43.0 5.0
18/10 18.0 10.0
3/5 3.0 5.0
15/36 15.0 36.0
4/15 4.0 15.0
16/42 16.0 42.0
46/34 46.0 34.0
17/8 17.0 8.0
21/33 21.0 33.0
27/28 27.0 28.0
38/36 38.0 36.0
18/2 18.0 2.0
51/22 51.0 22.0
36/42 36.0 42.0
13/37 13.0 37.0
15/2 15.0 2.0
12/45 12.0 45.0
27/11 27.0 11.0
35/10 35.0 10.0
37/8 37.0 8.0
30/33 30.0 33.0
47/45 47.0 45.0
51/21 51.0 21.0
49/34 49.0 34.0
12/8 12.0 8.0
2/2 2.0 2.0
4/47 4.0 47.0
24/40 24.0 40.0
31/51 31.0 51.0
7/9 7.0 9.0
36/41 36.0 41.0
43/28 43.0 28.0
40/43 40.0 43.0
16/12 16.0 12.0
34/30 34.0 30.0
51/10 51.0 10.0
24/9 24.0 9.0
40/38 40.0 38.0
26/6 26.0 6.0
23/13 23.0 13.0
23/21 23.0 21.0
14/36 14.0 36.0
4/51 4.0 51.0
31/43 31.0 43.0
12/24 12.0 24.0
13/19 13.0 19.0
3/13 3.0 13.0
31/27 31.0 27.0
17/33 17.0 33.0
42/43 42.0 43.0
49/12 49.0 12.0
45/6 45.0 6.0
50/26 50.0 26.0
24/35 24.0 35.0
5/39 5.0 39.0
8/28 8.0 28.0
9/12 9.0 12.0
46/10 46.0 10.0
44/17 44.0 17.0
2/29 2.0 29.0
28/7 28.0 7.0
2/22 2.0 22.0
8/27 8.0 27.0
18/6 18.0 6.0
19/19 19.0 19.0
26/9 26.0 9.0
16/24 16.0 24.0
22/10 22.0 10.0
39/22 39.0 22.0
41/2 41.0 2.0
3/7 3.0 7.0
29/13 29.0 13.0
42/37 42.0 37.0
39/32 39.0 32.0
8/21 8.0 21.0
26/15 26.0 15.0
15/9 15.0 9.0
32/7 32.0 7.0
32/28 32.0 28.0
28/13 28.0 13.0
1/41 1.0 41.0
46/40 46.0 40.0
44/19 44.0 19.0
33/12 33.0 12.0
14/18 14.0 18.0
20/13 20.0 13.0
19/20 19.0 20.0
7/41 7.0 41.0
22/42 22.0 42.0
29/19 29.0 19.0
45/4 45.0 4.0
20/11 20.0 11.0
39/37 39.0 37.0
50/19 50.0 19.0
24/30 24.0 30.0
2/36 2.0 36.0
34/32 34.0 32.0
50/13 50.0 13.0
11/40 11.0 40.0
10/44 10.0 44.0
23/24 23.0 24.0
45/2 45.0 2.0
2/50 2.0 50.0
7/44 7.0 44.0
43/12 43.0 12.0
5/29 5.0 29.0
30/44 30.0 44.0
47/24 47.0 24.0
43/17 43.0 17.0
19/1 19.0 1.0
31/45 31.0 45.0
35/19 35.0 19.0
41/3 41.0 3.0
7/6 7.0 6.0
46/16 46.0 16.0
6/25 6.0 25.0
48/41 48.0 41.0
3/21 3.0 21.0
10/47 10.0 47.0
22/40 22.0 40.0
19/11 19.0 11.0
37/10 37.0 10.0
23/33 23.0 33.0
15/27 15.0 27.0
44/27 44.0 27.0
11/46 11.0 46.0
7/3 7.0 3.0
17/15 17.0 15.0
19/48 19.0 48.0
25/4 25.0 4.0
38/42 38.0 42.0
8/7 8.0 7.0
23/2 23.0 2.0
36/21 36.0 21.0
39/36 39.0 36.0
37/1 37.0 1.0
1/49 1.0 49.0
7/28 7.0 28.0
41/6 41.0 6.0
34/2 34.0 2.0
18/18 18.0 18.0
36/7 36.0 7.0
3/8 3.0 8.0
14/37 14.0 37.0
4/29 4.0 29.0
50/39 50.0 39.0
29/16 29.0 16.0
39/13 39.0 13.0
10/26 10.0 26.0
18/9 18.0 9.0
33/5 33.0 5.0
36/37 36.0 37.0
33/15 33.0 15.0
27/16 27.0 16.0
14/48 14.0 48.0
49/28 49.0 28.0
5/4 5.0 4.0
9/43 9.0 43.0
1/36 1.0 36.0
4/1 4.0 1.0
19/8 19.0 8.0
29/25 29.0 25.0
18/35 18.0 35.0
5/44 5.0 44.0
13/39 13.0 39.0
6/10 6.0 10.0
41/7 41.0 7.0
41/17 41.0 17.0
16/44 16.0 44.0
1/30 1.0 30.0
39/6 39.0 6.0
23/19 23.0 19.0
24/26 24.0 26.0
40/23 40.0 23.0
25/49 25.0 49.0
26/10 26.0 10.0
35/35 35.0 35.0
28/6 28.0 6.0
34/13 34.0 13.0
38/31 38.0 31.0
29/30 29.0 30.0
38/49 38.0 49.0
49/14 49.0 14.0
5/38 5.0 38.0
30/24 30.0 24.0
19/35 19.0 35.0
30/47 30.0 47.0
50/36 50.0 36.0
36/50 36.0 50.0
31/48 31.0 48.0
24/1 24.0 1.0
33/50 33.0 50.0
14/13 14.0 13.0
31/28 31.0 28.0
51/14 51.0 14.0
50/16 50.0 16.0
6/1 6.0 1.0
42/48 42.0 48.0
9/6 9.0 6.0
35/36 35.0 36.0
12/34 12.0 34.0
15/31 15.0 31.0
1/23 1.0 23.0
42/34 42.0 34.0
34/46 34.0 46.0
38/23 38.0 23.0
50/45 50.0 45.0
32/39 32.0 39.0
50/46 50.0 46.0
5/49 5.0 49.0
23/42 23.0 42.0
48/40 48.0 40.0
28/15 28.0 15.0
33/30 33.0 30.0
10/15 10.0 15.0
29/21 29.0 21.0
17/28 17.0 28.0
12/21 12.0 21.0
45/27 45.0 27.0
9/5 9.0 5.0
51/40 51.0 40.0
47/28 47.0 28.0
5/22 5.0 22.0
8/18 8.0 18.0
35/11 35.0 11.0
8/10 8.0 10.0
37/2 37.0 2.0
19/12 19.0 12.0
25/50 25.0 50.0
47/34 47.0 34.0
38/8 38.0 8.0
39/26 39.0 26.0
47/16 47.0 16.0
6/15 6.0 15.0
7/46 7.0 46.0
17/10 17.0 10.0
9/11 9.0 11.0
33/39 33.0 39.0
35/21 35.0 21.0
23/27 23.0 27.0
51/36 51.0 36.0
5/25 5.0 25.0
44/43 44.0 43.0
27/3 27.0 3.0
8/47 8.0 47.0
24/27 24.0 27.0
27/46 27.0 46.0
47/41 47.0 41.0
24/41 24.0 41.0
12/26 12.0 26.0
29/9 29.0 9.0
23/11 23.0 11.0
7/13 7.0 13.0
51/46 51.0 46.0
14/43 14.0 43.0
7/20 7.0 20.0
7/29 7.0 29.0
15/45 15.0 45.0
17/27 17.0 27.0
20/22 20.0 22.0
10/18 10.0 18.0
41/34 41.0 34.0
45/5 45.0 5.0
16/16 16.0 16.0
33/49 33.0 49.0
47/33 47.0 33.0
4/33 4.0 33.0
50/27 50.0 27.0
11/8 11.0 8.0
12/50 12.0 50.0
10/28 10.0 28.0
51/37 51.0 37.0
51/13 51.0 13.0
48/13 48.0 13.0
7/5 7.0 5.0
24/29 24.0 29.0
43/31 43.0 31.0
35/50 35.0 50.0
41/27 41.0 27.0
14/40 14.0 40.0
32/43 32.0 43.0
39/23 39.0 23.0
48/47 48.0 47.0
32/29 32.0 29.0
36/10 36.0 10.0
18/38 18.0 38.0
1/8 1.0 8.0
26/7 26.0 7.0
4/40 4.0 40.0
35/49 35.0 49.0
48/21 48.0 21.0
31/37 31.0 37.0
11/48 11.0 48.0
3/18 3.0 18.0
15/24 15.0 24.0
4/32 4.0 32.0
50/10 50.0 10.0
16/20 16.0 20.0
48/11 48.0 11.0
7/7 7.0 7.0
32/19 32.0 19.0
28/47 28.0 47.0
42/16 42.0 16.0
3/33 3.0 33.0
51/27 51.0 27.0
2/21 2.0 21.0
30/26 30.0 26.0
8/2 8.0 2.0
34/19 34.0 19.0
49/27 49.0 27.0
18/30 18.0 30.0
8/19 8.0 19.0
42/29 42.0 29.0
42/26 42.0 26.0
10/20 10.0 20.0
18/27 18.0 27.0
32/14 32.0 14.0
42/32 42.0 32.0
20/49 20.0 49.0
46/43 46.0 43.0
29/45 29.0 45.0
38/22 38.0 22.0
11/10 11.0 10.0
22/23 22.0 23.0
44/21 44.0 21.0
2/46 2.0 46.0
25/42 25.0 42.0
36/26 36.0 26.0
31/22 31.0 22.0
11/15 11.0 15.0
25/46 25.0 46.0
45/31 45.0 31.0
51/45 51.0 45.0
17/3 17.0 3.0
7/25 7.0 25.0
47/15 47.0 15.0
12/19 12.0 19.0
30/18 30.0 18.0
21/32 21.0 32.0
23/10 23.0 10.0
29/22 29.0 22.0
14/33 14.0 33.0
42/38 42.0 38.0
2/17 2.0 17.0
51/2 51.0 2.0
13/35 13.0 35.0
46/11 46.0 11.0
16/36 16.0 36.0
31/8 31.0 8.0
37/26 37.0 26.0
6/6 6.0 6.0
24/42 24.0 42.0
8/9 8.0 9.0
17/51 17.0 51.0
50/41 50.0 41.0
44/26 44.0 26.0
17/26 17.0 26.0
4/19 4.0 19.0
23/14 23.0 14.0
38/5 38.0 5.0
43/37 43.0 37.0
49/33 49.0 33.0
25/10 25.0 10.0
46/39 46.0 39.0
30/19 30.0 19.0
36/3 36.0 3.0
49/29 49.0 29.0
10/24 10.0 24.0
21/50 21.0 50.0
2/20 2.0 20.0
6/26 6.0 26.0
30/35 30.0 35.0
13/17 13.0 17.0
45/44 45.0 44.0
22/21 22.0 21.0
41/36 41.0 36.0
43/35 43.0 35.0
36/47 36.0 47.0
11/29 11.0 29.0
37/29 37.0 29.0
27/19 27.0 19.0
31/12 31.0 12.0
33/18 33.0 18.0
18/47 18.0 47.0
1/13 1.0 13.0
45/49 45.0 49.0
39/21 39.0 21.0
39/42 39.0 42.0
6/40 6.0 40.0
6/24 6.0 24.0
16/2 16.0 2.0
1/44 1.0 44.0
32/18 32.0 18.0
26/13 26.0 13.0
15/29 15.0 29.0
51/34 51.0 34.0
19/27 19.0 27.0
33/31 33.0 31.0
37/25 37.0 25.0
5/1 5.0 1.0
21/6 21.0 6.0
9/16 9.0 16.0
22/25 22.0 25.0
3/50 3.0 50.0
42/45 42.0 45.0
41/9 41.0 9.0
14/22 14.0 22.0
5/13 5.0 13.0
26/28 26.0 28.0
10/6 10.0 6.0
32/15 32.0 15.0
33/9 33.0 9.0
8/39 8.0 39.0
2/49 2.0 49.0
4/25 4.0 25.0
13/31 13.0 31.0
38/6 38.0 6.0
46/29 46.0 29.0
11/6 11.0 6.0
12/25 12.0 25.0
26/27 26.0 27.0
16/25 16.0 25.0
22/7 22.0 7.0
42/15 42.0 15.0
4/31 4.0 31.0
10/42 10.0 42.0
28/43 28.0 43.0
2/51 2.0 51.0
50/30 50.0 30.0
21/30 21.0 30.0
45/36 45.0 36.0
23/23 23.0 23.0
47/19 47.0 19.0
37/11 37.0 11.0
35/38 35.0 38.0
17/9 17.0 9.0
2/44 2.0 44.0
20/35 20.0 35.0
14/26 14.0 26.0
39/5 39.0 5.0
46/38 46.0 38.0
1/47 1.0 47.0
39/7 39.0 7.0
4/14 4.0 14.0
4/23 4.0 23.0
20/33 20.0 33.0
44/39 44.0 39.0
11/28 11.0 28.0
49/10 49.0 10.0
38/9 38.0 9.0
25/38 25.0 38.0
8/49 8.0 49.0
13/9 13.0 9.0
1/5 1.0 5.0
2/34 2.0 34.0
13/27 13.0 27.0
45/47 45.0 47.0
35/41 35.0 41.0
14/19 14.0 19.0
44/32 44.0 32.0
13/1 13.0 1.0
44/16 44.0 16.0
7/1 7.0 1.0
22/27 22.0 27.0
28/10 28.0 10.0
5/26 5.0 26.0
9/48 9.0 48.0
13/43 13.0 43.0
26/25 26.0 25.0
37/39 37.0 39.0
23/3 23.0 3.0
37/36 37.0 36.0
27/50 27.0 50.0
38/34 38.0 34.0
16/26 16.0 26.0
8/51 8.0 51.0
2/12 2.0 12.0
13/33 13.0 33.0
25/44 25.0 44.0
21/47 21.0 47.0
51/18 51.0 18.0
49/45 49.0 45.0
7/19 7.0 19.0
27/25 27.0 25.0
26/45 26.0 45.0
19/30 19.0 30.0
26/29 26.0 29.0
36/12 36.0 12.0
46/44 46.0 44.0
46/45 46.0 45.0
15/10 15.0 10.0
16/11 16.0 11.0
20/32 20.0 32.0
3/9 3.0 9.0
41/48 41.0 48.0
34/5 34.0 5.0
48/35 48.0 35.0
2/10 2.0 10.0
35/20 35.0 20.0
46/17 46.0 17.0
38/2 38.0 2.0
39/3 39.0 3.0
39/48 39.0 48.0
48/45 48.0 45.0
42/39 42.0 39.0
26/18 26.0 18.0
2/8 2.0 8.0
1/17 1.0 17.0
26/46 26.0 46.0
44/5 44.0 5.0
36/17 36.0 17.0
40/35 40.0 35.0
43/44 43.0 44.0
2/7 2.0 7.0
17/42 17.0 42.0
36/5 36.0 5.0
32/50 32.0 50.0
14/29 14.0 29.0
20/42 20.0 42.0
39/46 39.0 46.0
43/51 43.0 51.0
12/42 12.0 42.0
33/7 33.0 7.0
10/7 10.0 7.0
38/4 38.0 4.0
24/50 24.0 50.0
25/16 25.0 16.0
17/7 17.0 7.0
17/48 17.0 48.0
11/38 11.0 38.0
38/51 38.0 51.0
5/15 5.0 15.0
6/17 6.0 17.0
31/26 31.0 26.0
8/33 8.0 33.0
21/1 21.0 1.0
45/35 45.0 35.0
7/51 7.0 51.0
41/16 41.0 16.0
37/49 37.0 49.0
23/47 23.0 47.0
11/27 11.0 27.0
2/32 2.0 32.0
9/35 9.0 35.0
40/41 40.0 41.0
31/10 31.0 10.0
24/3 24.0 3.0
1/16 1.0 16.0
35/17 35.0 17.0
25/2 25.0 2.0
44/34 44.0 34.0
4/27 4.0 27.0
11/1 11.0 1.0
43/8 43.0 8.0
14/50 14.0 50.0
30/27 30.0 27.0
30/38 30.0 38.0
7/33 7.0 33.0
6/27 6.0 27.0
5/24 5.0 24.0
43/49 43.0 49.0
6/49 6.0 49.0
5/11 5.0 11.0
10/34 10.0 34.0
34/18 34.0 18.0
22/17 22.0 17.0
8/46 8.0 46.0
9/10 9.0 10.0
17/36 17.0 36.0
30/46 30.0 46.0
22/14 22.0 14.0
34/40 34.0 40.0
13/5 13.0 5.0
39/31 39.0 31.0
1/22 1.0 22.0
17/23 17.0 23.0
22/13 22.0 13.0
29/47 29.0 47.0
25/40 25.0 40.0
15/18 15.0 18.0
1/37 1.0 37.0
15/37 15.0 37.0
43/6 43.0 6.0
51/41 51.0 41.0
19/18 19.0 18.0
37/15 37.0 15.0
5/17 5.0 17.0
26/1 26.0 1.0
43/25 43.0 25.0
14/3 14.0 3.0
25/26 25.0 26.0
44/1 44.0 1.0
47/46 47.0 46.0
29/15 29.0 15.0
25/37 25.0 37.0
31/20 31.0 20.0
40/18 40.0 18.0
18/40 18.0 40.0
9/34 9.0 34.0
14/24 14.0 24.0
19/3 19.0 3.0
4/18 4.0 18.0
36/35 36.0 35.0
39/17 39.0 17.0
1/18 1.0 18.0
36/8 36.0 8.0
38/12 38.0 12.0
10/32 10.0 32.0
42/24 42.0 24.0
20/14 20.0 14.0
41/45 41.0 45.0
38/25 38.0 25.0
39/27 39.0 27.0
46/1 46.0 1.0
9/33 9.0 33.0
11/50 11.0 50.0
30/13 30.0 13.0
38/29 38.0 29.0
35/1 35.0 1.0
6/38 6.0 38.0
27/35 27.0 35.0
27/15 27.0 15.0
24/15 24.0 15.0
38/20 38.0 20.0
26/2 26.0 2.0
44/18 44.0 18.0
45/8 45.0 8.0
19/50 19.0 50.0
44/25 44.0 25.0
6/14 6.0 14.0
25/51 25.0 51.0
30/20 30.0 20.0
43/16 43.0 16.0
11/19 11.0 19.0
50/25 50.0 25.0
13/49 13.0 49.0
15/49 15.0 49.0
13/30 13.0 30.0
31/39 31.0 39.0
39/8 39.0 8.0
40/49 40.0 49.0
10/11 10.0 11.0
11/7 11.0 7.0
28/4 28.0 4.0
29/50 29.0 50.0
9/4 9.0 4.0
8/31 8.0 31.0
24/22 24.0 22.0
43/10 43.0 10.0
4/7 4.0 7.0
9/7 9.0 7.0
14/42 14.0 42.0
9/14 9.0 14.0
3/25 3.0 25.0
18/1 18.0 1.0
44/38 44.0 38.0
41/13 41.0 13.0
24/43 24.0 43.0
37/4 37.0 4.0
43/13 43.0 13.0
36/31 36.0 31.0
41/38 41.0 38.0
6/45 6.0 45.0
18/44 18.0 44.0
11/32 11.0 32.0
14/28 14.0 28.0
5/47 5.0 47.0
38/19 38.0 19.0
26/42 26.0 42.0
47/5 47.0 5.0
49/32 49.0 32.0
6/48 6.0 48.0
15/11 15.0 11.0
28/46 28.0 46.0
29/26 29.0 26.0
37/30 37.0 30.0
2/24 2.0 24.0
6/23 6.0 23.0
27/12 27.0 12.0
3/47 3.0 47.0
43/50 43.0 50.0
38/48 38.0 48.0
7/37 7.0 37.0
10/19 10.0 19.0
49/18 49.0 18.0
27/8 27.0 8.0
46/36 46.0 36.0
34/33 34.0 33.0
21/11 21.0 11.0
19/32 19.0 32.0
19/5 19.0 5.0
45/45 45.0 45.0
1/33 1.0 33.0
32/31 32.0 31.0
10/49 10.0 49.0
33/10 33.0 10.0
13/50 13.0 50.0
28/11 28.0 11.0
42/21 42.0 21.0
35/42 35.0 42.0
34/14 34.0 14.0
38/37 38.0 37.0
9/18 9.0 18.0
30/7 30.0 7.0
9/28 9.0 28.0
50/18 50.0 18.0
40/11 40.0 11.0
1/2 1.0 2.0
25/11 25.0 11.0
39/43 39.0 43.0
8/43 8.0 43.0
39/18 39.0 18.0
32/17 32.0 17.0
9/36 9.0 36.0
43/18 43.0 18.0
4/22 4.0 22.0
43/9 43.0 9.0
15/8 15.0 8.0
15/13 15.0 13.0
45/26 45.0 26.0
11/44 11.0 44.0
2/35 2.0 35.0
13/18 13.0 18.0
39/4 39.0 4.0
49/9 49.0 9.0
51/50 51.0 50.0
16/43 16.0 43.0
3/14 3.0 14.0
41/31 41.0 31.0
30/32 30.0 32.0
32/11 32.0 11.0
7/42 7.0 42.0
32/26 32.0 26.0
14/47 14.0 47.0
10/36 10.0 36.0
35/3 35.0 3.0
46/12 46.0 12.0
1/35 1.0 35.0
24/10 24.0 10.0
45/51 45.0 51.0
30/16 30.0 16.0
49/51 49.0 51.0
20/39 20.0 39.0
42/17 42.0 17.0
22/46 22.0 46.0
40/50 40.0 50.0
6/11 6.0 11.0
7/21 7.0 21.0
48/22 48.0 22.0
19/26 19.0 26.0
36/33 36.0 33.0
7/15 7.0 15.0
7/27 7.0 27.0
28/51 28.0 51.0
25/27 25.0 27.0
43/46 43.0 46.0
43/33 43.0 33.0
47/2 47.0 2.0
48/43 48.0 43.0
16/40 16.0 40.0
17/12 17.0 12.0
19/15 19.0 15.0
31/32 31.0 32.0
27/44 27.0 44.0
5897
31/39 30/38
34/25 34/24
32/31 32/32
42/23 43/24
5/15 6/16
33/10 33/11
49/51 48/50
27/10 26/10
13/48 12/48
15/45 16/45
18/11 17/12
48/11 48/10
8/34 8/33
11/28 12/28
24/19 25/18
49/34 50/36
46/41 47/41
28/10 27/9
16/7 14/6
46/31 47/29
47/42 48/43
6/45 7/41
4/46 5/46
32/45 34/46
37/9 38/10
3/49 3/48
32/15 31/14
27/10 26/9
4/21 4/20
9/38 10/37
11/18 11/19
18/41 17/42
30/8 28/9
45/51 47/51
35/33 34/34
43/32 43/33
5/39 6/37
28/26 27/25
5/26 5/27
27/12 26/11
10/34 10/33
22/14 21/14
30/48 31/49
4/44 4/43
39/47 40/48
37/29 36/29
16/3 16/2
2/9 2/8
33/9 34/5
19/37 19/36
13/9 12/8
22/27 22/26
26/5 25/4
40/11 46/4
35/30 36/29
32/27 31/28
38/10 38/9
43/6 43/7
16/30 17/31
11/24 12/23
5/18 7/23
6/27 7/28
17/38 16/36
35/26 36/26
11/42 12/41
49/24 48/24
37/35 38/35
17/36 18/35
44/23 43/23
4/9 5/10
29/44 27/43
47/22 48/19
22/19 22/18
47/17 47/16
15/42 16/45
13/45 11/48
47/5 48/4
2/21 2/22
39/48 40/49
5/31 5/32
