852 2265
30/6 31/6
16/22 15/23
26/16 27/17
20/23 21/23
15/29 16/29
2/13 1/10
15/16 16/17
5/9 6/11
7/5 9/4
16/21 20/20
5/8 4/8
24/4 25/4
8/14 9/13
15/16 16/16
5/24 6/24
26/16 27/19
20/1 21/1
4/8 4/9
22/23 17/25
17/8 16/8
20/25 21/25
3/8 2/6
26/1 25/2
4/13 5/14
19/12 18/13
19/10 19/9
10/5 10/6
28/2 27/3
31/2 30/4
1/5 2/5
7/10 7/9
6/30 7/31
11/13 10/13
24/15 25/13
25/28 22/27
10/12 10/13
11/8 10/8
9/30 9/31
12/11 12/12
19/12 19/11
23/16 23/17
22/5 21/6
9/13 9/14
14/29 15/30
21/25 18/26
24/25 23/24
9/6 10/7
22/29 22/28
1/9 2/9
7/18 8/18
18/14 16/15
13/13 13/12
23/16 24/18
30/3 29/4
9/27 10/27
2/14 1/13
21/21 20/22
26/7 27/7
13/22 8/23
9/24 8/25
14/23 13/24
5/14 6/14
18/3 18/4
27/30 27/31
23/6 23/7
19/11 20/10
20/25 19/25
8/15 8/14
10/26 10/27
22/27 27/29
13/5 14/4
24/5 25/4
31/22 30/26
25/8 23/9
27/4 30/3
11/12 12/11
20/17 21/18
8/11 9/10
22/22 21/23
30/30 29/31
9/6 8/7
5/11 4/10
15/14 16/14
20/29 21/29
18/12 18/11
27/16 26/15
2/5 3/5
31/31 30/30
13/8 22/7
23/11 22/10
18/31 19/31
13/6 14/6
5/9 5/10
25/27 26/28
8/26 7/25
20/13 18/14
17/20 16/20
25/7 24/8
7/28 7/29
31/10 31/9
6/11 9/10
5/1 4/1
2/12 3/13
3/17 4/17
30/2 29/3
20/20 17/21
8/9 9/8
23/4 20/3
16/24 17/23
7/5 8/7
17/25 20/24
15/14 15/15
20/9 22/8
30/29 30/30
13/28 14/29
21/5 22/5
10/11 9/12
28/28 29/29
24/5 25/5
19/23 17/22
31/22 31/21
5/6 5/7
23/15 24/17
31/8 30/10
22/12 23/11
12/8 11/7
16/11 16/10
6/5 9/4
27/29 19/26
6/24 7/24
21/1 22/1
20/15 19/15
25/17 24/17
12/5 13/4
18/11 17/14
5/26 6/25
28/22 27/24
26/4 24/5
23/22 26/20
28/6 29/6
23/31 22/30
21/24 21/25
24/7 25/7
15/3 14/3
17/29 18/29
27/21 27/22
15/3 19/2
15/26 14/27
5/6 4/6
22/7 23/7
18/29 15/30
11/26 12/26
14/11 14/10
18/12 19/11
26/30 26/31
21/4 20/3
8/8 7/9
10/14 11/14
20/20 21/21
18/13 18/12
6/28 6/27
16/17 17/18
5/14 6/15
5/17 3/16
14/17 13/16
15/17 16/18
24/3 23/3
24/11 21/13
1/21 1/22
13/8 15/11
16/7 17/7
15/6 16/6
15/5 17/6
16/6 17/6
18/3 17/4
3/30 5/29
16/9 15/8
25/29 26/30
21/15 21/16
26/9 28/8
10/11 10/12
28/15 28/14
27/6 26/6
24/27 25/27
22/30 22/29
13/27 14/29
12/9 13/9
2/14 3/14
13/12 12/10
30/29 31/30
23/3 27/4
22/9 25/8
16/23 16/22
9/10 8/13
25/10 28/8
30/27 31/28
18/15 19/16
21/17 21/18
26/27 25/26
14/5 17/6
5/13 3/8
18/9 18/10
15/19 15/20
5/26 6/26
30/6 29/8
25/22 26/23
22/8 25/7
22/25 23/26
24/2 26/1
19/27 19/28
22/27 23/27
19/27 18/27
3/24 8/23
12/4 15/3
7/16 8/16
13/25 12/25
5/31 6/30
19/28 20/28
11/30 10/30
9/26 9/27
7/16 8/15
25/6 24/6
9/9 10/9
15/5 16/5
24/11 25/11
9/15 10/14
25/11 26/11
28/10 28/9
20/28 19/27
28/13 29/16
5/15 5/16
17/7 18/7
26/29 24/28
26/20 24/21
11/1 10/1
9/28 8/28
31/16 31/15
17/30 16/31
2/3 1/1
29/13 28/13
23/16 22/16
30/6 31/5
13/13 12/13
29/11 30/11
11/6 11/5
21/10 20/12
14/24 13/25
3/5 4/6
20/4 20/5
15/3 13/4
2/18 3/18
10/11 11/12
6/7 6/6
31/7 22/12
3/4 3/3
20/16 21/16
15/5 15/4
3/6 3/5
14/6 15/6
24/6 23/7
27/3 26/3
27/8 26/8
9/29 10/29
31/13 31/12
26/24 26/23
27/4 28/4
17/29 15/28
27/27 27/26
17/6 19/7
27/11 26/12
12/10 13/10
11/11 12/10
17/17 16/17
25/5 27/4
26/21 25/21
8/7 7/8
10/1 9/1
25/1 24/2
28/12 28/11
21/22 21/23
21/6 23/5
2/31 5/26
28/24 28/23
31/8 31/7
31/20 30/18
2/16 2/17
14/7 13/8
1/14 1/13
1/31 1/30
2/5 2/4
12/5 13/5
7/28 8/28
30/31 31/31
21/11 22/12
22/11 23/11
12/30 11/31
19/9 20/10
20/19 21/20
20/8 19/9
22/1 23/1
19/28 19/29
28/23 28/22
18/4 18/5
27/24 27/23
19/15 18/15
3/14 3/13
10/18 11/18
12/4 12/5
29/18 30/24
11/8 11/7
31/7 30/8
16/4 15/5
21/20 22/21
28/13 30/24
23/23 22/23
9/30 10/29
30/18 29/17
17/11 18/9
24/14 23/15
17/13 18/9
25/28 25/27
17/21 17/22
11/13 11/14
22/21 20/22
15/6 13/5
28/26 28/25
2/9 3/10
20/20 20/21
24/11 24/12
28/21 28/20
10/30 9/30
18/24 17/25
1/18 1/17
29/10 28/11
31/22 30/22
29/16 29/15
17/18 18/17
30/11 31/11
29/1 28/1
21/7 22/7
19/25 17/26
19/16 19/17
25/7 23/8
2/11 3/11
26/30 25/30
27/16 27/17
4/15 5/15
7/5 8/5
18/22 20/23
25/8 29/7
18/25 20/24
27/25 27/24
5/17 6/17
8/5 10/6
14/16 15/16
4/4 5/4
13/16 13/15
30/24 30/25
17/22 18/21
14/9 15/10
12/10 13/11
20/6 19/5
16/25 14/24
3/15 4/15
9/16 8/17
26/2 28/1
23/15 23/16
31/2 31/3
6/13 5/14
3/5 4/5
16/15 17/14
12/6 13/8
17/15 22/14
22/16 21/17
12/13 11/13
22/15 21/16
17/11 17/12
17/25 12/27
18/12 17/14
10/9 8/10
10/23 14/22
11/7 10/6
13/21 14/21
12/6 13/6
15/5 14/4
16/25 15/25
20/9 21/8
21/30 23/31
1/19 1/20
27/21 26/21
4/15 4/16
30/18 30/19
12/27 12/26
10/10 11/10
16/3 14/4
13/13 14/11
25/26 27/29
11/29 9/30
1/13 1/12
7/24 8/24
28/21 27/19
25/26 26/26
8/10 9/8
13/12 12/13
16/21 12/22
29/26 28/24
18/4 19/4
11/15 12/14
17/26 21/25
2/5 1/4
24/19 25/18
6/8 7/7
3/5 2/4
22/31 23/31
2/15 2/16
25/13 24/14
15/27 15/26
20/12 19/13
25/25 24/24
29/2 29/1
14/11 15/11
21/6 22/6
27/20 20/18
8/10 8/9
9/5 10/5
22/4 21/5
20/10 21/10
10/14 11/13
26/7 25/8
14/8 13/8
18/5 19/6
16/24 17/24
13/21 15/20
2/9 3/9
26/22 27/21
6/23 2/24
19/15 19/16
28/13 29/19
10/27 9/28
14/22 11/23
14/18 15/18
26/12 26/11
19/15 22/14
19/12 20/12
16/21 14/22
25/24 24/24
10/30 10/31
13/12 12/12
26/9 27/8
19/30 19/31
10/11 12/10
24/21 23/21
28/2 25/3
22/3 22/2
10/13 9/15
14/26 15/25
11/17 12/16
28/6 27/7
24/2 23/3
31/20 30/20
4/2 1/1
1/17 3/18
4/12 3/11
27/13 28/12
22/25 22/24
30/17 30/18
24/22 21/23
7/10 8/10
20/2 19/3
26/1 25/1
10/17 11/15
18/1 19/1
19/26 24/28
22/18 23/17
16/21 17/22
5/8 4/7
26/6 25/6
12/6 13/7
12/15 11/15
28/27 28/26
5/17 4/16
4/10 3/8
30/27 25/14
26/26 27/27
23/26 24/26
12/22 8/23
20/21 20/22
17/5 18/5
14/23 15/23
16/10 17/12
24/8 23/8
17/18 17/19
19/6 20/6
23/18 24/18
31/1 30/1
25/12 27/13
31/26 31/25
19/17 20/18
24/16 24/17
22/10 23/10
16/8 25/7
17/6 20/7
9/17 10/16
20/16 20/17
13/8 17/7
20/23 19/24
4/7 3/8
14/13 17/14
15/8 16/10
26/6 26/5
11/17 13/14
2/31 4/30
14/4 15/4
20/19 19/17
3/5 3/4
17/25 19/24
28/25 29/26
31/10 28/11
24/1 22/2
17/9 18/8
23/17 22/17
8/8 7/8
24/14 23/14
14/24 13/24
29/16 30/17
3/3 2/3
12/7 13/8
19/4 20/4
21/23 19/22
18/3 17/3
19/16 20/16
26/11 27/11
4/18 5/18
2/11 2/12
6/31 7/31
10/28 11/28
21/21 20/21
11/9 9/10
15/16 15/17
15/20 16/19
6/11 7/11
22/3 23/2
3/11 3/10
22/17 21/17
22/5 20/6
26/16 27/18
31/19 30/17
15/21 17/20
28/21 29/24
27/27 28/27
25/15 25/14
21/4 22/4
19/5 18/4
7/30 6/30
16/31 17/31
3/1 2/1
19/17 21/20
4/16 8/17
6/16 7/15
25/22 24/22
2/16 1/15
14/17 15/17
6/11 11/9
2/9 2/10
17/27 16/27
30/4 30/5
28/7 28/6
25/28 23/27
5/31 6/31
30/15 31/12
14/9 14/8
28/26 27/25
6/12 6/11
11/22 7/23
6/12 5/10
15/30 16/29
15/28 14/27
11/7 12/7
11/22 14/21
1/26 1/25
29/17 28/13
26/6 25/7
11/23 12/23
3/13 4/13
5/14 5/15
9/6 8/6
25/27 25/26
19/20 18/20
10/29 11/29
6/8 5/8
6/29 7/30
17/9 18/9
7/16 6/16
19/11 18/10
28/2 26/3
6/6 7/7
5/4 6/4
13/14 13/13
14/5 15/5
19/23 19/24
9/7 9/8
22/7 23/6
4/11 3/9
16/4 17/4
17/10 18/9
29/24 30/27
2/12 2/13
5/14 6/16
23/31 24/31
13/22 12/22
1/18 2/18
18/30 16/31
14/26 12/27
14/30 11/31
8/30 7/30
23/13 23/14
17/6 17/7
5/12 6/13
3/10 4/11
6/9 5/9
4/14 4/15
1/15 1/14
7/14 6/15
6/13 5/10
3/2 4/3
6/8 6/7
9/6 9/7
11/25 11/26
20/15 22/14
9/15 8/15
27/7 25/8
28/10 27/11
24/23 23/23
9/6 7/5
10/16 11/15
13/22 16/21
10/24 11/26
11/5 13/8
19/22 20/21
6/28 7/28
4/4 4/3
6/28 7/30
18/25 17/26
20/28 21/27
12/12 12/13
17/10 17/11
11/12 11/13
7/25 6/25
5/18 1/17
23/21 22/22
30/3 30/4
21/26 22/27
30/27 29/27
3/8 2/7
3/24 20/20
22/23 24/22
13/23 14/22
5/5 4/6
19/30 20/31
16/7 13/8
13/7 14/7
9/18 10/18
20/16 21/17
8/8 6/9
6/24 1/31
27/4 29/3
15/16 22/12
26/10 25/11
3/5 7/4
2/15 5/17
22/5 23/5
16/8 15/8
18/23 17/25
19/9 22/10
16/9 17/11
30/1 29/1
15/8 14/8
19/8 18/8
15/30 15/29
9/4 3/5
27/28 29/31
27/11 28/11
30/28 29/27
20/23 17/22
21/10 22/10
28/13 28/12
17/4 16/5
21/30 20/30
30/29 29/29
30/12 30/11
15/11 15/10
11/6 10/6
14/26 14/25
20/27 20/28
31/12 31/11
27/20 27/21
2/31 3/30
4/11 5/14
26/30 24/31
26/5 27/5
17/25 16/25
14/6 12/5
4/7 4/8
9/14 9/15
5/30 2/31
14/24 17/25
6/24 9/26
27/1 26/1
13/5 14/5
3/2 1/1
10/28 9/29
24/2 25/2
24/17 25/18
1/5 1/4
13/16 14/16
5/16 4/16
5/3 4/3
22/30 21/30
15/22 14/22
22/12 25/10
17/30 16/30
9/16 10/16
23/31 24/30
24/26 24/27
4/6 4/7
1/22 1/23
17/18 15/19
16/21 17/21
12/29 13/30
9/15 9/16
17/13 16/13
9/10 7/11
31/28 31/27
23/15 22/15
30/21 29/18
17/17 17/18
29/4 28/5
5/6 4/7
23/4 23/5
7/26 8/26
12/15 13/14
16/22 17/23
26/24 27/26
16/15 15/15
23/30 23/31
25/23 26/23
30/25 29/24
31/8 30/9
22/3 27/4
19/29 20/30
9/23 9/24
30/18 29/16
29/28 30/29
6/30 5/30
28/30 29/31
14/17 15/16
10/15 10/16
30/30 30/31
25/30 24/30
5/30 6/29
21/19 22/21
17/12 17/13
27/27 28/28
27/9 22/12
6/24 8/23
23/23 24/25
16/13 17/14
24/26 23/24
9/30 8/28
4/5 4/6
11/31 15/30
23/23 25/26
17/18 18/18
4/30 3/30
14/7 14/6
18/22 20/21
28/8 27/8
6/12 7/11
14/30 13/30
25/21 26/22
2/3 2/4
31/29 31/28
15/19 13/20
15/24 17/25
13/10 14/11
29/12 28/13
10/17 11/17
24/16 23/15
28/3 27/3
18/22 18/21
21/11 21/12
13/11 13/10
24/29 25/30
21/20 21/21
6/15 6/14
26/24 25/24
19/18 18/19
5/8 5/9
28/26 29/26
27/7 28/7
22/18 23/18
22/14 21/14
16/1 17/1
10/4 11/4
11/15 11/16
15/22 14/23
9/24 8/24
9/13 10/12
26/9 26/8
22/24 22/23
24/28 25/29
18/7 17/6
17/25 16/26
15/28 16/28
14/27 15/27
22/17 23/16
13/17 15/18
2/8 2/9
5/10 4/9
9/25 10/26
24/13 23/13
5/7 6/7
11/31 13/30
31/2 30/2
22/9 23/9
6/9 6/8
20/29 19/29
28/9 31/7
13/8 12/9
15/3 12/5
2/7 2/8
11/8 11/9
20/12 20/13
25/1 24/1
26/29 25/29
15/1 14/1
27/4 21/3
21/15 20/15
16/10 13/14
21/10 20/11
17/18 16/20
22/4 23/5
2/8 3/8
6/9 5/8
28/24 29/25
6/26 6/25
27/13 27/12
23/5 24/5
10/15 9/15
8/7 6/8
14/13 13/16
8/15 7/15
9/25 10/24
8/10 9/9
30/25 30/26
25/21 24/22
11/26 10/27
1/14 2/15
21/17 20/17
19/9 18/10
22/2 21/2
28/23 27/24
6/13 5/11
15/6 14/7
27/10 26/11
26/26 26/27
31/27 31/26
7/25 6/24
9/8 9/9
24/22 23/22
6/24 8/25
4/5 5/5
10/11 11/11
22/10 22/9
9/16 9/17
15/21 16/20
5/16 8/17
24/26 25/26
24/28 21/27
10/17 11/16
1/12 2/14
23/24 23/25
6/15 7/12
3/17 2/16
15/21 18/20
27/13 26/13
15/11 14/9
2/13 2/14
4/9 3/8
4/16 7/17
16/10 17/13
4/8 5/9
5/29 5/28
24/1 23/1
23/11 25/10
16/18 17/18
18/17 17/17
6/16 5/15
14/22 13/22
20/13 19/13
17/10 16/8
16/10 14/13
4/24 5/24
23/4 24/4
3/4 4/4
18/21 20/20
12/14 12/15
13/7 13/6
20/3 20/4
28/3 31/1
25/7 20/8
31/15 31/14
20/8 20/9
25/29 28/30
28/1 27/1
10/12 11/13
16/24 15/24
20/3 19/3
28/20 27/19
14/14 13/16
29/19 28/18
17/4 18/4
13/23 14/23
10/4 10/5
31/23 31/22
24/20 23/21
7/12 7/11
27/5 26/6
16/19 17/18
5/10 4/10
8/23 4/24
28/10 27/10
5/27 6/28
22/15 21/15
19/31 20/31
23/12 24/11
28/20 28/19
3/8 4/11
20/6 21/6
20/18 21/18
1/13 2/15
17/26 18/26
16/16 17/16
11/9 8/10
11/24 10/24
4/3 4/2
24/20 22/21
19/2 17/3
27/23 27/22
7/16 8/17
10/5 11/5
20/8 17/9
25/29 27/30
15/7 16/7
16/4 16/3
24/12 23/13
15/16 14/14
18/8 17/8
21/29 20/28
1/23 1/24
22/3 24/2
17/23 14/24
7/4 5/3
1/25 2/24
12/16 13/17
12/7 11/5
27/31 28/31
16/22 16/21
9/27 9/28
15/28 13/27
9/7 10/7
8/13 7/14
23/10 23/11
26/22 27/23
7/29 8/29
8/16 9/15
6/13 7/12
12/26 11/27
14/4 15/3
15/18 16/18
27/5 28/5
19/11 20/11
15/23 14/24
3/16 2/16
20/17 20/18
17/31 18/31
10/10 9/12
18/11 18/10
18/25 17/25
18/20 17/20
10/15 9/16
9/27 8/26
1/7 2/7
17/3 17/4
7/17 8/17
10/23 11/23
9/17 10/17
27/29 25/28
15/15 15/16
28/4 27/5
28/11 29/11
4/7 3/6
2/1 1/1
27/4 26/3
24/25 24/26
7/5 8/6
25/9 25/8
25/8 28/7
17/10 16/9
15/27 16/28
22/17 22/16
19/3 18/4
2/13 3/13
27/30 29/31
29/15 30/14
6/23 7/23
30/26 31/25
28/29 28/28
15/24 14/24
19/21 20/20
14/10 13/8
8/31 9/30
3/11 2/10
28/11 27/12
4/12 4/13
9/10 9/11
1/29 1/28
6/6 5/6
24/23 25/23
30/10 29/10
14/29 14/28
20/24 19/25
30/14 30/15
1/10 2/14
21/22 20/22
30/16 30/17
23/28 24/28
30/16 31/12
8/1 7/1
13/14 15/11
14/15 15/16
16/28 17/29
2/17 3/17
14/12 13/14
21/23 19/24
19/10 20/10
3/7 3/6
25/10 26/9
21/9 24/8
16/9 16/8
8/24 8/25
14/25 14/24
27/14 27/13
6/29 4/30
27/26 27/25
10/28 10/29
7/13 7/14
1/9 1/8
17/9 16/8
24/11 27/13
7/13 8/11
10/5 11/6
17/31 19/30
22/30 23/29
24/15 25/14
11/4 12/5
13/30 12/30
9/12 9/13
3/10 2/10
7/30 7/31
23/2 24/1
22/29 21/30
29/5 28/6
6/5 7/7
28/14 27/13
11/8 12/9
15/31 16/31
7/11 8/11
20/2 20/3
29/15 30/13
3/12 3/11
21/21 20/19
22/13 21/13
29/27 28/27
11/30 11/31
20/28 20/29
22/13 23/12
18/5 18/6
29/7 29/6
5/13 4/11
24/31 25/31
29/28 29/27
27/6 28/6
30/13 31/12
28/20 29/21
3/13 2/14
26/8 25/8
27/26 26/22
7/12 8/11
28/19 27/18
26/16 26/15
29/5 29/6
22/2 21/3
9/27 10/26
1/27 1/26
7/8 6/8
22/24 21/24
8/17 8/16
7/5 7/6
26/31 27/31
10/23 10/24
16/30 11/31
26/26 27/26
4/3 3/3
16/30 15/30
21/8 25/7
22/12 20/13
17/1 18/1
1/17 15/18
27/26 28/27
4/9 4/10
20/5 20/6
4/24 3/24
13/27 15/26
25/5 24/6
23/18 24/19
20/17 19/17
2/4 3/4
18/27 17/27
4/17 5/17
2/6 3/6
31/26 30/26
29/31 29/30
19/22 20/23
13/9 10/11
14/4 12/5
21/27 20/27
19/13 19/12
8/23 9/23
26/2 25/2
22/23 23/24
21/11 22/11
23/22 22/22
7/26 6/28
24/16 25/15
31/5 31/4
19/5 19/4
6/5 7/6
3/9 3/8
23/13 22/13
12/25 11/24
29/13 29/12
9/27 8/27
10/28 13/27
31/18 31/17
2/2 2/3
18/4 17/5
28/15 29/19
13/12 13/11
24/19 27/20
12/29 11/30
12/25 14/24
18/17 18/16
12/24 13/23
9/28 9/29
10/26 11/26
24/28 24/29
31/27 30/26
15/10 16/10
11/23 11/24
25/26 24/25
25/7 26/7
29/13 30/12
30/7 30/6
17/5 17/6
7/27 8/28
16/28 17/28
20/27 19/27
9/24 9/25
20/31 21/31
18/10 19/10
25/14 25/13
30/17 31/20
3/8 3/7
22/18 22/17
19/19 19/20
13/8 25/7
24/22 19/24
29/19 28/17
20/16 21/15
14/21 15/21
23/28 23/29
10/29 11/28
24/10 25/10
23/22 21/23
1/30 1/29
23/23 23/24
12/24 14/23
7/13 8/12
27/22 26/22
27/13 26/12
20/19 19/19
13/15 14/13
24/1 21/2
18/26 17/27
25/29 24/29
10/24 9/23
13/17 14/17
11/8 10/6
21/20 20/18
23/29 24/30
28/16 27/16
9/8 10/9
31/1 30/2
12/7 12/8
23/17 23/18
10/11 11/13
5/12 4/10
9/23 13/22
5/31 5/30
7/25 6/28
5/7 5/8
19/26 21/25
9/30 8/30
27/31 26/30
17/3 16/3
14/1 13/1
23/27 24/26
22/26 23/26
1/8 2/8
22/16 22/15
11/11 11/12
26/28 25/26
25/22 23/23
9/15 8/17
28/17 27/16
15/31 16/30
1/10 2/12
15/4 16/4
6/16 5/16
10/10 9/10
29/9 28/11
31/14 31/13
22/8 21/8
27/6 25/7
11/6 12/7
31/21 31/20
10/8 11/9
16/28 16/27
10/6 9/6
18/18 19/18
20/24 22/23
7/30 8/31
25/14 26/16
2/15 3/14
13/8 18/7
31/30 30/30
17/14 18/9
26/22 25/22
30/5 29/7
14/17 14/16
19/20 15/21
27/10 26/10
31/30 31/29
28/31 29/31
19/25 18/25
16/27 15/27
19/18 19/19
27/11 27/10
24/11 25/12
26/8 29/7
21/5 20/6
1/17 2/17
13/12 14/11
17/7 15/6
30/26 30/27
6/10 7/10
17/15 17/16
24/30 24/31
21/27 21/28
24/1 19/2
29/24 30/26
3/10 4/12
24/11 26/10
23/29 23/30
1/8 2/9
8/13 9/11
6/14 7/12
21/16 21/17
12/24 12/25
21/24 22/25
9/31 10/30
22/4 20/3
31/30 31/31
29/18 29/17
15/19 16/19
31/22 30/21
21/14 22/13
14/31 15/31
14/25 12/26
26/22 27/25
16/21 15/22
5/30 4/30
20/9 22/10
11/16 11/17
12/31 13/31
19/30 18/30
22/6 21/7
25/10 25/9
23/30 22/30
10/8 9/8
12/23 13/23
6/31 6/30
17/28 18/28
29/2 28/2
1/17 1/16
21/9 22/9
5/29 4/30
13/5 14/6
12/28 15/30
21/25 23/26
24/5 24/6
9/11 10/10
15/29 15/28
5/26 6/24
22/27 22/26
4/12 5/14
29/24 27/19
7/10 6/9
14/20 15/19
30/28 30/29
26/20 25/21
29/30 29/29
24/11 23/13
5/13 4/10
9/14 10/13
23/12 21/13
30/26 31/23
25/7 15/8
2/11 3/13
17/6 16/5
22/7 22/6
1/25 1/24
7/24 8/23
21/30 22/31
1/16 2/17
30/7 31/7
23/13 24/14
30/17 31/16
17/17 18/16
21/25 22/25
7/9 6/9
25/9 26/8
23/3 22/3
3/12 2/11
24/11 26/12
17/13 16/11
31/25 31/24
16/26 17/26
5/9 6/10
12/5 13/6
14/28 13/27
14/5 14/4
31/4 30/5
18/19 17/19
31/19 31/18
8/23 5/24
12/8 12/9
8/18 9/18
13/8 15/7
18/18 18/17
11/31 12/31
24/14 24/15
12/12 11/12
11/17 15/18
16/15 16/14
13/18 14/18
26/2 27/1
13/13 14/12
19/29 20/31
13/9 14/11
7/13 7/12
18/24 19/24
7/5 10/6
26/5 27/4
29/28 30/28
25/13 25/12
10/27 11/27
19/4 20/3
6/28 7/27
14/14 15/15
6/18 7/18
2/17 15/18
27/24 28/25
14/21 15/20
27/13 28/15
15/14 14/13
30/12 31/11
6/29 5/28
13/8 19/7
6/25 6/24
24/31 25/30
7/1 6/1
31/20 31/19
23/8 21/9
22/21 21/21
8/27 7/26
17/7 16/6
8/26 9/26
30/5 29/6
16/5 18/4
17/16 17/17
25/28 24/27
24/4 20/3
23/9 22/10
16/20 16/19
11/29 11/30
7/24 8/25
26/27 27/29
17/23 17/24
6/5 7/5
12/27 10/28
11/23 12/25
7/14 7/15
22/15 22/14
5/7 6/8
19/27 18/26
5/27 5/26
19/9 20/9
6/7 7/7
10/7 10/8
19/9 21/10
12/18 13/18
12/25 12/26
3/6 2/5
6/30 6/29
7/15 7/16
20/28 21/28
15/14 16/15
18/21 17/21
27/28 27/29
14/25 13/25
21/29 21/30
5/28 5/27
20/24 20/25
26/15 25/13
13/31 14/31
9/4 9/5
30/11 29/12
30/20 30/21
26/25 26/26
10/13 10/14
5/13 5/14
30/23 30/24
31/3 31/4
11/12 12/13
21/18 22/18
12/16 13/16
4/3 6/4
28/7 29/6
30/13 29/14
29/1 26/2
18/17 19/16
24/12 24/13
29/12 30/12
1/15 2/15
18/26 19/26
3/6 1/5
21/29 22/29
18/6 20/7
20/13 17/14
25/18 25/17
5/10 5/11
29/12 29/11
18/10 17/14
17/6 18/5
27/18 28/20
20/8 18/9
27/4 30/2
8/10 7/9
13/24 12/24
12/13 11/14
30/13 29/13
27/27 28/29
24/16 25/17
18/14 15/16
10/7 11/8
15/26 16/26
12/29 11/29
30/5 31/5
22/11 22/10
7/29 7/30
6/4 7/4
22/29 21/28
24/15 24/16
21/6 24/5
19/17 20/16
17/24 17/25
23/21 21/22
27/6 29/5
18/27 19/28
21/4 21/5
19/20 20/19
28/15 27/15
23/28 24/29
5/6 6/7
28/27 29/28
18/16 18/15
15/24 17/23
18/22 19/22
29/27 28/26
28/22 27/22
27/14 28/15
24/3 26/2
16/5 17/5
4/3 7/4
4/13 4/14
21/31 21/30
19/29 16/30
29/23 30/24
20/3 27/4
9/25 9/26
31/7 15/16
11/26 9/25
22/14 18/15
16/10 11/17
11/4 12/4
14/7 15/7
4/7 3/7
9/23 8/24
5/5 6/5
14/10 15/11
15/17 15/18
30/27 30/28
17/22 18/23
12/26 13/26
21/24 22/23
7/15 8/13
15/29 14/29
18/23 19/23
18/23 17/24
10/28 9/28
29/16 30/15
25/25 26/25
19/6 20/7
16/3 15/3
11/28 13/27
10/9 11/9
23/9 23/10
4/2 3/2
23/6 24/5
19/26 20/26
17/25 16/24
29/5 30/5
21/27 22/28
13/29 12/29
4/14 5/14
28/16 29/19
24/17 24/18
19/2 14/3
17/6 18/6
6/29 6/28
4/4 3/3
2/15 3/15
7/15 6/15
9/12 8/14
28/30 27/30
7/15 8/14
14/29 15/28
24/22 17/25
15/11 16/10
19/29 20/28
28/22 29/25
4/3 5/4
11/26 10/25
8/12 9/10
8/29 8/28
5/12 5/13
11/4 10/5
29/29 29/28
22/6 23/6
8/28 9/27
11/14 11/15
30/12 30/13
28/9 29/9
27/9 29/8
14/20 13/20
9/29 9/30
30/9 30/8
9/17 15/18
24/30 23/30
1/10 1/9
29/18 28/13
20/13 15/16
12/28 13/27
15/26 16/27
15/26 17/25
13/26 14/25
15/6 16/7
28/2 28/3
19/29 18/29
20/3 21/3
2/14 2/15
16/28 18/29
22/26 23/27
27/15 27/16
6/16 8/17
30/13 30/14
9/1 8/1
29/8 31/7
13/27 13/28
6/1 5/1
6/11 7/10
28/22 27/23
13/24 12/25
27/18 28/18
2/31 6/24
20/25 17/26
29/26 30/27
11/23 12/24
24/10 25/8
8/7 8/6
31/1 31/2
27/5 27/4
17/15 16/16
27/7 27/6
15/20 14/20
16/22 15/22
27/4 27/3
22/27 20/26
6/13 6/12
18/28 19/29
31/6 30/7
23/25 24/26
27/19 25/14
22/4 23/4
13/27 14/27
15/16 16/15
13/11 14/11
17/28 17/27
24/12 25/13
9/23 14/22
13/9 12/10
15/26 17/27
25/26 25/25
27/30 26/30
22/12 22/11
25/8 25/7
9/4 10/4
24/13 24/14
2/17 1/15
10/31 11/31
8/9 9/7
14/12 15/11
21/7 20/6
10/6 10/7
10/13 9/13
29/25 28/23
31/10 29/11
16/18 15/16
8/4 3/5
12/9 11/10
21/19 21/20
17/8 17/9
14/6 13/7
20/19 20/20
13/16 13/17
14/31 16/30
29/26 29/25
17/9 19/8
26/28 27/29
19/5 20/5
2/11 1/10
22/10 21/9
6/27 6/26
20/27 19/26
1/5 2/6
20/6 20/7
18/22 19/21
8/5 9/5
14/5 16/6
30/3 29/3
3/13 3/12
20/26 21/26
16/14 14/13
14/26 16/25
25/6 26/5
23/2 25/1
15/18 14/17
1/18 1/19
29/15 28/13
23/13 22/14
28/5 28/4
10/30 11/29
16/18 16/17
23/15 22/16
29/2 30/1
20/7 21/7
19/16 20/15
26/25 25/26
30/6 30/5
30/17 31/12
9/13 8/15
16/1 15/1
18/18 19/17
21/25 22/26
26/6 28/5
30/19 30/20
25/8 24/8
24/24 23/23
29/17 29/16
14/15 13/16
14/3 9/4
25/21 23/22
5/9 4/9
8/17 9/17
12/25 11/25
26/14 27/15
19/14 17/15
10/24 11/23
6/18 1/17
19/5 20/4
29/15 29/14
31/2 30/5
23/2 24/2
6/16 6/15
29/24 29/23
12/13 13/14
19/13 18/13
23/28 22/29
18/15 17/16
21/13 19/14
3/15 3/14
24/5 27/4
14/14 14/13
21/12 22/12
23/13 22/15
8/28 9/29
6/11 5/10
1/6 1/5
31/17 31/16
30/15 30/16
13/18 1/17
16/23 17/23
12/16 14/13
18/9 19/9
4/1 3/1
18/16 19/16
11/24 11/25
