844 2124
22/12 23/13
32/4 32/5
20/25 21/26
12/22 14/19
1/11 1/12
12/23 11/25
27/11 26/12
11/31 12/31
15/6 15/5
28/7 27/7
20/30 26/29
16/19 17/18
31/7 31/6
29/15 30/15
28/26 28/27
19/23 18/23
12/22 13/22
18/9 15/8
19/19 18/18
23/20 24/20
6/4 8/5
14/25 15/26
24/10 26/10
30/31 30/30
25/33 24/33
28/26 29/27
17/10 16/12
9/13 11/14
2/30 3/28
11/19 9/19
31/30 30/30
13/7 14/8
26/31 27/31
5/9 4/6
12/32 14/31
28/5 26/6
12/29 17/28
28/30 27/29
10/25 11/26
6/18 5/19
29/32 27/31
33/28 33/29
21/31 25/32
7/17 7/18
21/22 23/19
18/12 19/13
9/11 10/11
24/13 23/14
32/18 32/17
3/20 3/19
18/23 17/23
15/8 14/9
1/5 1/6
1/32 1/31
11/6 12/6
17/9 20/11
19/21 19/20
31/30 30/29
14/12 15/11
22/19 22/20
11/6 11/5
13/7 11/6
13/18 12/18
25/25 24/25
9/12 9/13
3/10 3/9
17/30 16/30
22/9 22/10
27/31 30/32
5/26 6/26
26/5 28/4
18/7 19/7
6/9 7/9
26/8 26/7
11/18 12/16
25/32 26/32
8/22 8/21
7/20 7/21
1/20 1/21
14/14 14/13
18/29 17/29
26/17 25/17
26/11 25/12
26/22 27/20
26/4 25/5
21/23 22/22
11/26 10/27
13/4 14/6
14/12 14/11
31/10 31/11
16/16 17/17
32/6 33/5
15/14 14/13
8/3 1/2
33/26 33/25
31/4 31/5
7/5 8/6
6/26 7/24
30/21 29/22
12/16 10/10
24/19 24/18
27/22 27/21
6/17 5/18
6/23 6/22
22/6 19/5
7/20 6/21
23/18 22/16
7/24 7/25
6/30 5/30
17/13 18/11
23/23 22/23
32/31 31/30
29/29 27/28
15/8 16/9
16/24 16/25
22/16 23/17
30/10 31/10
13/13 13/14
30/4 30/3
16/9 17/9
16/10 17/9
30/18 31/25
30/1 31/6
19/18 20/18
29/25 28/25
5/11 5/10
1/30 1/31
20/10 21/10
25/25 26/23
12/23 13/24
17/23 16/23
13/29 12/29
11/8 12/9
29/31 28/30
26/13 26/12
28/11 27/13
19/25 18/27
20/20 19/19
13/4 9/3
31/14 32/15
21/31 29/32
6/9 6/8
10/21 11/20
31/4 32/7
13/8 13/7
13/14 13/15
30/30 32/32
26/10 26/8
8/14 9/13
16/32 17/32
28/25 28/26
26/20 27/20
31/7 32/8
31/3 31/4
22/24 23/23
29/5 30/7
4/13 4/12
30/13 31/13
28/25 29/24
31/16 32/20
7/4 8/5
32/11 33/12
17/12 16/13
15/7 17/6
17/5 17/6
14/29 13/30
25/21 24/21
11/14 12/16
5/11 6/11
11/20 12/20
28/16 29/18
5/22 4/23
32/31 31/28
29/15 28/12
15/10 15/11
16/24 15/23
10/5 11/5
15/11 16/10
24/20 25/19
29/30 30/31
10/20 12/19
25/16 26/13
25/24 24/25
11/14 8/10
23/21 24/23
12/9 13/8
10/17 8/17
22/26 23/25
7/18 6/21
19/29 18/29
18/29 18/30
31/25 30/14
1/10 1/11
7/23 7/24
19/20 20/20
28/27 27/28
6/11 5/12
25/7 24/9
26/23 25/24
9/25 11/22
10/25 10/24
21/21 20/21
7/27 5/26
12/20 11/21
28/23 29/23
1/21 1/22
33/32 32/31
12/19 13/18
14/19 14/18
17/31 17/32
7/23 8/24
30/18 30/17
12/16 10/11
32/11 33/13
30/11 30/10
8/9 8/8
15/28 16/28
16/31 16/32
9/25 10/24
30/7 31/7
15/8 22/11
12/32 13/32
19/9 20/10
27/6 25/7
23/25 22/24
22/5 23/4
27/3 26/5
30/14 29/13
1/27 3/24
15/30 14/30
14/28 15/28
21/16 19/13
6/20 5/19
20/29 19/29
17/24 16/25
5/13 6/12
20/6 21/6
11/14 11/15
13/5 11/4
9/7 9/8
15/17 14/18
7/31 6/32
11/30 12/31
20/26 20/27
17/21 17/22
17/6 16/5
12/31 13/30
25/20 26/20
25/21 25/22
5/11 4/14
5/12 4/18
12/27 12/28
17/16 20/20
22/27 21/28
15/15 12/20
12/18 12/17
18/9 19/9
13/23 13/24
15/8 14/10
12/22 13/20
25/6 24/8
16/25 17/23
32/30 33/30
11/27 12/27
29/18 28/17
16/28 17/28
7/15 7/16
8/3 9/3
15/28 13/25
5/26 6/28
27/15 28/15
20/19 21/20
28/27 27/27
29/23 29/24
32/24 32/25
17/5 18/5
11/6 12/7
4/6 3/4
4/12 4/11
33/8 33/7
7/16 6/15
24/17 24/16
20/31 19/30
19/12 18/12
14/19 15/18
24/30 23/30
33/19 32/19
13/15 13/16
12/18 11/19
30/27 29/25
25/30 24/30
26/5 26/4
33/23 33/22
12/9 12/10
5/26 5/25
11/19 12/17
9/20 8/21
9/5 10/5
23/25 24/24
21/27 21/28
23/10 24/10
16/13 15/13
14/13 13/13
5/13 4/19
12/3 13/4
11/8 10/8
5/25 5/24
21/7 22/9
15/12 15/13
29/10 29/11
20/10 18/9
28/14 28/13
28/29 31/30
22/11 24/8
6/2 7/1
32/16 32/15
24/17 23/17
3/14 3/13
29/30 28/30
6/19 5/19
33/30 32/29
8/11 9/12
27/7 27/6
3/27 3/26
11/31 11/30
11/7 12/8
10/29 11/30
14/19 15/17
14/14 13/15
29/25 28/26
9/16 9/15
16/17 16/18
18/20 18/19
13/11 13/12
19/29 20/28
15/14 13/11
9/31 1/30
10/4 9/4
4/16 4/14
8/25 9/24
11/20 12/19
32/15 31/12
33/20 32/20
10/16 11/15
31/10 32/10
29/22 28/23
27/5 26/6
7/17 6/15
19/7 21/8
17/13 16/13
4/25 4/26
26/4 26/3
20/24 17/29
8/17 9/14
26/24 27/21
15/7 14/6
10/3 11/3
29/10 28/12
6/4 6/3
19/13 18/13
24/8 26/5
18/31 17/32
16/16 15/16
6/10 5/11
5/11 4/13
15/13 16/14
11/25 11/26
25/17 24/18
15/26 15/27
18/7 20/8
19/23 19/22
21/25 20/24
27/13 28/13
6/30 8/29
8/5 8/4
16/27 17/28
13/14 12/14
8/20 7/21
28/27 28/28
10/11 10/10
11/21 10/22
16/27 16/28
23/11 23/10
29/28 28/28
14/18 15/16
7/18 7/19
28/12 29/18
14/20 14/19
25/17 25/18
22/15 21/14
31/10 30/11
18/22 18/23
32/32 32/31
12/27 13/25
24/3 25/3
15/5 16/6
23/17 24/16
19/8 20/8
9/22 9/21
23/16 23/17
15/19 16/20
14/32 16/31
28/6 29/10
32/23 32/22
19/25 20/24
22/10 21/7
21/32 24/32
3/16 3/15
18/10 19/11
30/19 29/19
19/13 20/14
7/9 6/10
8/24 8/23
7/10 6/10
5/16 4/23
24/15 23/15
33/17 32/17
28/18 28/19
32/15 31/13
29/13 30/12
6/11 7/11
24/20 25/21
2/30 3/30
26/29 25/30
22/20 21/21
25/12 26/12
18/19 17/19
26/17 27/18
15/19 15/20
28/16 27/16
11/14 10/14
15/27 15/28
4/29 5/28
12/17 12/16
29/27 28/27
33/25 32/24
1/7 1/6
12/6 13/6
9/25 10/25
11/32 12/31
17/18 18/19
29/20 28/21
23/25 22/25
26/24 28/24
29/18 30/18
30/14 30/13
8/12 8/11
14/29 13/29
28/14 27/14
5/10 4/6
15/24 15/25
7/10 8/11
21/12 20/12
16/32 17/31
29/18 30/17
10/18 11/19
21/13 23/10
17/6 21/3
22/16 22/17
5/25 4/24
9/23 9/22
7/21 6/22
7/4 8/3
5/27 5/26
11/11 12/9
7/15 8/14
18/21 19/22
5/22 5/21
25/15 24/15
24/16 23/15
31/29 31/30
17/24 19/24
19/30 23/29
9/7 8/4
13/30 12/30
8/10 9/12
10/31 8/32
14/9 13/10
29/25 29/27
22/22 22/23
1/8 1/7
26/8 27/7
30/22 30/21
8/25 9/23
29/27 29/28
18/4 7/1
11/28 12/27
29/1 28/1
3/6 3/7
33/27 33/28
10/32 10/31
12/5 13/5
6/20 6/19
32/24 33/27
3/30 4/30
11/11 12/13
27/32 21/31
17/19 16/19
27/8 28/8
28/24 27/25
30/8 32/8
29/12 29/13
26/28 24/27
22/23 22/24
32/20 32/19
18/26 19/25
17/29 18/30
23/4 22/4
26/31 25/30
22/6 22/5
10/15 11/15
9/20 10/20
17/22 18/21
5/9 6/9
26/21 25/21
10/9 11/8
20/24 21/22
16/5 16/6
24/31 25/31
25/5 26/5
9/14 8/15
10/17 10/16
14/23 14/22
32/6 32/7
13/20 14/19
10/16 8/17
24/26 24/27
6/25 7/21
9/21 8/22
23/10 24/11
8/32 9/31
22/20 21/22
1/17 1/18
12/17 11/18
20/16 19/16
16/19 18/20
19/29 20/27
17/27 18/26
27/10 27/11
16/21 15/21
21/21 19/18
33/15 32/15
12/17 13/18
13/19 12/20
13/3 13/4
8/21 7/23
13/10 14/10
7/10 7/9
17/28 18/26
15/23 15/24
22/21 21/23
32/3 31/2
11/17 10/16
12/16 13/16
6/8 5/8
12/24 13/24
33/10 32/11
13/14 12/15
23/21 23/20
9/25 9/24
14/19 15/20
21/22 20/23
20/19 22/18
7/26 8/25
6/11 7/12
32/25 32/26
5/16 6/16
7/26 8/24
23/19 21/16
26/29 25/29
13/14 12/13
9/10 9/11
11/21 10/21
12/10 13/11
22/14 23/14
33/33 32/33
19/12 19/11
12/31 13/31
21/6 19/5
13/4 15/6
14/22 15/24
27/13 29/10
9/13 10/14
24/18 23/19
13/25 13/26
16/23 17/22
14/17 12/20
26/20 26/19
12/25 13/25
4/29 17/28
31/21 32/23
16/29 17/28
5/28 6/28
20/14 21/12
13/26 13/27
30/28 29/27
18/5 17/6
30/11 29/12
20/9 19/8
22/31 23/31
12/4 13/5
24/21 24/20
19/24 19/23
14/4 13/3
12/26 13/25
21/9 22/10
3/4 3/5
12/24 12/25
3/17 3/16
12/9 13/7
29/13 28/12
16/26 18/26
29/22 28/21
11/22 12/22
3/30 4/29
14/24 15/26
32/7 33/5
13/15 12/16
21/8 21/7
19/16 17/15
16/29 16/30
12/13 12/12
28/21 27/21
15/15 15/16
23/23 22/22
24/9 24/10
18/13 17/13
26/14 25/16
14/3 18/4
15/12 14/12
28/11 29/10
33/24 33/23
11/3 13/4
5/16 5/15
8/24 7/25
16/18 16/19
15/30 16/31
29/20 30/21
20/8 20/9
16/21 15/22
1/26 1/27
18/7 20/6
22/11 21/13
23/10 22/12
25/18 25/19
12/29 11/30
21/13 21/14
23/4 23/3
29/32 30/32
28/33 29/33
20/24 21/23
16/12 15/13
24/32 25/32
12/9 12/8
12/5 11/4
29/11 29/12
5/14 6/13
23/22 23/21
6/11 6/10
13/11 12/12
16/26 16/27
12/23 14/22
26/23 24/24
28/30 28/31
32/25 31/21
28/7 27/6
3/24 3/23
16/6 15/4
27/8 27/7
21/28 21/29
14/27 13/26
28/29 27/29
28/31 29/31
12/29 11/29
26/22 25/22
2/30 3/27
18/9 16/8
25/14 24/13
18/21 18/22
17/6 15/8
21/28 20/28
19/31 20/31
19/30 18/30
10/18 8/17
26/18 27/18
4/20 4/19
26/29 23/30
10/16 9/15
30/25 30/24
27/17 28/16
29/22 29/23
10/15 10/14
5/7 5/8
9/25 10/23
21/7 21/6
9/6 9/7
30/28 30/27
33/29 32/29
17/10 18/10
10/32 8/32
32/31 32/30
7/26 8/26
22/11 21/10
12/32 12/31
24/12 23/12
29/29 26/28
11/15 12/16
27/5 28/5
25/25 25/26
6/18 6/17
20/11 20/12
9/13 8/13
16/20 17/20
30/11 29/11
29/23 30/24
13/21 13/22
31/10 32/11
13/23 14/22
8/14 7/14
12/10 13/10
26/16 26/15
27/9 26/8
24/26 23/26
6/10 6/9
27/17 27/18
5/20 4/23
17/9 17/10
6/17 6/16
27/13 27/14
5/15 6/16
30/26 32/31
20/11 21/12
25/15 26/12
10/28 11/28
24/20 25/20
5/14 4/23
32/33 32/32
30/13 32/30
31/27 32/30
22/5 24/8
18/13 18/12
5/19 5/18
17/6 16/8
8/21 8/20
12/20 11/22
10/7 11/8
30/1 33/2
29/20 29/22
10/14 9/14
25/19 26/20
28/2 28/3
7/19 7/20
23/31 24/31
1/28 1/30
12/32 13/31
28/8 27/7
20/11 19/11
6/28 7/27
8/9 9/11
16/21 17/22
15/25 16/25
30/27 29/27
9/30 10/29
33/22 32/22
8/18 7/16
8/8 7/6
29/23 26/24
11/4 10/4
18/7 18/8
11/14 9/11
19/6 20/6
27/9 27/8
8/17 7/16
19/4 19/3
13/5 14/6
31/23 31/24
19/5 22/4
27/6 26/6
15/15 16/16
29/18 29/19
22/21 23/22
14/24 13/23
12/19 7/20
3/23 3/22
14/10 15/10
17/11 18/11
23/20 24/21
27/11 28/10
21/16 22/17
27/29 26/29
24/27 22/26
29/10 26/12
22/7 22/6
10/10 11/11
18/21 19/20
18/21 19/23
15/24 16/24
13/22 14/20
28/21 28/22
13/29 13/30
13/11 14/11
22/16 21/14
23/13 23/14
24/22 24/21
13/32 14/32
23/26 24/27
5/26 8/27
15/29 14/29
15/11 15/12
11/11 12/14
18/8 19/8
28/24 29/24
16/26 17/25
26/14 26/13
19/13 20/15
21/21 21/22
15/28 14/27
30/16 29/16
29/30 29/31
15/14 14/16
27/10 27/9
9/26 10/25
24/24 24/23
30/12 31/11
25/11 24/11
6/6 7/6
31/16 32/17
21/13 24/8
3/4 4/16
17/6 17/7
33/11 33/10
8/8 9/9
24/12 25/12
33/2 32/2
26/15 27/15
31/9 31/10
21/21 14/12
13/24 14/25
12/4 11/4
28/7 28/6
20/26 26/28
17/17 16/17
24/19 23/19
8/19 7/19
28/25 27/25
5/15 9/12
14/22 14/21
10/9 11/11
21/25 21/26
6/3 8/3
24/12 25/14
27/10 28/10
9/16 10/16
13/5 13/4
18/8 17/8
13/25 15/26
8/17 8/15
20/26 21/26
26/6 25/7
16/14 17/15
15/7 15/6
26/5 25/6
21/10 20/9
32/30 32/29
1/2 8/5
24/24 25/23
13/27 12/28
26/10 27/10
16/18 17/17
29/1 30/1
23/22 24/23
3/13 3/12
19/6 18/7
22/4 22/3
20/23 19/24
15/29 15/30
21/27 20/26
19/6 19/5
13/11 13/10
21/24 21/25
5/8 5/9
30/13 30/12
32/8 29/10
14/9 14/10
21/10 22/10
8/32 7/32
17/6 19/5
33/18 33/17
5/8 4/6
11/17 11/18
30/17 31/25
23/19 22/20
17/13 19/14
21/24 22/24
24/16 23/16
12/3 13/3
32/8 30/9
29/8 30/9
21/21 20/20
31/2 30/1
28/18 29/18
20/6 19/7
25/9 26/8
17/20 17/21
14/23 15/25
23/15 22/14
6/17 5/17
30/26 31/28
19/22 20/23
21/6 22/6
33/13 33/12
18/4 17/4
30/1 31/4
29/16 30/15
29/25 30/25
28/26 27/26
31/13 31/14
5/30 4/30
10/3 13/4
14/30 14/31
22/24 22/25
10/21 10/20
11/27 11/28
24/10 26/7
29/10 30/10
20/8 21/9
13/31 14/31
15/15 14/17
14/8 15/7
30/7 30/8
23/26 23/25
23/5 23/4
33/11 32/11
7/6 8/6
17/29 17/30
26/19 26/18
10/28 9/26
19/15 16/13
20/14 21/14
27/18 28/19
11/32 11/31
27/21 28/22
5/10 6/10
14/22 16/21
13/25 12/24
16/13 19/14
23/3 22/4
29/28 28/27
23/15 22/15
28/19 29/18
27/14 28/15
7/20 9/19
22/21 22/22
22/7 22/9
29/13 29/15
15/14 16/16
4/6 5/11
28/10 29/10
21/25 20/25
7/11 8/12
24/10 25/9
30/32 30/31
7/17 8/18
16/24 17/23
31/16 31/17
17/32 18/32
7/16 7/17
11/26 11/27
32/21 32/20
29/5 30/5
1/19 1/20
4/18 4/17
22/28 22/27
14/21 14/20
6/13 5/13
16/25 16/26
32/13 32/11
28/6 28/5
4/22 4/21
19/14 20/15
4/23 5/19
11/27 10/28
22/23 21/23
28/30 26/30
9/7 10/8
7/18 6/18
31/21 32/24
27/20 28/19
13/9 13/8
31/9 29/10
28/22 27/22
20/12 19/12
15/19 18/20
24/25 23/26
13/17 12/17
8/17 9/15
20/32 21/31
6/21 6/20
27/4 26/5
15/14 14/12
19/23 18/22
13/3 14/3
32/3 31/4
24/20 24/19
9/22 10/21
32/7 32/8
16/9 15/10
11/5 9/6
9/8 9/9
11/5 13/6
12/25 12/26
24/24 23/23
3/22 3/21
4/23 5/24
13/12 12/13
4/29 10/28
17/21 16/21
9/24 10/23
21/21 20/19
23/16 22/15
22/3 21/3
32/23 31/16
31/25 31/26
7/7 8/8
22/26 21/26
30/16 30/15
12/24 14/25
10/20 9/21
23/5 24/8
32/28 32/29
14/3 16/4
23/10 26/5
8/10 7/10
27/17 28/18
21/20 21/21
27/26 26/25
5/13 5/12
23/29 21/29
16/18 15/19
27/28 27/27
16/8 18/7
25/22 24/22
26/25 26/24
26/33 25/33
20/24 18/27
12/22 12/23
26/23 25/23
28/3 27/4
17/20 18/20
27/9 26/10
12/11 13/11
3/18 3/17
5/24 6/25
25/26 24/25
12/10 13/9
19/8 18/7
22/10 21/8
16/10 15/12
23/19 25/16
26/24 28/23
1/23 1/24
17/11 17/12
31/32 32/32
7/18 6/15
21/30 23/31
1/9 1/10
15/16 15/17
29/8 29/9
3/5 3/6
5/28 5/27
30/7 30/6
16/25 17/25
8/4 7/4
14/20 15/20
12/19 11/19
12/6 13/7
3/30 3/28
8/23 7/23
28/13 27/14
14/13 13/14
7/12 6/12
1/18 1/19
27/20 29/20
8/11 8/10
33/17 33/16
10/27 10/28
17/23 17/24
31/27 30/24
20/32 21/32
14/31 16/31
17/20 18/21
20/15 21/16
31/11 30/11
32/32 33/32
5/21 5/20
12/28 14/28
18/5 19/4
21/31 22/31
22/5 22/4
32/30 33/32
30/6 30/5
15/4 14/4
20/14 21/15
9/21 8/23
21/7 22/7
33/15 32/11
28/16 28/17
25/15 25/16
4/31 4/32
14/6 15/6
8/18 7/18
31/15 32/15
24/11 24/10
16/31 17/31
1/16 1/17
17/17 17/18
17/30 18/31
12/11 12/10
12/27 13/26
7/21 6/24
20/27 20/28
18/32 19/32
28/16 27/15
30/23 29/22
13/16 13/17
15/4 13/3
6/6 7/7
18/4 18/5
9/26 9/25
12/20 13/20
32/23 33/23
12/12 12/11
29/10 30/9
1/32 3/31
29/19 28/19
21/27 22/27
24/29 23/29
19/5 20/6
25/11 26/10
7/13 9/12
23/12 23/13
16/4 15/4
26/12 27/13
27/26 26/28
20/31 21/31
5/8 6/9
29/20 30/20
6/16 6/15
26/7 24/9
28/15 28/16
24/25 23/25
6/26 7/21
32/26 32/27
28/1 28/2
26/12 26/11
13/25 14/25
24/20 26/21
10/13 11/14
20/25 17/29
7/26 9/23
10/32 11/31
7/9 8/10
22/15 22/16
20/19 21/18
12/19 8/20
3/19 3/18
7/28 4/29
27/31 28/31
9/19 7/18
16/5 17/4
12/16 12/15
19/9 20/9
26/12 25/14
6/31 7/31
19/19 17/16
9/30 9/29
17/7 18/7
10/23 9/23
4/26 5/26
26/18 26/17
19/22 19/21
20/16 20/17
30/5 31/7
32/11 31/11
11/3 12/3
26/30 27/29
15/14 15/15
28/26 27/27
29/31 30/32
9/13 7/14
28/3 28/4
31/27 31/28
6/12 6/11
15/25 14/24
31/11 31/12
12/14 12/13
29/19 29/20
21/9 21/10
33/2 33/4
23/19 20/24
5/9 6/10
8/27 10/28
5/21 6/20
8/12 7/12
23/16 22/16
27/21 27/20
14/30 16/31
21/15 22/16
13/12 13/13
16/13 16/14
24/23 23/23
21/18 22/18
30/20 31/25
20/30 19/30
21/19 21/20
23/13 24/13
19/12 18/10
9/21 8/24
29/12 30/12
14/8 13/8
16/25 15/24
15/9 16/9
33/25 33/24
23/23 23/22
13/30 13/31
10/25 11/25
23/20 22/21
32/27 32/28
12/5 14/6
23/22 22/22
29/24 29/25
29/13 30/13
25/23 26/22
20/18 20/19
31/2 31/3
7/25 7/26
23/15 21/14
29/18 28/14
17/4 14/3
21/28 20/29
30/10 31/9
16/4 13/3
25/29 24/29
24/25 24/26
27/33 28/33
29/20 30/19
15/20 16/20
32/14 32/13
27/31 26/30
20/30 20/31
29/24 30/24
23/15 23/16
28/4 28/5
14/19 16/18
33/10 33/8
19/15 19/14
18/18 17/16
15/27 16/25
23/19 24/20
30/24 30/23
11/6 11/7
26/5 27/5
30/29 29/28
17/17 15/14
32/23 33/25
19/32 20/31
1/14 1/15
33/30 33/29
17/28 14/29
32/11 33/14
26/21 26/20
5/10 5/9
17/28 19/25
27/27 27/26
20/23 19/25
14/19 13/19
19/5 22/5
28/1 29/9
29/25 30/26
24/17 25/16
32/24 32/23
15/14 17/16
14/6 13/7
29/17 28/12
10/8 10/7
17/18 18/18
3/4 4/29
9/14 10/15
21/23 21/24
7/14 8/13
8/6 8/5
5/24 5/22
33/16 33/15
33/12 33/11
25/16 26/15
14/10 16/9
22/4 21/3
20/27 17/29
32/23 31/17
10/5 9/6
20/29 19/30
8/4 8/3
13/21 14/20
31/29 30/29
23/19 22/17
32/4 32/3
16/5 15/4
26/16 25/16
24/22 25/23
21/29 20/29
19/32 19/31
12/27 13/27
17/30 16/31
19/11 20/12
26/19 27/18
9/21 9/20
11/32 12/32
16/19 15/19
27/7 26/7
23/17 23/18
23/19 22/21
19/32 17/29
12/26 12/27
27/17 26/17
16/31 15/32
7/4 6/4
9/5 8/4
15/15 14/16
4/22 4/23
15/19 14/19
33/15 33/14
9/14 9/13
22/6 21/7
32/18 33/18
33/7 32/7
11/5 9/7
11/22 10/25
15/14 14/14
19/15 21/16
23/14 23/15
18/32 18/31
9/15 9/14
3/21 3/20
30/29 30/28
14/14 13/17
31/12 30/13
24/12 24/11
25/5 25/6
20/27 18/29
28/12 29/11
18/7 17/6
16/30 16/31
18/10 20/11
29/5 30/6
18/19 19/20
29/9 30/9
28/19 29/20
19/22 21/22
14/18 14/17
14/18 13/19
24/18 25/19
23/31 29/32
28/10 27/9
9/19 9/18
32/17 32/16
23/26 22/26
3/15 3/14
12/20 9/25
28/13 29/18
29/5 30/4
9/3 9/4
11/29 10/29
4/23 4/24
21/30 21/31
8/5 9/7
15/7 16/6
5/5 6/6
10/32 11/32
15/23 14/22
25/31 23/30
24/11 25/12
30/25 31/27
19/9 17/8
6/19 6/18
16/10 16/12
18/3 19/3
11/30 9/30
12/25 11/26
31/12 31/13
21/3 18/5
9/10 8/9
14/30 14/29
4/25 5/26
21/13 22/12
16/29 15/29
12/30 13/29
25/16 23/15
18/30 19/29
10/10 10/9
8/21 7/21
30/13 31/14
3/3 1/2
5/32 4/32
10/23 12/20
31/20 31/21
31/26 31/27
33/7 32/10
20/14 21/16
18/7 17/8
30/27 30/26
19/25 17/24
30/5 30/4
6/12 5/12
14/17 13/19
20/21 19/21
10/7 11/7
23/25 23/23
15/20 15/21
30/15 31/25
10/18 10/17
33/20 33/19
27/15 27/16
6/20 5/22
25/16 24/18
17/20 15/19
18/11 18/12
5/15 7/12
6/22 6/21
20/16 16/13
17/22 17/23
15/6 16/6
21/16 21/17
15/10 13/11
24/23 24/22
21/20 22/20
19/14 19/13
12/32 16/31
33/22 32/21
20/14 22/11
5/26 6/25
33/19 33/18
16/10 15/13
19/19 18/19
31/29 30/28
30/28 29/28
30/15 30/14
14/13 13/12
26/19 25/18
27/11 26/10
32/19 33/20
19/20 19/19
4/19 4/18
4/14 4/13
9/31 10/31
11/6 10/7
25/16 25/17
22/5 23/5
8/25 9/25
12/26 11/27
15/25 14/22
8/17 9/16
8/19 7/20
21/31 21/32
20/28 21/27
7/6 7/5
20/8 21/8
25/24 25/25
33/5 33/4
8/8 8/6
25/16 24/16
26/5 21/13
28/12 29/12
14/4 13/4
11/11 12/12
20/4 19/5
18/30 19/31
22/18 23/19
32/30 31/24
19/4 18/4
5/11 4/17
17/8 16/8
27/6 26/7
6/15 7/14
5/24 6/22
17/23 18/21
9/9 10/10
23/21 22/21
15/27 16/26
26/6 26/5
24/33 32/32
20/20 20/21
17/12 17/13
22/21 20/24
21/3 20/3
10/4 12/5
27/27 26/28
15/25 15/26
7/12 6/13
6/21 5/24
32/22 32/21
14/17 15/16
11/28 4/29
8/24 9/22
9/9 9/10
9/31 9/30
11/25 12/25
15/21 14/21
14/25 13/23
15/27 16/27
23/10 25/7
4/23 5/21
8/6 9/7
3/25 3/24
22/12 21/14
3/11 3/10
15/10 16/10
30/17 30/16
15/15 13/18
17/9 18/10
4/6 3/3
20/12 20/14
12/31 12/30
12/19 12/18
9/22 10/20
20/30 21/31
9/7 8/8
8/13 9/12
23/3 22/3
22/26 21/25
18/11 17/12
18/10 18/11
13/7 15/7
28/8 27/9
14/13 13/15
7/4 6/3
32/5 32/6
9/5 10/4
11/18 11/19
17/4 17/5
29/29 28/28
14/22 15/21
21/10 19/9
21/15 21/16
5/17 6/16
27/16 27/17
16/30 15/29
7/11 7/10
22/19 21/19
15/5 15/4
23/19 22/16
13/9 15/8
13/11 14/12
9/4 9/5
23/18 24/17
23/29 22/28
12/8 11/8
8/27 7/28
33/14 33/13
17/28 15/29
10/4 11/5
24/15 24/13
29/15 29/16
33/26 33/27
17/10 17/11
21/16 20/17
20/16 19/18
9/21 8/21
23/11 23/12
29/9 29/10
30/8 31/7
8/9 9/9
15/20 16/21
6/26 7/23
17/28 13/29
19/30 19/29
9/7 10/7
13/18 12/20
23/11 24/12
28/7 29/10
20/25 20/26
12/16 11/17
3/26 3/25
7/18 6/20
9/24 9/23
13/17 13/18
29/23 28/24
4/6 5/7
26/19 25/19
19/25 19/24
24/9 23/10
9/18 8/17
9/19 8/17
12/15 12/14
5/7 6/8
9/18 11/19
18/27 17/29
11/30 13/29
6/15 5/15
1/12 1/13
28/15 29/18
8/26 9/26
16/6 17/6
29/28 29/29
6/21 5/22
12/20 12/19
13/27 14/27
15/8 15/9
17/24 18/23
29/32 26/31
28/4 27/4
4/24 5/26
21/17 21/18
28/24 28/25
24/13 25/15
13/13 12/13
18/10 17/11
25/31 26/31
22/16 21/16
13/18 14/14
16/22 15/23
20/17 19/18
17/31 18/31
29/15 30/14
27/14 27/15
25/26 24/26
17/23 18/22
17/29 17/28
7/18 6/19
31/25 30/23
28/17 27/17
7/25 6/26
15/27 13/25
11/22 12/23
12/22 13/21
31/15 30/13
17/30 17/31
31/17 31/20
7/14 5/15
17/13 18/12
16/22 15/22
20/6 20/7
9/22 10/22
