3299 6305
30/33 30.0 33.0
6/34 6.0 34.0
49/8 49.0 8.0
6/1 6.0 1.0
46/51 46.0 51.0
1/31 1.0 31.0
14/54 14.0 54.0
5/50 5.0 50.0
18/40 18.0 40.0
45/23 45.0 23.0
54/56 54.0 56.0
51/9 51.0 9.0
24/48 24.0 48.0
13/21 13.0 21.0
4/10 4.0 10.0
40/45 40.0 45.0
14/12 14.0 12.0
32/53 32.0 53.0
60/59 60.0 59.0
1/6 1.0 6.0
16/9 16.0 9.0
46/1 46.0 1.0
49/21 49.0 21.0
4/6 4.0 6.0
10/38 10.0 38.0
6/37 6.0 37.0
31/41 31.0 41.0
34/36 34.0 36.0
44/27 44.0 27.0
8/25 8.0 25.0
45/6 45.0 6.0
52/55 52.0 55.0
9/42 9.0 42.0
31/29 31.0 29.0
15/50 15.0 50.0
28/44 28.0 44.0
1/11 1.0 11.0
21/3 21.0 3.0
14/38 14.0 38.0
2/48 2.0 48.0
5/55 5.0 55.0
2/58 2.0 58.0
30/45 30.0 45.0
9/31 9.0 31.0
9/33 9.0 33.0
37/44 37.0 44.0
10/8 10.0 8.0
24/3 24.0 3.0
31/42 31.0 42.0
42/35 42.0 35.0
17/38 17.0 38.0
56/26 56.0 26.0
18/8 18.0 8.0
45/47 45.0 47.0
4/12 4.0 12.0
55/47 55.0 47.0
4/36 4.0 36.0
41/43 41.0 43.0
56/19 56.0 19.0
5/6 5.0 6.0
33/37 33.0 37.0
21/35 21.0 35.0
28/38 28.0 38.0
26/25 26.0 25.0
1/13 1.0 13.0
43/18 43.0 18.0
33/36 33.0 36.0
32/39 32.0 39.0
34/15 34.0 15.0
20/53 20.0 53.0
30/23 30.0 23.0
52/15 52.0 15.0
47/21 47.0 21.0
18/30 18.0 30.0
29/4 29.0 4.0
31/1 31.0 1.0
36/10 36.0 10.0
47/12 47.0 12.0
53/41 53.0 41.0
55/49 55.0 49.0
56/22 56.0 22.0
52/61 52.0 61.0
55/32 55.0 32.0
50/54 50.0 54.0
8/12 8.0 12.0
26/31 26.0 31.0
35/58 35.0 58.0
57/57 57.0 57.0
11/55 11.0 55.0
40/9 40.0 9.0
48/21 48.0 21.0
19/46 19.0 46.0
28/2 28.0 2.0
42/2 42.0 2.0
53/37 53.0 37.0
11/59 11.0 59.0
18/59 18.0 59.0
36/58 36.0 58.0
7/42 7.0 42.0
8/24 8.0 24.0
51/22 51.0 22.0
51/57 51.0 57.0
7/7 7.0 7.0
46/31 46.0 31.0
15/2 15.0 2.0
27/29 27.0 29.0
1/20 1.0 20.0
8/33 8.0 33.0
15/54 15.0 54.0
30/32 30.0 32.0
55/39 55.0 39.0
40/3 40.0 3.0
48/8 48.0 8.0
17/16 17.0 16.0
32/1 32.0 1.0
30/14 30.0 14.0
42/23 42.0 23.0
14/24 14.0 24.0
47/25 47.0 25.0
58/18 58.0 18.0
51/18 51.0 18.0
10/2 10.0 2.0
8/31 8.0 31.0
49/61 49.0 61.0
19/31 19.0 31.0
46/17 46.0 17.0
56/11 56.0 11.0
13/26 13.0 26.0
25/31 25.0 31.0
43/58 43.0 58.0
54/10 54.0 10.0
17/25 17.0 25.0
23/31 23.0 31.0
31/59 31.0 59.0
47/46 47.0 46.0
37/50 37.0 50.0
4/43 4.0 43.0
33/32 33.0 32.0
26/1 26.0 1.0
46/42 46.0 42.0
9/10 9.0 10.0
55/33 55.0 33.0
16/14 16.0 14.0
20/35 20.0 35.0
8/54 8.0 54.0
53/11 53.0 11.0
15/49 15.0 49.0
58/8 58.0 8.0
34/31 34.0 31.0
42/48 42.0 48.0
18/42 18.0 42.0
25/57 25.0 57.0
27/52 27.0 52.0
29/6 29.0 6.0
48/29 48.0 29.0
30/2 30.0 2.0
46/16 46.0 16.0
32/18 32.0 18.0
20/33 20.0 33.0
11/51 11.0 51.0
7/45 7.0 45.0
14/46 14.0 46.0
14/16 14.0 16.0
16/21 16.0 21.0
39/41 39.0 41.0
7/46 7.0 46.0
29/48 29.0 48.0
57/23 57.0 23.0
39/43 39.0 43.0
12/9 12.0 9.0
40/51 40.0 51.0
53/51 53.0 51.0
42/17 42.0 17.0
10/30 10.0 30.0
49/27 49.0 27.0
22/41 22.0 41.0
23/3 23.0 3.0
10/46 10.0 46.0
35/33 35.0 33.0
39/38 39.0 38.0
40/22 40.0 22.0
36/44 36.0 44.0
44/55 44.0 55.0
38/18 38.0 18.0
37/59 37.0 59.0
33/11 33.0 11.0
38/50 38.0 50.0
25/28 25.0 28.0
32/22 32.0 22.0
58/24 58.0 24.0
36/41 36.0 41.0
32/43 32.0 43.0
8/4 8.0 4.0
25/7 25.0 7.0
61/19 61.0 19.0
17/12 17.0 12.0
45/43 45.0 43.0
59/59 59.0 59.0
15/18 15.0 18.0
16/48 16.0 48.0
24/22 24.0 22.0
37/16 37.0 16.0
44/58 44.0 58.0
49/23 49.0 23.0
41/48 41.0 48.0
59/53 59.0 53.0
58/33 58.0 33.0
15/51 15.0 51.0
36/9 36.0 9.0
61/17 61.0 17.0
30/5 30.0 5.0
8/27 8.0 27.0
39/42 39.0 42.0
60/45 60.0 45.0
45/52 45.0 52.0
40/17 40.0 17.0
16/6 16.0 6.0
18/16 18.0 16.0
32/26 32.0 26.0
30/47 30.0 47.0
7/9 7.0 9.0
13/28 13.0 28.0
25/9 25.0 9.0
12/51 12.0 51.0
30/49 30.0 49.0
10/57 10.0 57.0
47/10 47.0 10.0
48/46 48.0 46.0
24/5 24.0 5.0
19/24 19.0 24.0
50/57 50.0 57.0
49/29 49.0 29.0
6/12 6.0 12.0
53/29 53.0 29.0
36/34 36.0 34.0
15/16 15.0 16.0
20/39 20.0 39.0
33/6 33.0 6.0
33/24 33.0 24.0
22/42 22.0 42.0
46/43 46.0 43.0
29/26 29.0 26.0
26/27 26.0 27.0
35/54 35.0 54.0
31/23 31.0 23.0
18/57 18.0 57.0
23/26 23.0 26.0
18/13 18.0 13.0
33/4 33.0 4.0
26/41 26.0 41.0
33/45 33.0 45.0
40/55 40.0 55.0
18/43 18.0 43.0
51/39 51.0 39.0
25/24 25.0 24.0
5/27 5.0 27.0
26/34 26.0 34.0
1/28 1.0 28.0
43/56 43.0 56.0
1/25 1.0 25.0
59/2 59.0 2.0
30/59 30.0 59.0
9/30 9.0 30.0
27/5 27.0 5.0
48/4 48.0 4.0
37/18 37.0 18.0
43/37 43.0 37.0
28/24 28.0 24.0
44/54 44.0 54.0
52/50 52.0 50.0
11/6 11.0 6.0
43/34 43.0 34.0
38/9 38.0 9.0
10/9 10.0 9.0
35/30 35.0 30.0
51/59 51.0 59.0
54/39 54.0 39.0
12/43 12.0 43.0
61/46 61.0 46.0
22/8 22.0 8.0
4/54 4.0 54.0
38/12 38.0 12.0
12/5 12.0 5.0
27/30 27.0 30.0
49/17 49.0 17.0
9/44 9.0 44.0
59/47 59.0 47.0
28/15 28.0 15.0
28/20 28.0 20.0
4/16 4.0 16.0
49/51 49.0 51.0
23/40 23.0 40.0
2/40 2.0 40.0
19/14 19.0 14.0
46/48 46.0 48.0
35/3 35.0 3.0
37/13 37.0 13.0
17/58 17.0 58.0
53/2 53.0 2.0
56/9 56.0 9.0
5/16 5.0 16.0
26/13 26.0 13.0
49/25 49.0 25.0
30/22 30.0 22.0
17/42 17.0 42.0
55/29 55.0 29.0
39/20 39.0 20.0
26/33 26.0 33.0
40/41 40.0 41.0
43/5 43.0 5.0
48/52 48.0 52.0
27/3 27.0 3.0
31/12 31.0 12.0
5/54 5.0 54.0
33/43 33.0 43.0
37/19 37.0 19.0
35/10 35.0 10.0
55/9 55.0 9.0
50/58 50.0 58.0
40/58 40.0 58.0
51/36 51.0 36.0
6/61 6.0 61.0
45/33 45.0 33.0
45/42 45.0 42.0
60/29 60.0 29.0
20/47 20.0 47.0
47/5 47.0 5.0
10/32 10.0 32.0
61/52 61.0 52.0
23/1 23.0 1.0
57/35 57.0 35.0
26/38 26.0 38.0
52/54 52.0 54.0
34/54 34.0 54.0
22/23 22.0 23.0
2/61 2.0 61.0
26/54 26.0 54.0
5/31 5.0 31.0
58/38 58.0 38.0
43/21 43.0 21.0
18/24 18.0 24.0
59/25 59.0 25.0
32/6 32.0 6.0
30/43 30.0 43.0
18/5 18.0 5.0
13/5 13.0 5.0
39/2 39.0 2.0
35/16 35.0 16.0
59/1 59.0 1.0
49/59 49.0 59.0
60/51 60.0 51.0
13/25 13.0 25.0
7/53 7.0 53.0
49/35 49.0 35.0
26/39 26.0 39.0
47/49 47.0 49.0
46/44 46.0 44.0
57/24 57.0 24.0
46/60 46.0 60.0
13/8 13.0 8.0
1/18 1.0 18.0
32/40 32.0 40.0
47/17 47.0 17.0
19/45 19.0 45.0
21/44 21.0 44.0
37/54 37.0 54.0
13/3 13.0 3.0
44/4 44.0 4.0
46/12 46.0 12.0
2/27 2.0 27.0
44/61 44.0 61.0
53/31 53.0 31.0
15/20 15.0 20.0
29/2 29.0 2.0
6/7 6.0 7.0
59/15 59.0 15.0
48/6 48.0 6.0
12/36 12.0 36.0
29/54 29.0 54.0
17/28 17.0 28.0
9/40 9.0 40.0
45/35 45.0 35.0
19/61 19.0 61.0
11/11 11.0 11.0
26/2 26.0 2.0
22/49 22.0 49.0
19/7 19.0 7.0
28/25 28.0 25.0
56/10 56.0 10.0
54/47 54.0 47.0
11/25 11.0 25.0
9/55 9.0 55.0
27/51 27.0 51.0
40/27 40.0 27.0
57/5 57.0 5.0
26/16 26.0 16.0
18/53 18.0 53.0
25/18 25.0 18.0
35/56 35.0 56.0
20/51 20.0 51.0
28/53 28.0 53.0
8/5 8.0 5.0
32/35 32.0 35.0
11/60 11.0 60.0
20/1 20.0 1.0
23/12 23.0 12.0
36/43 36.0 43.0
26/59 26.0 59.0
44/28 44.0 28.0
8/41 8.0 41.0
59/33 59.0 33.0
12/37 12.0 37.0
26/5 26.0 5.0
44/11 44.0 11.0
58/39 58.0 39.0
59/39 59.0 39.0
3/45 3.0 45.0
33/56 33.0 56.0
25/21 25.0 21.0
58/36 58.0 36.0
31/19 31.0 19.0
21/7 21.0 7.0
53/15 53.0 15.0
22/17 22.0 17.0
41/39 41.0 39.0
46/2 46.0 2.0
20/24 20.0 24.0
27/1 27.0 1.0
54/32 54.0 32.0
16/1 16.0 1.0
29/39 29.0 39.0
46/40 46.0 40.0
46/45 46.0 45.0
41/18 41.0 18.0
42/34 42.0 34.0
47/29 47.0 29.0
38/26 38.0 26.0
16/40 16.0 40.0
55/6 55.0 6.0
8/49 8.0 49.0
55/45 55.0 45.0
11/31 11.0 31.0
15/15 15.0 15.0
5/41 5.0 41.0
16/31 16.0 31.0
41/57 41.0 57.0
9/19 9.0 19.0
42/4 42.0 4.0
27/40 27.0 40.0
28/54 28.0 54.0
49/48 49.0 48.0
47/51 47.0 51.0
17/46 17.0 46.0
17/3 17.0 3.0
40/15 40.0 15.0
2/52 2.0 52.0
46/6 46.0 6.0
48/22 48.0 22.0
53/39 53.0 39.0
34/43 34.0 43.0
19/55 19.0 55.0
40/18 40.0 18.0
55/58 55.0 58.0
41/23 41.0 23.0
49/4 49.0 4.0
11/26 11.0 26.0
33/39 33.0 39.0
35/2 35.0 2.0
5/46 5.0 46.0
38/40 38.0 40.0
53/44 53.0 44.0
6/17 6.0 17.0
21/28 21.0 28.0
33/3 33.0 3.0
30/40 30.0 40.0
3/46 3.0 46.0
57/4 57.0 4.0
24/24 24.0 24.0
14/10 14.0 10.0
6/42 6.0 42.0
6/59 6.0 59.0
45/16 45.0 16.0
1/48 1.0 48.0
49/38 49.0 38.0
58/41 58.0 41.0
8/28 8.0 28.0
52/29 52.0 29.0
3/32 3.0 32.0
6/14 6.0 14.0
6/8 6.0 8.0
44/15 44.0 15.0
48/20 48.0 20.0
21/13 21.0 13.0
1/37 1.0 37.0
52/28 52.0 28.0
15/27 15.0 27.0
42/14 42.0 14.0
42/32 42.0 32.0
10/12 10.0 12.0
60/39 60.0 39.0
35/52 35.0 52.0
46/47 46.0 47.0
52/43 52.0 43.0
6/32 6.0 32.0
38/25 38.0 25.0
48/19 48.0 19.0
52/58 52.0 58.0
58/61 58.0 61.0
15/17 15.0 17.0
20/28 20.0 28.0
39/11 39.0 11.0
58/4 58.0 4.0
29/1 29.0 1.0
19/41 19.0 41.0
28/49 28.0 49.0
14/61 14.0 61.0
56/12 56.0 12.0
51/15 51.0 15.0
7/31 7.0 31.0
15/1 15.0 1.0
15/44 15.0 44.0
52/23 52.0 23.0
58/58 58.0 58.0
33/19 33.0 19.0
45/3 45.0 3.0
24/53 24.0 53.0
32/56 32.0 56.0
51/29 51.0 29.0
59/50 59.0 50.0
22/43 22.0 43.0
42/27 42.0 27.0
17/43 17.0 43.0
3/12 3.0 12.0
30/4 30.0 4.0
47/19 47.0 19.0
48/53 48.0 53.0
25/51 25.0 51.0
15/23 15.0 23.0
59/52 59.0 52.0
43/61 43.0 61.0
41/58 41.0 58.0
46/19 46.0 19.0
13/27 13.0 27.0
47/18 47.0 18.0
33/35 33.0 35.0
44/49 44.0 49.0
15/3 15.0 3.0
16/58 16.0 58.0
30/37 30.0 37.0
7/17 7.0 17.0
7/60 7.0 60.0
20/17 20.0 17.0
7/30 7.0 30.0
46/5 46.0 5.0
39/56 39.0 56.0
49/1 49.0 1.0
50/47 50.0 47.0
12/60 12.0 60.0
3/35 3.0 35.0
18/48 18.0 48.0
56/25 56.0 25.0
35/47 35.0 47.0
3/42 3.0 42.0
58/44 58.0 44.0
18/12 18.0 12.0
35/46 35.0 46.0
51/31 51.0 31.0
28/16 28.0 16.0
2/26 2.0 26.0
30/56 30.0 56.0
2/43 2.0 43.0
10/58 10.0 58.0
22/22 22.0 22.0
19/6 19.0 6.0
15/57 15.0 57.0
24/15 24.0 15.0
6/28 6.0 28.0
50/28 50.0 28.0
48/48 48.0 48.0
2/34 2.0 34.0
52/31 52.0 31.0
24/28 24.0 28.0
39/48 39.0 48.0
59/51 59.0 51.0
32/21 32.0 21.0
17/47 17.0 47.0
51/11 51.0 11.0
45/41 45.0 41.0
52/36 52.0 36.0
3/4 3.0 4.0
44/13 44.0 13.0
60/2 60.0 2.0
12/12 12.0 12.0
6/47 6.0 47.0
41/42 41.0 42.0
58/28 58.0 28.0
40/40 40.0 40.0
18/3 18.0 3.0
56/27 56.0 27.0
37/36 37.0 36.0
21/14 21.0 14.0
11/44 11.0 44.0
26/21 26.0 21.0
20/50 20.0 50.0
21/48 21.0 48.0
42/31 42.0 31.0
28/43 28.0 43.0
52/30 52.0 30.0
41/19 41.0 19.0
50/2 50.0 2.0
52/24 52.0 24.0
42/43 42.0 43.0
8/42 8.0 42.0
14/44 14.0 44.0
57/58 57.0 58.0
56/58 56.0 58.0
26/17 26.0 17.0
36/29 36.0 29.0
52/7 52.0 7.0
27/24 27.0 24.0
15/19 15.0 19.0
45/56 45.0 56.0
61/22 61.0 22.0
32/17 32.0 17.0
52/60 52.0 60.0
14/40 14.0 40.0
12/24 12.0 24.0
55/2 55.0 2.0
58/10 58.0 10.0
29/3 29.0 3.0
12/40 12.0 40.0
28/1 28.0 1.0
23/27 23.0 27.0
24/57 24.0 57.0
36/18 36.0 18.0
26/32 26.0 32.0
28/47 28.0 47.0
60/32 60.0 32.0
31/11 31.0 11.0
49/11 49.0 11.0
34/49 34.0 49.0
52/38 52.0 38.0
41/15 41.0 15.0
10/29 10.0 29.0
61/23 61.0 23.0
25/37 25.0 37.0
39/24 39.0 24.0
33/25 33.0 25.0
21/32 21.0 32.0
57/11 57.0 11.0
47/58 47.0 58.0
50/50 50.0 50.0
13/32 13.0 32.0
54/23 54.0 23.0
21/34 21.0 34.0
25/2 25.0 2.0
45/50 45.0 50.0
41/21 41.0 21.0
41/26 41.0 26.0
54/53 54.0 53.0
57/32 57.0 32.0
44/39 44.0 39.0
44/9 44.0 9.0
33/42 33.0 42.0
32/12 32.0 12.0
29/42 29.0 42.0
58/30 58.0 30.0
51/53 51.0 53.0
35/34 35.0 34.0
12/48 12.0 48.0
7/13 7.0 13.0
8/22 8.0 22.0
57/41 57.0 41.0
32/51 32.0 51.0
10/45 10.0 45.0
21/54 21.0 54.0
40/26 40.0 26.0
59/16 59.0 16.0
21/26 21.0 26.0
13/35 13.0 35.0
19/51 19.0 51.0
16/51 16.0 51.0
48/23 48.0 23.0
5/21 5.0 21.0
23/9 23.0 9.0
55/37 55.0 37.0
20/16 20.0 16.0
45/13 45.0 13.0
18/22 18.0 22.0
10/52 10.0 52.0
19/48 19.0 48.0
54/54 54.0 54.0
37/12 37.0 12.0
26/36 26.0 36.0
46/20 46.0 20.0
55/13 55.0 13.0
1/55 1.0 55.0
6/40 6.0 40.0
37/47 37.0 47.0
52/8 52.0 8.0
10/39 10.0 39.0
51/61 51.0 61.0
28/32 28.0 32.0
36/52 36.0 52.0
36/11 36.0 11.0
44/10 44.0 10.0
53/27 53.0 27.0
15/30 15.0 30.0
40/12 40.0 12.0
3/36 3.0 36.0
29/49 29.0 49.0
44/45 44.0 45.0
56/61 56.0 61.0
10/4 10.0 4.0
52/13 52.0 13.0
16/42 16.0 42.0
26/24 26.0 24.0
53/33 53.0 33.0
61/16 61.0 16.0
35/18 35.0 18.0
36/39 36.0 39.0
10/60 10.0 60.0
38/28 38.0 28.0
32/8 32.0 8.0
13/4 13.0 4.0
29/25 29.0 25.0
18/2 18.0 2.0
59/32 59.0 32.0
36/24 36.0 24.0
43/13 43.0 13.0
26/7 26.0 7.0
14/32 14.0 32.0
28/58 28.0 58.0
5/14 5.0 14.0
50/23 50.0 23.0
31/6 31.0 6.0
5/36 5.0 36.0
13/43 13.0 43.0
19/36 19.0 36.0
48/39 48.0 39.0
51/8 51.0 8.0
51/21 51.0 21.0
51/19 51.0 19.0
16/13 16.0 13.0
48/33 48.0 33.0
10/7 10.0 7.0
28/8 28.0 8.0
22/1 22.0 1.0
40/5 40.0 5.0
50/56 50.0 56.0
36/16 36.0 16.0
17/52 17.0 52.0
42/57 42.0 57.0
35/29 35.0 29.0
1/44 1.0 44.0
61/36 61.0 36.0
53/46 53.0 46.0
19/53 19.0 53.0
54/29 54.0 29.0
43/14 43.0 14.0
20/15 20.0 15.0
18/35 18.0 35.0
40/42 40.0 42.0
9/1 9.0 1.0
29/45 29.0 45.0
31/40 31.0 40.0
13/36 13.0 36.0
28/4 28.0 4.0
23/47 23.0 47.0
41/61 41.0 61.0
24/27 24.0 27.0
26/43 26.0 43.0
27/44 27.0 44.0
2/50 2.0 50.0
17/18 17.0 18.0
58/35 58.0 35.0
49/40 49.0 40.0
58/50 58.0 50.0
31/58 31.0 58.0
25/12 25.0 12.0
45/37 45.0 37.0
49/36 49.0 36.0
15/42 15.0 42.0
24/6 24.0 6.0
2/45 2.0 45.0
22/21 22.0 21.0
54/40 54.0 40.0
57/37 57.0 37.0
4/58 4.0 58.0
19/34 19.0 34.0
1/16 1.0 16.0
37/10 37.0 10.0
44/31 44.0 31.0
5/22 5.0 22.0
58/27 58.0 27.0
39/14 39.0 14.0
7/55 7.0 55.0
5/4 5.0 4.0
28/57 28.0 57.0
51/52 51.0 52.0
31/34 31.0 34.0
41/20 41.0 20.0
52/33 52.0 33.0
8/57 8.0 57.0
44/26 44.0 26.0
50/40 50.0 40.0
59/43 59.0 43.0
7/37 7.0 37.0
13/16 13.0 16.0
38/39 38.0 39.0
57/8 57.0 8.0
38/57 38.0 57.0
44/51 44.0 51.0
22/51 22.0 51.0
32/24 32.0 24.0
43/11 43.0 11.0
6/60 6.0 60.0
59/37 59.0 37.0
46/11 46.0 11.0
1/47 1.0 47.0
13/46 13.0 46.0
22/58 22.0 58.0
23/45 23.0 45.0
21/52 21.0 52.0
43/38 43.0 38.0
49/2 49.0 2.0
26/9 26.0 9.0
61/24 61.0 24.0
40/21 40.0 21.0
10/44 10.0 44.0
31/18 31.0 18.0
40/47 40.0 47.0
43/51 43.0 51.0
57/19 57.0 19.0
29/55 29.0 55.0
24/14 24.0 14.0
7/15 7.0 15.0
57/39 57.0 39.0
14/59 14.0 59.0
18/4 18.0 4.0
27/38 27.0 38.0
36/2 36.0 2.0
58/6 58.0 6.0
38/20 38.0 20.0
59/57 59.0 57.0
20/18 20.0 18.0
48/16 48.0 16.0
25/8 25.0 8.0
22/39 22.0 39.0
2/56 2.0 56.0
39/35 39.0 35.0
9/18 9.0 18.0
2/31 2.0 31.0
52/19 52.0 19.0
47/7 47.0 7.0
42/54 42.0 54.0
40/36 40.0 36.0
3/60 3.0 60.0
1/60 1.0 60.0
26/60 26.0 60.0
44/25 44.0 25.0
48/27 48.0 27.0
16/44 16.0 44.0
49/44 49.0 44.0
6/48 6.0 48.0
3/15 3.0 15.0
53/53 53.0 53.0
56/14 56.0 14.0
24/8 24.0 8.0
56/23 56.0 23.0
18/39 18.0 39.0
53/54 53.0 54.0
53/14 53.0 14.0
16/32 16.0 32.0
11/30 11.0 30.0
5/26 5.0 26.0
42/39 42.0 39.0
15/39 15.0 39.0
24/46 24.0 46.0
30/15 30.0 15.0
28/28 28.0 28.0
22/38 22.0 38.0
27/47 27.0 47.0
53/13 53.0 13.0
22/4 22.0 4.0
36/19 36.0 19.0
17/7 17.0 7.0
61/32 61.0 32.0
20/45 20.0 45.0
11/8 11.0 8.0
43/53 43.0 53.0
51/58 51.0 58.0
21/16 21.0 16.0
60/6 60.0 6.0
5/53 5.0 53.0
51/44 51.0 44.0
7/50 7.0 50.0
24/38 24.0 38.0
35/55 35.0 55.0
5/13 5.0 13.0
8/3 8.0 3.0
13/42 13.0 42.0
22/6 22.0 6.0
12/42 12.0 42.0
21/24 21.0 24.0
59/9 59.0 9.0
32/20 32.0 20.0
5/9 5.0 9.0
25/60 25.0 60.0
12/34 12.0 34.0
24/44 24.0 44.0
34/41 34.0 41.0
20/6 20.0 6.0
44/53 44.0 53.0
26/57 26.0 57.0
15/9 15.0 9.0
24/21 24.0 21.0
30/38 30.0 38.0
8/20 8.0 20.0
9/3 9.0 3.0
39/18 39.0 18.0
45/8 45.0 8.0
47/20 47.0 20.0
60/44 60.0 44.0
30/57 30.0 57.0
54/45 54.0 45.0
2/30 2.0 30.0
11/38 11.0 38.0
49/53 49.0 53.0
13/18 13.0 18.0
14/18 14.0 18.0
60/38 60.0 38.0
14/50 14.0 50.0
25/27 25.0 27.0
8/60 8.0 60.0
41/56 41.0 56.0
60/25 60.0 25.0
48/30 48.0 30.0
40/20 40.0 20.0
49/52 49.0 52.0
32/33 32.0 33.0
33/60 33.0 60.0
50/1 50.0 1.0
50/10 50.0 10.0
2/47 2.0 47.0
43/1 43.0 1.0
55/34 55.0 34.0
12/6 12.0 6.0
19/26 19.0 26.0
36/54 36.0 54.0
53/40 53.0 40.0
39/6 39.0 6.0
37/20 37.0 20.0
26/46 26.0 46.0
11/20 11.0 20.0
51/26 51.0 26.0
32/44 32.0 44.0
13/23 13.0 23.0
45/31 45.0 31.0
22/20 22.0 20.0
61/31 61.0 31.0
15/34 15.0 34.0
1/52 1.0 52.0
18/45 18.0 45.0
53/56 53.0 56.0
41/7 41.0 7.0
38/44 38.0 44.0
22/34 22.0 34.0
40/16 40.0 16.0
4/1 4.0 1.0
11/18 11.0 18.0
46/38 46.0 38.0
39/29 39.0 29.0
25/55 25.0 55.0
33/53 33.0 53.0
60/60 60.0 60.0
53/18 53.0 18.0
10/36 10.0 36.0
12/2 12.0 2.0
8/40 8.0 40.0
59/28 59.0 28.0
51/25 51.0 25.0
43/47 43.0 47.0
52/11 52.0 11.0
2/49 2.0 49.0
11/29 11.0 29.0
32/60 32.0 60.0
19/39 19.0 39.0
58/23 58.0 23.0
25/59 25.0 59.0
12/21 12.0 21.0
27/56 27.0 56.0
3/50 3.0 50.0
18/7 18.0 7.0
23/36 23.0 36.0
4/14 4.0 14.0
13/19 13.0 19.0
19/47 19.0 47.0
23/59 23.0 59.0
41/36 41.0 36.0
3/51 3.0 51.0
39/17 39.0 17.0
51/13 51.0 13.0
47/32 47.0 32.0
43/24 43.0 24.0
11/2 11.0 2.0
37/38 37.0 38.0
60/47 60.0 47.0
19/15 19.0 15.0
36/45 36.0 45.0
60/30 60.0 30.0
37/9 37.0 9.0
54/25 54.0 25.0
54/59 54.0 59.0
37/40 37.0 40.0
16/33 16.0 33.0
39/8 39.0 8.0
22/28 22.0 28.0
39/5 39.0 5.0
34/14 34.0 14.0
28/22 28.0 22.0
11/7 11.0 7.0
34/33 34.0 33.0
27/21 27.0 21.0
27/39 27.0 39.0
14/42 14.0 42.0
23/20 23.0 20.0
26/23 26.0 23.0
29/14 29.0 14.0
34/55 34.0 55.0
26/40 26.0 40.0
48/11 48.0 11.0
12/54 12.0 54.0
17/41 17.0 41.0
10/53 10.0 53.0
30/39 30.0 39.0
39/37 39.0 37.0
19/11 19.0 11.0
51/55 51.0 55.0
3/29 3.0 29.0
52/14 52.0 14.0
31/10 31.0 10.0
26/44 26.0 44.0
30/19 30.0 19.0
58/1 58.0 1.0
59/48 59.0 48.0
40/53 40.0 53.0
44/40 44.0 40.0
14/23 14.0 23.0
60/14 60.0 14.0
32/10 32.0 10.0
59/40 59.0 40.0
20/59 20.0 59.0
16/56 16.0 56.0
15/53 15.0 53.0
33/54 33.0 54.0
32/34 32.0 34.0
4/15 4.0 15.0
35/24 35.0 24.0
24/42 24.0 42.0
24/20 24.0 20.0
8/61 8.0 61.0
1/27 1.0 27.0
50/32 50.0 32.0
44/19 44.0 19.0
16/18 16.0 18.0
13/24 13.0 24.0
4/13 4.0 13.0
4/30 4.0 30.0
9/51 9.0 51.0
56/44 56.0 44.0
30/13 30.0 13.0
27/48 27.0 48.0
7/32 7.0 32.0
52/34 52.0 34.0
33/29 33.0 29.0
55/51 55.0 51.0
7/27 7.0 27.0
13/20 13.0 20.0
37/58 37.0 58.0
24/31 24.0 31.0
46/30 46.0 30.0
15/47 15.0 47.0
5/48 5.0 48.0
36/51 36.0 51.0
39/15 39.0 15.0
20/9 20.0 9.0
49/14 49.0 14.0
52/21 52.0 21.0
25/25 25.0 25.0
3/26 3.0 26.0
25/40 25.0 40.0
58/34 58.0 34.0
11/32 11.0 32.0
5/59 5.0 59.0
35/44 35.0 44.0
30/24 30.0 24.0
24/39 24.0 39.0
35/43 35.0 43.0
23/21 23.0 21.0
23/60 23.0 60.0
3/13 3.0 13.0
50/13 50.0 13.0
56/53 56.0 53.0
8/38 8.0 38.0
17/31 17.0 31.0
26/3 26.0 3.0
6/33 6.0 33.0
57/20 57.0 20.0
49/12 49.0 12.0
1/34 1.0 34.0
48/59 48.0 59.0
58/49 58.0 49.0
57/54 57.0 54.0
22/47 22.0 47.0
34/44 34.0 44.0
54/26 54.0 26.0
24/23 24.0 23.0
30/9 30.0 9.0
51/46 51.0 46.0
54/57 54.0 57.0
32/7 32.0 7.0
32/41 32.0 41.0
53/60 53.0 60.0
5/49 5.0 49.0
25/41 25.0 41.0
39/54 39.0 54.0
44/33 44.0 33.0
52/6 52.0 6.0
31/7 31.0 7.0
52/45 52.0 45.0
58/9 58.0 9.0
50/11 50.0 11.0
34/26 34.0 26.0
47/23 47.0 23.0
61/61 61.0 61.0
2/51 2.0 51.0
45/44 45.0 44.0
20/44 20.0 44.0
60/18 60.0 18.0
2/14 2.0 14.0
34/56 34.0 56.0
8/45 8.0 45.0
16/29 16.0 29.0
31/8 31.0 8.0
37/57 37.0 57.0
11/40 11.0 40.0
34/27 34.0 27.0
60/35 60.0 35.0
26/26 26.0 26.0
30/1 30.0 1.0
48/38 48.0 38.0
54/16 54.0 16.0
12/44 12.0 44.0
26/48 26.0 48.0
21/55 21.0 55.0
6/56 6.0 56.0
50/21 50.0 21.0
7/47 7.0 47.0
36/22 36.0 22.0
40/31 40.0 31.0
27/19 27.0 19.0
42/46 42.0 46.0
17/5 17.0 5.0
37/6 37.0 6.0
35/45 35.0 45.0
