1425 3750
10/12 10.0 12.0
32/20 32.0 20.0
31/40 31.0 40.0
14/19 14.0 19.0
8/21 8.0 21.0
38/21 38.0 21.0
4/34 4.0 34.0
18/25 18.0 25.0
8/4 8.0 4.0
29/37 29.0 37.0
40/31 40.0 31.0
11/30 11.0 30.0
32/40 32.0 40.0
18/36 18.0 36.0
20/4 20.0 4.0
30/37 30.0 37.0
40/39 40.0 39.0
8/39 8.0 39.0
19/24 19.0 24.0
25/40 25.0 40.0
28/18 28.0 18.0
36/24 36.0 24.0
34/6 34.0 6.0
35/23 35.0 23.0
25/33 25.0 33.0
35/22 35.0 22.0
38/10 38.0 10.0
16/26 16.0 26.0
28/7 28.0 7.0
27/28 27.0 28.0
20/13 20.0 13.0
7/18 7.0 18.0
18/18 18.0 18.0
32/13 32.0 13.0
34/31 34.0 31.0
26/1 26.0 1.0
38/25 38.0 25.0
1/22 1.0 22.0
17/13 17.0 13.0
8/5 8.0 5.0
16/21 16.0 21.0
10/8 10.0 8.0
39/29 39.0 29.0
35/11 35.0 11.0
33/19 33.0 19.0
32/5 32.0 5.0
2/30 2.0 30.0
7/33 7.0 33.0
7/39 7.0 39.0
22/11 22.0 11.0
24/20 24.0 20.0
15/22 15.0 22.0
29/4 29.0 4.0
35/29 35.0 29.0
38/27 38.0 27.0
36/3 36.0 3.0
36/2 36.0 2.0
5/12 5.0 12.0
19/2 19.0 2.0
17/4 17.0 4.0
29/26 29.0 26.0
39/12 39.0 12.0
11/19 11.0 19.0
30/22 30.0 22.0
16/24 16.0 24.0
1/11 1.0 11.0
9/37 9.0 37.0
13/33 13.0 33.0
15/19 15.0 19.0
22/23 22.0 23.0
36/19 36.0 19.0
39/17 39.0 17.0
20/17 20.0 17.0
23/24 23.0 24.0
10/14 10.0 14.0
5/37 5.0 37.0
7/5 7.0 5.0
9/40 9.0 40.0
24/32 24.0 32.0
9/17 9.0 17.0
27/10 27.0 10.0
14/9 14.0 9.0
33/5 33.0 5.0
15/34 15.0 34.0
34/7 34.0 7.0
34/3 34.0 3.0
18/13 18.0 13.0
12/32 12.0 32.0
12/29 12.0 29.0
34/2 34.0 2.0
21/15 21.0 15.0
33/25 33.0 25.0
9/16 9.0 16.0
33/39 33.0 39.0
23/31 23.0 31.0
5/35 5.0 35.0
38/1 38.0 1.0
28/2 28.0 2.0
23/18 23.0 18.0
39/7 39.0 7.0
9/12 9.0 12.0
37/29 37.0 29.0
21/10 21.0 10.0
11/37 11.0 37.0
37/25 37.0 25.0
21/9 21.0 9.0
20/24 20.0 24.0
33/34 33.0 34.0
12/3 12.0 3.0
17/28 17.0 28.0
26/23 26.0 23.0
5/4 5.0 4.0
12/38 12.0 38.0
31/26 31.0 26.0
20/8 20.0 8.0
29/13 29.0 13.0
39/36 39.0 36.0
37/17 37.0 17.0
5/6 5.0 6.0
2/3 2.0 3.0
22/22 22.0 22.0
27/21 27.0 21.0
12/13 12.0 13.0
21/13 21.0 13.0
28/3 28.0 3.0
27/20 27.0 20.0
35/9 35.0 9.0
31/22 31.0 22.0
27/34 27.0 34.0
21/2 21.0 2.0
14/34 14.0 34.0
4/5 4.0 5.0
25/36 25.0 36.0
12/39 12.0 39.0
3/26 3.0 26.0
1/27 1.0 27.0
25/9 25.0 9.0
15/16 15.0 16.0
7/21 7.0 21.0
32/18 32.0 18.0
14/17 14.0 17.0
30/6 30.0 6.0
8/33 8.0 33.0
13/8 13.0 8.0
19/12 19.0 12.0
19/21 19.0 21.0
29/7 29.0 7.0
40/20 40.0 20.0
29/29 29.0 29.0
16/18 16.0 18.0
1/1 1.0 1.0
6/3 6.0 3.0
33/17 33.0 17.0
2/16 2.0 16.0
11/39 11.0 39.0
16/28 16.0 28.0
34/38 34.0 38.0
15/38 15.0 38.0
35/3 35.0 3.0
1/28 1.0 28.0
32/22 32.0 22.0
12/10 12.0 10.0
13/2 13.0 2.0
30/14 30.0 14.0
28/29 28.0 29.0
34/24 34.0 24.0
4/26 4.0 26.0
27/38 27.0 38.0
28/9 28.0 9.0
4/8 4.0 8.0
12/8 12.0 8.0
32/21 32.0 21.0
17/31 17.0 31.0
40/3 40.0 3.0
17/15 17.0 15.0
36/6 36.0 6.0
36/1 36.0 1.0
22/26 22.0 26.0
30/29 30.0 29.0
11/22 11.0 22.0
19/19 19.0 19.0
21/1 21.0 1.0
19/37 19.0 37.0
11/40 11.0 40.0
40/37 40.0 37.0
39/2 39.0 2.0
40/22 40.0 22.0
10/20 10.0 20.0
16/30 16.0 30.0
39/11 39.0 11.0
3/10 3.0 10.0
3/21 3.0 21.0
18/2 18.0 2.0
38/9 38.0 9.0
13/7 13.0 7.0
15/26 15.0 26.0
31/14 31.0 14.0
5/19 5.0 19.0
16/7 16.0 7.0
25/10 25.0 10.0
2/19 2.0 19.0
2/32 2.0 32.0
31/13 31.0 13.0
35/14 35.0 14.0
29/10 29.0 10.0
13/32 13.0 32.0
26/15 26.0 15.0
12/26 12.0 26.0
1/34 1.0 34.0
37/36 37.0 36.0
38/36 38.0 36.0
25/20 25.0 20.0
22/25 22.0 25.0
6/10 6.0 10.0
23/20 23.0 20.0
16/39 16.0 39.0
9/22 9.0 22.0
28/33 28.0 33.0
5/38 5.0 38.0
20/26 20.0 26.0
31/36 31.0 36.0
39/37 39.0 37.0
19/3 19.0 3.0
2/37 2.0 37.0
3/7 3.0 7.0
23/16 23.0 16.0
18/37 18.0 37.0
10/2 10.0 2.0
34/35 34.0 35.0
18/11 18.0 11.0
39/10 39.0 10.0
29/38 29.0 38.0
9/36 9.0 36.0
30/33 30.0 33.0
14/29 14.0 29.0
15/10 15.0 10.0
8/3 8.0 3.0
4/38 4.0 38.0
28/20 28.0 20.0
4/23 4.0 23.0
3/8 3.0 8.0
26/36 26.0 36.0
19/38 19.0 38.0
15/3 15.0 3.0
24/31 24.0 31.0
39/6 39.0 6.0
26/30 26.0 30.0
19/26 19.0 26.0
18/15 18.0 15.0
3/32 3.0 32.0
29/18 29.0 18.0
13/13 13.0 13.0
11/29 11.0 29.0
39/31 39.0 31.0
3/20 3.0 20.0
23/13 23.0 13.0
15/31 15.0 31.0
16/29 16.0 29.0
35/30 35.0 30.0
34/33 34.0 33.0
3750
37/39 36/38
32/9 33/9
34/6 33/6
6/29 5/29
25/23 25/22
36/3 37/3
17/34 17/33
5/24 5/23
7/1 9/2
3/24 2/24
15/32 16/32
18/28 20/25
25/36 25/35
38/11 36/10
13/34 12/35
25/16 25/15
6/7 6/6
24/5 27/6
22/27 22/26
13/15 11/12
37/36 38/37
24/29 24/30
17/8 16/9
31/29 32/30
12/3 9/2
11/37 14/36
21/28 20/29
26/35 27/33
13/2 12/1
35/5 35/4
4/9 4/11
3/10 3/11
23/26 22/25
28/5 31/4
17/36 18/37
37/35 39/36
24/37 25/33
26/21 26/20
30/13 30/11
19/9 23/8
7/16 6/15
24/21 23/20
26/21 27/20
38/12 37/13
17/40 18/39
25/20 24/21
28/26 29/26
40/39 40/38
28/19 28/18
19/11 20/11
24/15 24/16
39/18 40/18
1/17 1/18
9/11 10/13
12/37 14/36
31/40 30/39
39/32 38/31
23/30 21/29
2/32 1/32
6/14 7/15
36/23 36/24
37/13 38/13
38/32 37/29
19/1 20/2
16/12 17/13
33/24 34/26
37/27 37/26
30/29 30/28
8/21 9/21
35/11 36/10
18/8 17/8
29/31 29/30
31/38 32/38
10/25 13/27
38/26 38/25
40/8 39/8
21/12 26/20
16/21 15/20
39/16 39/17
22/38 23/39
2/39 3/39
17/9 19/8
14/39 12/40
30/16 31/17
26/36 28/37
3/23 4/22
14/21 13/24
22/16 21/16
10/32 11/31
18/4 17/4
35/29 33/28
40/9 39/8
34/6 28/7
17/27 14/25
24/10 23/10
2/20 2/19
30/4 29/4
12/31 13/31
30/38 32/37
15/6 6/7
33/40 32/39
16/22 17/22
27/27 27/26
1/30 1/29
20/25 20/26
22/16 22/17
36/10 35/9
30/25 31/25
31/26 32/26
34/14 35/14
35/18 34/17
14/28 11/26
33/26 33/28
27/15 28/17
3/22 3/21
6/12 5/10
40/23 40/22
4/9 3/9
19/22 18/21
27/7 34/6
35/35 36/36
9/6 6/7
36/11 37/11
23/4 22/4
31/15 31/14
1/9 1/10
24/30 24/31
18/15 18/14
28/30 28/29
36/37 37/36
6/9 5/8
12/39 14/38
36/39 39/40
23/28 21/27
23/38 23/37
38/6 39/5
19/31 18/30
19/22 20/24
39/4 38/4
30/33 31/33
20/10 20/11
25/27 26/27
28/27 29/26
4/19 3/19
8/30 9/29
36/40 35/40
37/9 38/10
18/25 19/24
14/1 16/2
10/18 6/17
4/26 3/26
17/31 18/31
23/11 25/10
2/1 3/1
31/23 30/22
40/37 40/36
16/36 17/37
19/17 18/17
9/28 8/28
31/33 32/33
12/32 13/32
32/23 30/24
21/21 20/23
11/36 11/37
34/40 33/40
17/22 16/21
35/5 36/5
28/28 27/28
3/7 3/8
24/39 25/38
32/18 32/19
37/35 38/35
24/25 24/26
33/11 33/12
12/20 10/19
10/39 10/38
10/37 11/37
14/34 13/35
16/29 15/27
13/23 12/26
22/28 21/28
1/33 1/32
16/34 16/33
26/34 27/33
33/18 31/15
25/15 24/15
39/19 40/20
21/29 21/28
12/26 13/27
37/17 39/31
10/23 12/26
19/40 18/40
21/23 20/23
10/12 9/11
22/25 21/24
11/18 10/17
16/12 20/11
26/29 25/29
28/16 28/15
32/17 31/15
5/10 5/9
10/13 8/10
38/10 38/9
37/40 36/39
31/34 30/33
16/13 15/14
13/29 13/28
24/4 23/4
21/28 21/27
29/9 29/10
11/40 10/40
39/7 40/7
11/10 11/11
13/30 13/29
5/12 4/11
5/35 4/36
37/11 38/11
13/30 12/30
12/11 9/7
15/17 15/16
16/27 17/27
29/30 30/30
4/22 3/21
36/28 37/29
17/27 16/26
7/4 6/3
29/16 28/15
9/8 8/8
15/12 15/13
5/31 7/30
10/13 9/14
20/6 22/7
4/31 4/32
14/12 15/11
26/26 25/23
34/38 35/39
16/38 15/39
40/6 39/6
2/36 3/36
8/14 6/13
34/23 33/22
38/39 39/40
33/14 33/15
6/1 7/1
35/21 35/22
38/11 38/10
10/13 9/12
35/9 34/9
32/29 31/27
35/33 36/34
15/12 16/12
37/22 38/25
2/2 3/2
40/25 39/31
6/21 5/19
30/29 31/26
1/31 2/28
20/22 21/21
31/30 32/30
13/19 17/20
37/2 36/2
12/9 11/8
4/4 4/5
34/2 30/3
17/4 19/3
36/2 35/3
27/37 28/37
25/9 24/10
36/23 35/23
13/8 12/7
6/15 5/14
19/22 20/22
27/20 26/20
26/7 27/8
2/27 2/26
30/4 32/3
17/9 20/8
21/9 20/9
20/9 15/10
5/8 6/11
17/3 18/2
36/14 37/14
9/17 10/18
5/33 6/32
37/11 36/10
8/30 7/30
4/25 4/26
6/15 6/14
13/34 13/33
11/39 10/40
24/37 25/37
34/11 35/11
16/17 15/18
17/27 18/26
7/15 8/17
20/6 20/7
2/16 2/15
7/20 8/20
15/2 17/3
38/14 39/14
31/31 30/31
6/12 5/11
13/38 12/38
15/7 16/8
31/13 31/12
3/7 2/6
3/18 3/17
22/16 21/15
31/14 31/13
6/36 6/37
26/32 27/32
40/23 39/22
16/7 18/8
15/40 14/39
13/23 13/22
36/30 36/31
25/8 24/8
33/11 34/12
35/34 36/36
36/16 36/18
34/16 34/17
23/12 24/12
12/31 11/30
5/4 5/6
13/19 15/22
30/30 29/31
13/13 15/14
36/33 36/34
1/12 1/13
36/40 35/39
20/18 21/19
12/27 13/28
17/14 16/14
24/14 25/14
19/32 18/31
29/33 27/32
22/37 23/37
12/2 12/1
37/4 37/5
24/36 23/36
15/22 14/21
7/12 7/13
22/11 23/11
27/22 28/21
13/12 14/13
35/11 35/12
3/1 4/1
9/29 10/26
24/22 24/23
18/5 21/4
21/27 21/26
3/3 4/4
17/21 18/21
26/36 25/36
19/23 20/24
28/9 27/10
5/15 5/14
7/6 6/4
15/35 15/34
4/34 5/33
9/18 13/19
8/39 7/39
23/5 15/6
1/20 1/21
2/21 3/21
2/24 2/23
22/32 23/34
30/35 31/36
2/39 1/40
12/32 11/31
35/36 35/35
22/24 24/27
38/14 38/13
21/26 22/27
18/3 15/4
10/19 10/20
36/33 37/35
13/6 12/6
30/36 29/36
22/11 25/10
27/21 26/27
14/17 12/16
5/3 5/4
33/7 30/8
9/24 11/25
12/5 13/5
19/15 20/16
7/1 8/1
7/39 5/40
12/2 14/3
34/3 35/3
30/22 30/21
14/35 15/35
34/26 33/25
24/3 24/4
5/30 5/31
22/23 23/24
10/22 11/21
34/30 34/29
27/21 28/21
9/35 8/36
35/15 36/15
28/17 27/18
22/12 22/13
39/14 40/13
31/5 32/5
11/36 12/36
36/29 36/30
34/39 33/39
1/36 2/35
6/5 7/6
38/9 39/11
12/34 11/34
13/13 14/13
14/25 15/25
29/18 28/17
33/29 33/30
23/21 24/21
18/25 18/24
38/19 40/18
11/28 11/29
39/16 40/15
12/25 12/26
4/4 3/8
4/37 4/36
33/23 31/20
15/16 14/16
21/7 19/8
3/33 4/33
28/19 27/18
38/29 38/28
28/8 24/13
3/26 2/30
29/29 29/28
33/23 30/24
33/14 34/15
2/27 2/28
16/40 15/40
13/24 14/25
17/34 18/33
38/26 39/31
11/24 12/26
9/14 8/14
21/9 17/10
2/32 3/31
3/33 4/32
12/16 15/18
14/2 12/1
35/13 36/13
6/8 5/7
37/15 38/17
12/26 13/24
39/12 39/13
8/8 7/8
18/10 20/11
10/5 8/4
15/39 16/39
30/9 31/8
4/24 5/24
37/24 36/23
17/4 16/4
11/25 12/26
4/2 3/1
21/39 22/39
21/16 20/16
24/36 23/37
20/29 21/27
10/39 8/40
35/12 34/11
12/39 15/38
5/11 5/10
12/4 12/5
40/17 40/16
35/31 35/32
25/21 26/20
36/19 37/18
15/3 14/3
26/7 20/8
19/36 20/37
16/10 17/11
17/22 18/24
5/23 5/22
4/40 3/40
26/25 26/24
30/30 31/26
22/14 22/15
14/4 13/5
20/17 21/19
11/16 11/17
4/22 2/23
14/30 14/29
33/40 32/40
13/27 16/29
20/11 21/12
1/18 1/19
20/39 19/37
27/23 27/22
36/30 33/28
17/37 16/38
5/38 3/39
38/20 37/15
18/34 17/34
8/24 9/25
32/12 33/13
32/36 33/37
3/9 4/11
4/2 7/4
5/23 6/22
30/3 32/2
21/11 25/10
12/18 12/17
3/23 2/23
8/19 8/20
22/21 23/21
25/11 24/13
33/1 31/1
31/36 30/36
14/27 14/25
32/35 33/35
1/37 1/36
31/17 30/17
9/20 8/21
12/24 13/23
13/12 13/11
18/10 19/11
27/36 26/36
32/34 31/34
29/2 22/3
22/39 17/35
10/33 10/32
39/38 39/37
6/11 5/10
32/18 33/18
5/31 6/30
38/16 38/15
23/16 22/18
28/25 29/26
15/24 14/24
9/26 8/28
24/33 25/32
1/3 1/4
20/25 19/26
35/13 34/14
31/32 32/33
19/38 20/39
33/13 33/14
29/33 30/34
26/29 25/28
35/25 33/24
11/21 10/20
32/21 33/23
21/7 22/7
20/14 20/16
35/6 31/7
9/3 8/3
8/33 9/33
34/15 36/14
31/15 32/16
7/35 8/32
26/14 27/12
28/2 27/2
31/3 30/4
35/17 36/16
6/37 5/37
3/8 2/8
17/40 17/39
27/8 30/7
28/38 29/38
27/29 26/29
6/9 5/7
6/17 7/17
7/39 9/38
16/15 15/18
3/5 3/6
34/2 33/2
29/12 30/11
20/37 21/38
10/40 10/39
11/15 10/15
39/22 38/21
30/33 33/34
11/24 10/23
18/1 19/1
27/20 28/19
12/8 13/9
30/13 31/13
22/36 22/37
4/32 4/33
30/1 29/1
27/15 26/15
26/15 26/14
6/7 5/6
36/12 37/11
25/39 25/40
36/15 38/14
36/25 36/26
29/40 28/40
24/29 21/28
23/16 22/16
4/35 4/34
6/8 6/7
20/11 24/10
27/32 30/33
23/30 23/29
18/34 18/33
21/2 21/3
25/4 22/5
36/9 38/11
3/6 2/6
28/36 28/35
24/10 23/9
30/30 31/30
16/5 18/4
2/36 5/35
10/22 12/21
6/8 7/10
2/28 3/25
22/17 22/18
31/26 31/25
24/11 25/10
27/21 26/24
21/2 22/1
5/29 1/32
9/5 11/6
6/21 5/18
12/21 11/22
12/9 12/8
25/26 26/26
25/25 26/26
19/22 19/23
27/15 26/16
37/14 38/14
19/14 20/16
19/12 20/11
20/19 21/20
40/35 40/34
9/26 9/27
28/2 28/1
15/10 20/8
9/5 7/6
32/15 31/15
20/30 19/31
36/22 37/21
22/12 23/12
26/24 25/22
20/22 20/23
8/11 7/10
26/30 26/29
20/8 22/7
14/1 17/2
31/26 30/27
16/33 17/33
10/36 10/35
9/7 10/9
12/29 12/30
17/5 18/5
19/26 19/25
17/7 18/7
3/38 3/39
11/12 12/12
29/17 28/16
14/34 13/36
26/39 27/38
15/28 15/27
38/7 39/7
20/12 20/13
12/30 11/30
31/6 30/6
3/21 4/21
2/24 3/25
33/8 33/7
21/2 23/1
16/24 14/23
32/8 31/8
19/1 20/1
37/19 36/19
33/25 33/26
14/11 13/11
23/16 22/15
16/5 17/4
26/22 26/21
25/29 24/29
28/10 28/9
18/14 19/15
24/39 25/39
21/31 21/30
30/31 29/31
38/2 40/1
37/22 36/22
31/30 31/29
27/34 28/35
17/31 15/32
9/37 10/37
35/11 36/11
24/3 22/4
36/36 36/37
3/40 14/36
10/17 10/18
29/3 29/4
18/25 17/27
31/20 31/19
33/19 32/18
5/19 5/18
30/36 29/35
26/13 25/16
25/20 23/19
16/26 17/26
36/16 37/15
15/25 15/24
8/28 7/30
24/33 24/34
2/35 2/36
25/15 26/13
3/37 3/38
28/26 28/25
27/39 29/40
38/9 38/8
31/15 30/14
20/40 19/40
27/14 28/14
21/11 22/11
38/4 37/4
4/1 6/2
29/38 28/34
12/22 11/23
14/36 15/36
37/29 36/26
7/30 6/32
4/38 4/37
12/6 6/7
26/20 27/19
36/35 39/36
3/9 2/9
13/25 14/25
32/25 33/25
39/16 38/15
28/21 27/23
38/35 37/34
33/34 32/35
36/33 35/32
27/12 27/13
33/38 26/39
11/17 12/17
2/25 2/24
20/26 20/27
10/38 7/39
15/31 13/32
18/14 19/17
2/16 3/18
1/16 1/17
2/29 2/30
14/21 13/23
3/9 4/8
14/22 14/21
7/5 8/5
19/9 21/8
17/29 17/30
18/16 17/16
14/6 17/5
40/28 40/26
29/35 28/34
20/39 17/40
20/33 19/32
26/33 25/34
25/23 24/23
38/17 40/18
27/35 28/36
18/13 17/12
9/5 9/6
11/7 12/7
30/11 31/12
13/12 14/12
35/18 36/18
15/9 15/10
19/21 17/20
26/38 27/38
12/23 12/22
24/25 25/25
16/30 17/31
22/26 23/27
28/31 27/30
5/38 7/37
27/30 26/29
17/22 17/23
36/5 37/5
32/17 31/17
24/38 23/40
37/33 37/32
39/6 33/7
13/13 12/11
4/21 4/22
14/11 13/12
31/25 32/26
19/26 18/28
23/12 22/11
17/25 16/23
40/29 40/28
31/28 32/30
32/24 34/23
39/14 39/15
13/19 16/23
8/17 7/16
5/3 6/4
26/18 26/17
15/11 15/12
38/34 37/34
37/28 37/27
39/7 39/8
13/32 12/33
13/9 13/8
33/38 28/39
12/15 11/14
37/25 36/24
9/13 9/14
22/10 21/9
21/25 22/26
8/12 8/13
7/6 6/6
14/5 12/6
6/22 11/26
7/39 6/39
29/18 28/16
12/33 14/32
20/8 19/8
37/35 37/34
13/4 13/3
36/39 35/38
38/36 39/36
29/10 28/15
32/19 32/20
13/35 12/36
12/39 13/38
30/26 28/25
27/9 28/8
3/31 3/32
5/22 6/22
18/5 19/5
19/7 20/6
19/19 21/20
39/10 39/11
36/37 36/38
24/32 23/31
25/25 24/26
17/40 16/40
15/18 14/18
3/9 2/8
37/8 36/8
15/10 14/9
8/39 10/38
6/14 7/16
12/3 11/3
12/40 11/40
10/35 9/36
3/32 3/33
14/28 15/29
24/23 25/24
13/10 12/8
37/39 37/38
13/18 12/17
30/6 31/5
8/32 7/33
6/3 5/2
27/18 27/16
12/27 11/27
3/26 2/29
29/11 30/11
12/16 10/15
24/30 25/29
34/23 33/24
15/7 17/8
2/39 2/38
23/34 20/30
30/18 31/18
17/12 17/13
28/30 26/29
1/29 1/28
16/28 16/27
13/2 14/2
23/24 24/24
31/28 36/36
14/21 13/20
9/1 10/1
7/10 8/12
29/27 28/30
22/10 23/9
20/5 21/4
31/13 32/12
21/3 16/5
22/3 26/2
1/38 2/37
12/35 12/34
14/16 14/15
26/1 21/3
27/1 27/2
3/1 5/2
25/33 26/31
30/30 31/28
33/34 33/33
34/36 35/38
36/30 35/30
16/34 17/36
4/12 5/13
17/16 17/17
34/34 35/35
26/7 27/7
16/13 16/12
26/17 26/16
10/36 11/36
13/29 12/29
35/3 35/2
32/4 32/5
7/6 6/7
30/6 26/7
12/17 13/17
10/9 11/10
15/24 14/23
3/27 4/26
26/1 27/1
5/18 6/20
20/18 18/14
20/4 22/3
17/25 18/25
14/5 15/5
39/6 38/6
24/16 25/17
38/21 37/15
39/31 38/27
33/36 32/35
26/14 27/14
30/25 30/24
21/34 17/31
23/39 23/40
9/12 8/11
29/31 30/33
10/13 11/13
4/20 7/22
32/37 33/37
7/15 7/16
34/26 34/27
39/27 39/25
9/14 11/17
18/28 18/27
18/21 17/20
10/23 9/21
20/21 20/22
9/3 9/2
8/9 7/8
35/32 34/31
15/35 16/35
6/35 5/36
34/15 34/16
8/10 8/11
18/1 20/2
7/34 6/34
40/8 40/7
1/38 1/37
13/18 13/17
37/32 37/31
33/38 35/39
36/38 35/36
11/38 11/39
23/21 22/18
31/37 30/36
34/16 36/15
5/8 6/10
23/30 21/31
37/16 37/17
26/10 27/9
33/20 36/25
24/34 24/36
3/38 2/38
18/8 17/7
38/2 37/2
12/30 12/31
39/37 39/36
30/27 29/28
18/28 17/27
9/26 9/25
30/23 30/22
28/36 27/36
36/20 37/21
31/20 32/22
18/21 19/21
4/22 4/23
17/10 18/10
17/8 16/8
40/15 40/14
5/25 4/24
27/32 29/35
40/11 40/10
27/22 27/21
36/18 34/17
16/8 16/9
12/1 13/1
17/5 13/6
38/26 37/25
18/11 17/11
8/12 9/13
34/35 34/34
16/19 15/19
12/15 11/15
16/22 16/21
4/30 4/31
9/37 9/36
1/7 1/8
31/2 30/2
16/13 17/13
15/5 16/4
20/21 21/21
17/31 23/36
27/18 26/19
18/38 18/37
39/17 38/17
16/4 14/5
3/25 2/27
27/28 27/29
10/25 12/26
34/33 33/34
26/14 28/15
22/18 23/19
29/10 30/8
7/35 5/36
12/40 13/39
10/5 9/2
2/28 3/26
5/18 6/19
34/26 35/26
35/8 36/9
25/12 28/8
40/16 40/15
34/19 35/20
11/30 12/28
35/33 35/34
9/25 7/24
24/23 22/22
33/26 34/26
21/28 23/29
8/22 8/21
17/3 17/2
25/39 25/38
38/37 38/36
21/1 22/1
23/24 24/25
34/15 33/16
11/11 12/12
30/9 32/8
36/26 37/27
28/4 27/4
34/35 35/36
11/26 12/27
12/2 16/3
36/28 36/29
7/9 7/10
18/11 18/10
14/31 15/31
37/7 39/6
38/31 39/31
27/11 27/12
36/8 36/9
12/27 12/28
24/24 25/25
31/25 33/26
8/8 6/7
22/27 23/27
39/23 39/24
3/22 4/22
36/25 37/25
10/24 9/22
11/14 11/15
5/18 5/17
25/18 26/17
2/4 2/3
39/39 38/39
2/37 3/36
31/35 32/36
17/17 17/19
18/7 19/7
34/14 34/15
20/23 19/22
32/37 32/38
27/35 27/34
38/36 39/37
40/4 40/5
27/16 27/15
15/14 14/16
37/25 37/24
27/8 23/9
24/28 25/29
31/22 30/21
12/7 13/7
35/32 34/29
15/12 16/11
7/24 8/24
17/30 17/31
19/10 20/10
12/3 10/2
36/26 36/27
3/18 4/19
17/31 18/32
35/9 35/8
19/32 17/31
8/35 9/35
7/10 9/13
34/23 30/24
18/30 17/30
34/4 33/4
32/39 33/38
3/20 3/19
29/32 29/31
32/2 35/1
6/34 4/34
25/14 24/13
31/33 31/32
2/8 2/6
8/26 9/26
35/5 34/4
4/11 5/11
40/10 39/9
33/17 33/18
7/16 6/16
12/8 12/7
23/32 23/31
10/31 12/28
20/13 20/14
31/14 30/13
7/10 8/10
17/2 18/2
31/4 29/5
25/12 24/13
32/5 33/5
28/12 27/11
13/23 12/25
21/14 22/14
9/35 11/34
8/4 8/5
22/16 21/14
39/40 40/40
5/21 6/22
12/14 13/16
28/28 28/27
34/19 35/21
22/35 23/35
37/12 38/12
39/5 39/6
19/25 20/24
13/20 13/19
9/16 9/17
25/22 26/25
11/31 12/31
19/39 20/39
30/5 31/5
25/38 26/38
32/24 32/25
15/15 14/16
15/34 14/34
13/28 12/28
28/10 29/9
37/23 37/22
36/28 37/31
18/23 17/21
33/26 32/25
29/17 29/16
23/12 23/11
37/13 36/14
30/24 30/23
13/30 14/31
8/40 7/40
36/26 34/23
27/8 24/9
26/20 25/20
6/4 7/5
1/8 2/1
23/35 24/33
19/13 20/12
12/8 10/7
29/1 29/2
34/15 35/15
5/25 6/24
1/36 1/35
7/17 8/17
11/35 12/35
7/8 6/8
27/3 24/4
24/14 24/15
16/28 15/27
11/5 12/5
36/30 34/29
10/18 8/17
32/27 32/28
9/7 10/7
25/16 26/14
4/25 5/25
3/20 2/19
21/30 21/29
36/22 35/21
15/20 13/19
8/7 9/7
39/10 40/10
10/17 9/16
5/35 7/34
18/35 19/36
7/23 6/24
21/4 24/3
31/15 30/15
12/8 13/11
5/8 5/7
2/32 3/33
16/9 17/9
7/2 8/3
3/35 4/35
31/9 33/13
2/3 2/2
14/11 16/10
20/7 21/7
2/2 2/1
32/16 33/16
30/9 33/8
7/21 8/22
29/16 28/16
5/35 5/36
25/26 25/25
13/36 14/36
16/19 15/18
19/17 19/18
38/38 38/39
32/10 33/13
3/6 4/4
7/30 6/30
25/10 26/9
39/13 40/13
33/5 34/6
13/7 15/6
30/36 32/37
26/27 27/24
27/11 28/11
34/20 33/18
18/23 17/22
18/8 19/7
37/33 38/34
3/40 2/40
31/18 32/18
38/36 39/38
26/3 27/3
6/1 7/2
3/35 4/33
32/23 31/22
35/8 36/7
5/16 5/15
30/16 31/15
10/20 11/20
18/28 17/28
38/26 37/26
32/18 36/25
40/25 39/25
34/2 31/3
16/4 15/4
14/32 15/32
14/17 14/16
24/40 24/39
19/40 21/39
10/9 11/11
22/30 21/31
35/23 34/20
37/3 38/3
22/5 29/4
16/18 15/18
18/40 20/39
34/40 33/39
38/12 38/11
30/40 29/39
24/16 22/13
35/14 36/14
19/17 20/18
39/2 39/3
15/35 14/36
11/27 11/28
38/32 37/30
23/8 21/8
5/37 4/37
13/6 15/5
19/14 18/14
8/5 7/4
3/9 3/10
27/3 29/2
20/16 21/17
39/31 40/32
12/26 9/22
12/36 13/36
34/12 35/12
28/34 27/33
34/8 33/8
12/25 12/24
11/39 11/40
35/35 34/33
28/29 29/27
12/11 10/8
8/11 9/13
16/8 14/7
30/30 30/29
25/39 26/39
12/4 10/5
2/40 4/39
4/22 5/22
35/38 36/40
35/4 34/4
34/7 35/7
21/35 22/36
14/29 15/30
12/25 11/24
34/19 35/18
34/12 34/13
31/1 30/2
30/33 31/31
21/9 21/10
30/27 30/26
36/23 37/25
13/22 12/21
29/2 30/1
36/32 35/31
39/30 39/29
17/34 16/34
18/14 17/14
23/29 22/29
2/30 1/32
11/28 10/26
14/35 13/36
26/8 25/8
19/23 18/25
6/2 7/2
39/12 40/12
21/21 23/22
4/11 4/12
4/19 4/20
40/20 40/18
26/36 25/35
20/5 14/6
39/14 40/14
12/11 12/10
12/26 14/27
34/31 35/34
21/22 21/21
10/11 11/12
11/38 10/38
10/24 11/25
25/13 26/13
12/28 8/33
38/25 37/20
13/6 16/5
27/5 28/5
1/32 1/31
9/5 8/6
36/8 37/7
25/7 26/7
12/22 12/21
22/15 21/14
11/18 14/19
13/39 15/38
17/14 17/15
