5628 14058
79/51 79.0 51.0
33/1 33.0 1.0
11/53 11.0 53.0
68/24 68.0 24.0
17/39 17.0 39.0
11/28 11.0 28.0
2/35 2.0 35.0
26/7 26.0 7.0
46/10 46.0 10.0
80/52 80.0 52.0
51/3 51.0 3.0
16/7 16.0 7.0
13/73 13.0 73.0
28/43 28.0 43.0
16/21 16.0 21.0
10/65 10.0 65.0
55/4 55.0 4.0
40/70 40.0 70.0
20/18 20.0 18.0
33/68 33.0 68.0
2/10 2.0 10.0
8/15 8.0 15.0
72/68 72.0 68.0
49/7 49.0 7.0
28/48 28.0 48.0
78/58 78.0 58.0
55/69 55.0 69.0
31/71 31.0 71.0
56/80 56.0 80.0
10/29 10.0 29.0
78/26 78.0 26.0
10/35 10.0 35.0
10/61 10.0 61.0
31/75 31.0 75.0
36/51 36.0 51.0
60/70 60.0 70.0
69/54 69.0 54.0
24/67 24.0 67.0
59/15 59.0 15.0
60/69 60.0 69.0
54/41 54.0 41.0
65/17 65.0 17.0
59/63 59.0 63.0
77/65 77.0 65.0
81/22 81.0 22.0
30/19 30.0 19.0
69/69 69.0 69.0
7/73 7.0 73.0
22/39 22.0 39.0
58/6 58.0 6.0
47/74 47.0 74.0
50/34 50.0 34.0
42/32 42.0 32.0
68/70 68.0 70.0
39/72 39.0 72.0
70/13 70.0 13.0
30/51 30.0 51.0
14/54 14.0 54.0
81/74 81.0 74.0
57/14 57.0 14.0
40/62 40.0 62.0
17/30 17.0 30.0
2/20 2.0 20.0
47/41 47.0 41.0
51/1 51.0 1.0
27/14 27.0 14.0
13/29 13.0 29.0
12/9 12.0 9.0
3/8 3.0 8.0
4/72 4.0 72.0
65/32 65.0 32.0
53/67 53.0 67.0
18/26 18.0 26.0
43/47 43.0 47.0
46/59 46.0 59.0
10/8 10.0 8.0
1/2 1.0 2.0
7/13 7.0 13.0
13/8 13.0 8.0
58/4 58.0 4.0
21/50 21.0 50.0
74/31 74.0 31.0
9/77 9.0 77.0
61/27 61.0 27.0
60/21 60.0 21.0
29/79 29.0 79.0
20/60 20.0 60.0
80/27 80.0 27.0
9/64 9.0 64.0
12/69 12.0 69.0
18/58 18.0 58.0
23/5 23.0 5.0
25/59 25.0 59.0
32/47 32.0 47.0
58/43 58.0 43.0
54/57 54.0 57.0
53/47 53.0 47.0
4/58 4.0 58.0
41/50 41.0 50.0
41/79 41.0 79.0
31/45 31.0 45.0
45/74 45.0 74.0
81/71 81.0 71.0
80/9 80.0 9.0
32/51 32.0 51.0
57/43 57.0 43.0
11/65 11.0 65.0
12/79 12.0 79.0
64/63 64.0 63.0
8/20 8.0 20.0
16/17 16.0 17.0
16/38 16.0 38.0
55/49 55.0 49.0
53/56 53.0 56.0
37/23 37.0 23.0
18/52 18.0 52.0
33/70 33.0 70.0
18/76 18.0 76.0
14/47 14.0 47.0
71/25 71.0 25.0
18/32 18.0 32.0
69/61 69.0 61.0
81/31 81.0 31.0
2/45 2.0 45.0
44/49 44.0 49.0
54/13 54.0 13.0
29/64 29.0 64.0
78/71 78.0 71.0
59/48 59.0 48.0
54/79 54.0 79.0
26/18 26.0 18.0
28/8 28.0 8.0
66/17 66.0 17.0
10/60 10.0 60.0
32/49 32.0 49.0
52/66 52.0 66.0
49/58 49.0 58.0
54/62 54.0 62.0
51/6 51.0 6.0
61/42 61.0 42.0
28/73 28.0 73.0
39/40 39.0 40.0
36/77 36.0 77.0
18/67 18.0 67.0
68/63 68.0 63.0
3/54 3.0 54.0
1/76 1.0 76.0
38/39 38.0 39.0
45/33 45.0 33.0
24/12 24.0 12.0
57/48 57.0 48.0
21/33 21.0 33.0
76/31 76.0 31.0
46/57 46.0 57.0
48/49 48.0 49.0
17/11 17.0 11.0
21/78 21.0 78.0
76/8 76.0 8.0
50/70 50.0 70.0
1/48 1.0 48.0
66/63 66.0 63.0
7/2 7.0 2.0
51/29 51.0 29.0
43/56 43.0 56.0
24/3 24.0 3.0
70/15 70.0 15.0
34/80 34.0 80.0
59/45 59.0 45.0
6/63 6.0 63.0
15/9 15.0 9.0
70/77 70.0 77.0
59/41 59.0 41.0
60/17 60.0 17.0
44/59 44.0 59.0
55/17 55.0 17.0
18/4 18.0 4.0
20/28 20.0 28.0
25/13 25.0 13.0
10/7 10.0 7.0
63/52 63.0 52.0
17/68 17.0 68.0
71/44 71.0 44.0
51/18 51.0 18.0
5/52 5.0 52.0
76/1 76.0 1.0
75/75 75.0 75.0
8/6 8.0 6.0
30/3 30.0 3.0
7/35 7.0 35.0
6/78 6.0 78.0
49/38 49.0 38.0
8/63 8.0 63.0
59/33 59.0 33.0
77/68 77.0 68.0
2/1 2.0 1.0
79/50 79.0 50.0
52/44 52.0 44.0
29/80 29.0 80.0
70/2 70.0 2.0
33/14 33.0 14.0
38/13 38.0 13.0
3/75 3.0 75.0
34/31 34.0 31.0
81/53 81.0 53.0
62/7 62.0 7.0
75/57 75.0 57.0
68/42 68.0 42.0
19/27 19.0 27.0
11/55 11.0 55.0
16/70 16.0 70.0
58/63 58.0 63.0
64/2 64.0 2.0
3/57 3.0 57.0
68/30 68.0 30.0
46/14 46.0 14.0
63/71 63.0 71.0
17/65 17.0 65.0
26/2 26.0 2.0
32/19 32.0 19.0
78/20 78.0 20.0
2/11 2.0 11.0
44/23 44.0 23.0
36/40 36.0 40.0
76/19 76.0 19.0
12/20 12.0 20.0
79/70 79.0 70.0
29/57 29.0 57.0
48/16 48.0 16.0
39/50 39.0 50.0
42/13 42.0 13.0
67/80 67.0 80.0
8/67 8.0 67.0
29/50 29.0 50.0
62/56 62.0 56.0
65/52 65.0 52.0
46/67 46.0 67.0
62/31 62.0 31.0
53/9 53.0 9.0
71/51 71.0 51.0
77/80 77.0 80.0
55/14 55.0 14.0
11/8 11.0 8.0
62/17 62.0 17.0
21/73 21.0 73.0
5/28 5.0 28.0
11/80 11.0 80.0
38/22 38.0 22.0
58/10 58.0 10.0
23/42 23.0 42.0
5/76 5.0 76.0
25/60 25.0 60.0
33/41 33.0 41.0
31/62 31.0 62.0
7/45 7.0 45.0
13/40 13.0 40.0
22/51 22.0 51.0
23/64 23.0 64.0
12/68 12.0 68.0
52/10 52.0 10.0
65/19 65.0 19.0
5/9 5.0 9.0
7/38 7.0 38.0
58/19 58.0 19.0
15/26 15.0 26.0
53/11 53.0 11.0
23/58 23.0 58.0
70/61 70.0 61.0
43/19 43.0 19.0
25/55 25.0 55.0
30/43 30.0 43.0
56/28 56.0 28.0
78/2 78.0 2.0
44/36 44.0 36.0
1/52 1.0 52.0
80/70 80.0 70.0
42/69 42.0 69.0
25/33 25.0 33.0
55/37 55.0 37.0
22/67 22.0 67.0
10/22 10.0 22.0
61/75 61.0 75.0
81/42 81.0 42.0
48/5 48.0 5.0
49/72 49.0 72.0
26/16 26.0 16.0
80/38 80.0 38.0
31/65 31.0 65.0
53/64 53.0 64.0
8/75 8.0 75.0
74/71 74.0 71.0
4/69 4.0 69.0
46/5 46.0 5.0
1/79 1.0 79.0
79/46 79.0 46.0
36/57 36.0 57.0
75/59 75.0 59.0
68/13 68.0 13.0
51/70 51.0 70.0
81/10 81.0 10.0
76/63 76.0 63.0
59/37 59.0 37.0
67/70 67.0 70.0
14/79 14.0 79.0
81/32 81.0 32.0
10/52 10.0 52.0
35/59 35.0 59.0
48/54 48.0 54.0
67/53 67.0 53.0
21/17 21.0 17.0
9/45 9.0 45.0
18/66 18.0 66.0
73/54 73.0 54.0
56/36 56.0 36.0
15/58 15.0 58.0
78/73 78.0 73.0
47/13 47.0 13.0
30/70 30.0 70.0
81/67 81.0 67.0
6/67 6.0 67.0
72/21 72.0 21.0
2/2 2.0 2.0
10/77 10.0 77.0
40/14 40.0 14.0
25/32 25.0 32.0
27/53 27.0 53.0
72/78 72.0 78.0
10/50 10.0 50.0
39/38 39.0 38.0
30/13 30.0 13.0
37/71 37.0 71.0
4/17 4.0 17.0
11/24 11.0 24.0
76/70 76.0 70.0
76/79 76.0 79.0
7/22 7.0 22.0
49/41 49.0 41.0
13/44 13.0 44.0
37/42 37.0 42.0
33/55 33.0 55.0
49/21 49.0 21.0
75/65 75.0 65.0
62/61 62.0 61.0
10/20 10.0 20.0
18/7 18.0 7.0
75/45 75.0 45.0
64/16 64.0 16.0
52/52 52.0 52.0
66/30 66.0 30.0
3/10 3.0 10.0
23/75 23.0 75.0
25/12 25.0 12.0
52/36 52.0 36.0
2/56 2.0 56.0
13/71 13.0 71.0
47/56 47.0 56.0
45/11 45.0 11.0
49/19 49.0 19.0
7/20 7.0 20.0
57/27 57.0 27.0
75/61 75.0 61.0
9/73 9.0 73.0
37/1 37.0 1.0
80/30 80.0 30.0
48/3 48.0 3.0
77/46 77.0 46.0
35/50 35.0 50.0
36/35 36.0 35.0
1/11 1.0 11.0
4/56 4.0 56.0
75/7 75.0 7.0
20/77 20.0 77.0
6/73 6.0 73.0
67/68 67.0 68.0
30/48 30.0 48.0
70/69 70.0 69.0
55/48 55.0 48.0
53/81 53.0 81.0
45/19 45.0 19.0
45/80 45.0 80.0
77/15 77.0 15.0
17/54 17.0 54.0
7/21 7.0 21.0
80/14 80.0 14.0
69/22 69.0 22.0
72/24 72.0 24.0
47/57 47.0 57.0
20/4 20.0 4.0
46/47 46.0 47.0
22/80 22.0 80.0
27/11 27.0 11.0
6/61 6.0 61.0
30/81 30.0 81.0
15/64 15.0 64.0
51/66 51.0 66.0
64/68 64.0 68.0
41/36 41.0 36.0
62/44 62.0 44.0
62/42 62.0 42.0
75/74 75.0 74.0
33/61 33.0 61.0
66/64 66.0 64.0
48/56 48.0 56.0
54/43 54.0 43.0
3/60 3.0 60.0
67/56 67.0 56.0
4/73 4.0 73.0
70/68 70.0 68.0
35/53 35.0 53.0
8/37 8.0 37.0
42/50 42.0 50.0
17/16 17.0 16.0
22/18 22.0 18.0
23/9 23.0 9.0
35/35 35.0 35.0
1/30 1.0 30.0
3/61 3.0 61.0
4/10 4.0 10.0
41/56 41.0 56.0
6/1 6.0 1.0
57/45 57.0 45.0
41/30 41.0 30.0
22/1 22.0 1.0
20/62 20.0 62.0
70/4 70.0 4.0
63/62 63.0 62.0
2/23 2.0 23.0
74/62 74.0 62.0
49/2 49.0 2.0
9/26 9.0 26.0
36/9 36.0 9.0
41/48 41.0 48.0
53/33 53.0 33.0
63/47 63.0 47.0
25/50 25.0 50.0
47/72 47.0 72.0
66/44 66.0 44.0
72/15 72.0 15.0
50/22 50.0 22.0
32/6 32.0 6.0
41/68 41.0 68.0
14/61 14.0 61.0
17/9 17.0 9.0
76/52 76.0 52.0
9/61 9.0 61.0
70/71 70.0 71.0
41/64 41.0 64.0
16/41 16.0 41.0
12/43 12.0 43.0
51/50 51.0 50.0
34/36 34.0 36.0
9/1 9.0 1.0
27/7 27.0 7.0
16/52 16.0 52.0
22/48 22.0 48.0
22/42 22.0 42.0
29/47 29.0 47.0
43/1 43.0 1.0
10/16 10.0 16.0
74/37 74.0 37.0
40/79 40.0 79.0
20/71 20.0 71.0
48/48 48.0 48.0
27/60 27.0 60.0
60/36 60.0 36.0
4/4 4.0 4.0
13/72 13.0 72.0
80/10 80.0 10.0
52/40 52.0 40.0
20/72 20.0 72.0
36/67 36.0 67.0
11/60 11.0 60.0
18/25 18.0 25.0
64/50 64.0 50.0
23/59 23.0 59.0
42/6 42.0 6.0
65/79 65.0 79.0
69/65 69.0 65.0
4/44 4.0 44.0
29/71 29.0 71.0
49/3 49.0 3.0
11/54 11.0 54.0
65/11 65.0 11.0
31/7 31.0 7.0
39/58 39.0 58.0
6/10 6.0 10.0
65/48 65.0 48.0
15/37 15.0 37.0
43/75 43.0 75.0
33/64 33.0 64.0
76/81 76.0 81.0
29/77 29.0 77.0
40/11 40.0 11.0
40/61 40.0 61.0
31/66 31.0 66.0
1/72 1.0 72.0
63/54 63.0 54.0
35/74 35.0 74.0
45/61 45.0 61.0
54/33 54.0 33.0
79/7 79.0 7.0
25/3 25.0 3.0
41/5 41.0 5.0
1/70 1.0 70.0
13/53 13.0 53.0
11/51 11.0 51.0
18/31 18.0 31.0
52/34 52.0 34.0
67/46 67.0 46.0
75/16 75.0 16.0
25/18 25.0 18.0
41/21 41.0 21.0
6/70 6.0 70.0
65/16 65.0 16.0
38/10 38.0 10.0
27/2 27.0 2.0
70/24 70.0 24.0
42/5 42.0 5.0
76/13 76.0 13.0
78/70 78.0 70.0
32/17 32.0 17.0
51/26 51.0 26.0
55/25 55.0 25.0
71/68 71.0 68.0
11/1 11.0 1.0
22/6 22.0 6.0
48/71 48.0 71.0
57/21 57.0 21.0
51/22 51.0 22.0
39/33 39.0 33.0
53/37 53.0 37.0
58/65 58.0 65.0
69/2 69.0 2.0
61/80 61.0 80.0
20/74 20.0 74.0
74/49 74.0 49.0
9/50 9.0 50.0
2/18 2.0 18.0
4/33 4.0 33.0
36/36 36.0 36.0
62/41 62.0 41.0
62/69 62.0 69.0
6/51 6.0 51.0
9/48 9.0 48.0
1/53 1.0 53.0
51/67 51.0 67.0
12/10 12.0 10.0
44/34 44.0 34.0
16/48 16.0 48.0
57/39 57.0 39.0
67/44 67.0 44.0
81/60 81.0 60.0
37/81 37.0 81.0
63/53 63.0 53.0
47/17 47.0 17.0
58/75 58.0 75.0
50/64 50.0 64.0
5/27 5.0 27.0
53/3 53.0 3.0
72/71 72.0 71.0
64/22 64.0 22.0
61/49 61.0 49.0
35/38 35.0 38.0
22/75 22.0 75.0
57/81 57.0 81.0
18/43 18.0 43.0
46/58 46.0 58.0
34/53 34.0 53.0
21/28 21.0 28.0
69/43 69.0 43.0
45/75 45.0 75.0
58/48 58.0 48.0
55/68 55.0 68.0
18/50 18.0 50.0
1/44 1.0 44.0
5/42 5.0 42.0
41/52 41.0 52.0
80/48 80.0 48.0
15/73 15.0 73.0
2/44 2.0 44.0
19/21 19.0 21.0
61/6 61.0 6.0
7/75 7.0 75.0
26/72 26.0 72.0
29/52 29.0 52.0
7/28 7.0 28.0
47/50 47.0 50.0
49/32 49.0 32.0
77/79 77.0 79.0
60/61 60.0 61.0
34/10 34.0 10.0
41/42 41.0 42.0
8/10 8.0 10.0
79/6 79.0 6.0
3/72 3.0 72.0
2/73 2.0 73.0
74/60 74.0 60.0
54/9 54.0 9.0
29/45 29.0 45.0
37/5 37.0 5.0
14/58 14.0 58.0
54/15 54.0 15.0
70/11 70.0 11.0
37/52 37.0 52.0
62/62 62.0 62.0
39/8 39.0 8.0
61/67 61.0 67.0
37/76 37.0 76.0
67/57 67.0 57.0
51/49 51.0 49.0
62/80 62.0 80.0
73/57 73.0 57.0
31/46 31.0 46.0
42/51 42.0 51.0
71/21 71.0 21.0
32/42 32.0 42.0
81/11 81.0 11.0
78/60 78.0 60.0
48/20 48.0 20.0
18/18 18.0 18.0
31/52 31.0 52.0
50/21 50.0 21.0
60/14 60.0 14.0
33/58 33.0 58.0
65/70 65.0 70.0
23/76 23.0 76.0
44/13 44.0 13.0
21/54 21.0 54.0
42/17 42.0 17.0
14/50 14.0 50.0
45/76 45.0 76.0
12/78 12.0 78.0
58/15 58.0 15.0
56/43 56.0 43.0
9/49 9.0 49.0
28/80 28.0 80.0
3/79 3.0 79.0
77/54 77.0 54.0
56/55 56.0 55.0
81/12 81.0 12.0
31/57 31.0 57.0
65/80 65.0 80.0
15/32 15.0 32.0
21/3 21.0 3.0
60/1 60.0 1.0
57/62 57.0 62.0
74/9 74.0 9.0
58/71 58.0 71.0
36/66 36.0 66.0
26/14 26.0 14.0
39/35 39.0 35.0
54/24 54.0 24.0
13/15 13.0 15.0
30/50 30.0 50.0
74/77 74.0 77.0
59/12 59.0 12.0
64/60 64.0 60.0
12/32 12.0 32.0
64/12 64.0 12.0
21/56 21.0 56.0
6/30 6.0 30.0
56/41 56.0 41.0
37/38 37.0 38.0
23/39 23.0 39.0
25/49 25.0 49.0
59/59 59.0 59.0
41/6 41.0 6.0
28/40 28.0 40.0
55/11 55.0 11.0
48/58 48.0 58.0
38/19 38.0 19.0
61/58 61.0 58.0
18/81 18.0 81.0
22/19 22.0 19.0
40/41 40.0 41.0
46/15 46.0 15.0
65/81 65.0 81.0
57/35 57.0 35.0
75/31 75.0 31.0
80/59 80.0 59.0
65/8 65.0 8.0
77/28 77.0 28.0
39/13 39.0 13.0
60/53 60.0 53.0
70/76 70.0 76.0
5/33 5.0 33.0
15/38 15.0 38.0
15/53 15.0 53.0
22/9 22.0 9.0
17/36 17.0 36.0
40/72 40.0 72.0
32/70 32.0 70.0
52/18 52.0 18.0
38/66 38.0 66.0
78/45 78.0 45.0
71/12 71.0 12.0
41/66 41.0 66.0
15/71 15.0 71.0
13/48 13.0 48.0
13/58 13.0 58.0
1/31 1.0 31.0
57/52 57.0 52.0
67/67 67.0 67.0
9/29 9.0 29.0
47/11 47.0 11.0
16/6 16.0 6.0
80/53 80.0 53.0
77/21 77.0 21.0
42/3 42.0 3.0
40/69 40.0 69.0
19/20 19.0 20.0
44/77 44.0 77.0
39/76 39.0 76.0
27/12 27.0 12.0
29/60 29.0 60.0
30/77 30.0 77.0
19/53 19.0 53.0
50/18 50.0 18.0
4/11 4.0 11.0
73/70 73.0 70.0
15/18 15.0 18.0
44/4 44.0 4.0
1/18 1.0 18.0
69/48 69.0 48.0
5/74 5.0 74.0
69/51 69.0 51.0
75/72 75.0 72.0
19/64 19.0 64.0
15/20 15.0 20.0
36/31 36.0 31.0
49/43 49.0 43.0
25/6 25.0 6.0
52/11 52.0 11.0
3/5 3.0 5.0
78/23 78.0 23.0
18/33 18.0 33.0
68/27 68.0 27.0
26/79 26.0 79.0
61/55 61.0 55.0
26/37 26.0 37.0
7/3 7.0 3.0
26/40 26.0 40.0
62/51 62.0 51.0
72/76 72.0 76.0
6/77 6.0 77.0
59/20 59.0 20.0
13/17 13.0 17.0
70/1 70.0 1.0
57/55 57.0 55.0
64/42 64.0 42.0
76/21 76.0 21.0
30/44 30.0 44.0
5/70 5.0 70.0
46/23 46.0 23.0
43/54 43.0 54.0
34/60 34.0 60.0
34/64 34.0 64.0
5/69 5.0 69.0
45/46 45.0 46.0
46/74 46.0 74.0
49/27 49.0 27.0
34/78 34.0 78.0
39/56 39.0 56.0
44/67 44.0 67.0
62/55 62.0 55.0
68/4 68.0 4.0
50/45 50.0 45.0
31/56 31.0 56.0
9/52 9.0 52.0
31/67 31.0 67.0
43/3 43.0 3.0
11/37 11.0 37.0
11/69 11.0 69.0
41/41 41.0 41.0
80/2 80.0 2.0
81/3 81.0 3.0
37/80 37.0 80.0
77/49 77.0 49.0
7/8 7.0 8.0
73/55 73.0 55.0
6/38 6.0 38.0
37/72 37.0 72.0
38/38 38.0 38.0
78/78 78.0 78.0
80/13 80.0 13.0
35/81 35.0 81.0
8/53 8.0 53.0
19/39 19.0 39.0
51/10 51.0 10.0
61/54 61.0 54.0
26/43 26.0 43.0
50/48 50.0 48.0
41/73 41.0 73.0
78/49 78.0 49.0
66/2 66.0 2.0
38/4 38.0 4.0
75/29 75.0 29.0
63/79 63.0 79.0
68/79 68.0 79.0
52/43 52.0 43.0
1/33 1.0 33.0
77/16 77.0 16.0
52/51 52.0 51.0
53/2 53.0 2.0
72/67 72.0 67.0
41/28 41.0 28.0
59/46 59.0 46.0
16/43 16.0 43.0
23/57 23.0 57.0
39/15 39.0 15.0
28/69 28.0 69.0
29/12 29.0 12.0
15/78 15.0 78.0
37/77 37.0 77.0
73/8 73.0 8.0
44/29 44.0 29.0
55/74 55.0 74.0
36/12 36.0 12.0
41/25 41.0 25.0
71/10 71.0 10.0
31/42 31.0 42.0
79/61 79.0 61.0
71/6 71.0 6.0
62/65 62.0 65.0
28/77 28.0 77.0
10/43 10.0 43.0
44/40 44.0 40.0
72/20 72.0 20.0
76/44 76.0 44.0
38/54 38.0 54.0
31/5 31.0 5.0
37/49 37.0 49.0
75/6 75.0 6.0
39/39 39.0 39.0
36/73 36.0 73.0
44/56 44.0 56.0
1/22 1.0 22.0
10/17 10.0 17.0
60/9 60.0 9.0
50/17 50.0 17.0
56/67 56.0 67.0
4/21 4.0 21.0
62/45 62.0 45.0
65/46 65.0 46.0
81/1 81.0 1.0
64/55 64.0 55.0
69/4 69.0 4.0
48/17 48.0 17.0
58/36 58.0 36.0
35/77 35.0 77.0
46/1 46.0 1.0
39/7 39.0 7.0
64/36 64.0 36.0
75/73 75.0 73.0
70/52 70.0 52.0
29/13 29.0 13.0
76/69 76.0 69.0
33/78 33.0 78.0
56/10 56.0 10.0
37/56 37.0 56.0
46/61 46.0 61.0
24/2 24.0 2.0
26/11 26.0 11.0
35/17 35.0 17.0
24/17 24.0 17.0
66/59 66.0 59.0
38/1 38.0 1.0
47/68 47.0 68.0
34/8 34.0 8.0
22/25 22.0 25.0
43/79 43.0 79.0
62/35 62.0 35.0
32/34 32.0 34.0
77/71 77.0 71.0
34/73 34.0 73.0
46/21 46.0 21.0
72/22 72.0 22.0
11/3 11.0 3.0
71/1 71.0 1.0
61/64 61.0 64.0
10/2 10.0 2.0
48/32 48.0 32.0
4/18 4.0 18.0
69/26 69.0 26.0
5/5 5.0 5.0
40/56 40.0 56.0
56/3 56.0 3.0
31/19 31.0 19.0
23/80 23.0 80.0
49/23 49.0 23.0
64/37 64.0 37.0
51/63 51.0 63.0
53/63 53.0 63.0
37/10 37.0 10.0
5/37 5.0 37.0
50/16 50.0 16.0
12/29 12.0 29.0
11/43 11.0 43.0
39/36 39.0 36.0
52/26 52.0 26.0
18/2 18.0 2.0
58/59 58.0 59.0
48/41 48.0 41.0
62/19 62.0 19.0
70/81 70.0 81.0
3/24 3.0 24.0
17/51 17.0 51.0
59/27 59.0 27.0
36/1 36.0 1.0
16/49 16.0 49.0
2/31 2.0 31.0
42/19 42.0 19.0
9/33 9.0 33.0
32/37 32.0 37.0
81/7 81.0 7.0
9/53 9.0 53.0
1/56 1.0 56.0
76/15 76.0 15.0
48/68 48.0 68.0
60/62 60.0 62.0
48/77 48.0 77.0
27/62 27.0 62.0
4/30 4.0 30.0
13/24 13.0 24.0
73/5 73.0 5.0
26/70 26.0 70.0
65/67 65.0 67.0
46/6 46.0 6.0
40/73 40.0 73.0
51/9 51.0 9.0
68/71 68.0 71.0
44/75 44.0 75.0
31/40 31.0 40.0
77/55 77.0 55.0
58/12 58.0 12.0
78/69 78.0 69.0
17/25 17.0 25.0
60/38 60.0 38.0
22/53 22.0 53.0
80/58 80.0 58.0
81/77 81.0 77.0
48/43 48.0 43.0
50/60 50.0 60.0
55/80 55.0 80.0
3/23 3.0 23.0
10/11 10.0 11.0
39/77 39.0 77.0
46/3 46.0 3.0
60/24 60.0 24.0
2/79 2.0 79.0
11/31 11.0 31.0
49/65 49.0 65.0
64/3 64.0 3.0
18/1 18.0 1.0
3/65 3.0 65.0
46/13 46.0 13.0
46/36 46.0 36.0
58/40 58.0 40.0
17/52 17.0 52.0
43/4 43.0 4.0
1/77 1.0 77.0
49/37 49.0 37.0
66/50 66.0 50.0
12/57 12.0 57.0
33/3 33.0 3.0
28/44 28.0 44.0
13/10 13.0 10.0
52/59 52.0 59.0
15/28 15.0 28.0
15/81 15.0 81.0
37/34 37.0 34.0
65/34 65.0 34.0
56/27 56.0 27.0
3/44 3.0 44.0
68/28 68.0 28.0
47/7 47.0 7.0
19/4 19.0 4.0
4/38 4.0 38.0
72/58 72.0 58.0
20/8 20.0 8.0
45/32 45.0 32.0
45/8 45.0 8.0
2/71 2.0 71.0
31/77 31.0 77.0
68/38 68.0 38.0
30/58 30.0 58.0
26/39 26.0 39.0
4/13 4.0 13.0
36/19 36.0 19.0
78/43 78.0 43.0
63/34 63.0 34.0
17/56 17.0 56.0
31/68 31.0 68.0
48/53 48.0 53.0
57/79 57.0 79.0
20/40 20.0 40.0
27/58 27.0 58.0
11/25 11.0 25.0
79/5 79.0 5.0
64/17 64.0 17.0
37/53 37.0 53.0
59/18 59.0 18.0
18/12 18.0 12.0
6/29 6.0 29.0
47/1 47.0 1.0
79/24 79.0 24.0
71/5 71.0 5.0
12/73 12.0 73.0
59/4 59.0 4.0
65/38 65.0 38.0
53/42 53.0 42.0
28/58 28.0 58.0
20/70 20.0 70.0
26/36 26.0 36.0
42/49 42.0 49.0
55/72 55.0 72.0
15/60 15.0 60.0
23/38 23.0 38.0
61/51 61.0 51.0
15/62 15.0 62.0
39/14 39.0 14.0
40/9 40.0 9.0
46/19 46.0 19.0
39/16 39.0 16.0
23/40 23.0 40.0
18/62 18.0 62.0
40/36 40.0 36.0
64/44 64.0 44.0
9/28 9.0 28.0
40/22 40.0 22.0
73/47 73.0 47.0
4/66 4.0 66.0
21/37 21.0 37.0
51/28 51.0 28.0
16/53 16.0 53.0
34/79 34.0 79.0
51/21 51.0 21.0
78/25 78.0 25.0
56/51 56.0 51.0
40/65 40.0 65.0
72/73 72.0 73.0
9/11 9.0 11.0
68/18 68.0 18.0
18/51 18.0 51.0
73/76 73.0 76.0
28/38 28.0 38.0
56/20 56.0 20.0
60/77 60.0 77.0
34/48 34.0 48.0
64/52 64.0 52.0
58/2 58.0 2.0
8/74 8.0 74.0
32/62 32.0 62.0
1/62 1.0 62.0
78/40 78.0 40.0
12/39 12.0 39.0
1/8 1.0 8.0
29/78 29.0 78.0
43/63 43.0 63.0
80/79 80.0 79.0
33/39 33.0 39.0
71/76 71.0 76.0
6/48 6.0 48.0
57/49 57.0 49.0
61/32 61.0 32.0
27/16 27.0 16.0
79/79 79.0 79.0
40/7 40.0 7.0
13/50 13.0 50.0
81/19 81.0 19.0
77/8 77.0 8.0
10/73 10.0 73.0
79/19 79.0 19.0
33/50 33.0 50.0
48/66 48.0 66.0
63/16 63.0 16.0
77/3 77.0 3.0
9/62 9.0 62.0
49/31 49.0 31.0
16/22 16.0 22.0
20/32 20.0 32.0
6/12 6.0 12.0
40/52 40.0 52.0
33/46 33.0 46.0
57/9 57.0 9.0
38/80 38.0 80.0
63/77 63.0 77.0
29/2 29.0 2.0
44/74 44.0 74.0
4/78 4.0 78.0
26/8 26.0 8.0
63/80 63.0 80.0
69/66 69.0 66.0
2/74 2.0 74.0
5/65 5.0 65.0
66/48 66.0 48.0
37/60 37.0 60.0
54/29 54.0 29.0
31/39 31.0 39.0
62/13 62.0 13.0
32/12 32.0 12.0
53/68 53.0 68.0
66/34 66.0 34.0
13/46 13.0 46.0
63/48 63.0 48.0
59/25 59.0 25.0
52/76 52.0 76.0
64/48 64.0 48.0
21/79 21.0 79.0
23/21 23.0 21.0
16/40 16.0 40.0
70/44 70.0 44.0
17/61 17.0 61.0
3/53 3.0 53.0
40/26 40.0 26.0
80/28 80.0 28.0
1/58 1.0 58.0
22/8 22.0 8.0
13/28 13.0 28.0
34/40 34.0 40.0
75/79 75.0 79.0
66/51 66.0 51.0
19/81 19.0 81.0
36/71 36.0 71.0
16/78 16.0 78.0
15/49 15.0 49.0
21/23 21.0 23.0
76/2 76.0 2.0
1/60 1.0 60.0
24/55 24.0 55.0
24/73 24.0 73.0
75/24 75.0 24.0
4/49 4.0 49.0
32/20 32.0 20.0
59/26 59.0 26.0
57/44 57.0 44.0
49/44 49.0 44.0
81/30 81.0 30.0
56/49 56.0 49.0
80/19 80.0 19.0
33/7 33.0 7.0
65/61 65.0 61.0
8/34 8.0 34.0
79/13 79.0 13.0
41/4 41.0 4.0
12/3 12.0 3.0
63/29 63.0 29.0
33/73 33.0 73.0
42/76 42.0 76.0
51/62 51.0 62.0
43/33 43.0 33.0
25/79 25.0 79.0
7/65 7.0 65.0
73/4 73.0 4.0
8/30 8.0 30.0
2/29 2.0 29.0
60/47 60.0 47.0
61/81 61.0 81.0
37/66 37.0 66.0
5/38 5.0 38.0
7/1 7.0 1.0
53/19 53.0 19.0
58/20 58.0 20.0
37/57 37.0 57.0
81/6 81.0 6.0
57/70 57.0 70.0
24/79 24.0 79.0
