921 1857
34/30 34/29
5/34 6/34
2/28 2/29
21/12 22/12
30/9 30/11
35/7 36/4
12/10 14/12
10/14 11/14
11/7 10/6
31/27 30/26
26/24 27/23
22/14 23/15
32/15 32/19
5/18 4/20
10/5 9/4
19/25 18/25
6/28 7/27
9/11 10/11
24/13 24/12
22/9 20/8
1/1 1/2
22/16 21/15
27/7 29/6
29/30 27/29
16/14 16/15
33/34 33/35
30/19 30/20
12/10 12/11
18/29 17/28
33/22 36/14
14/36 13/36
17/9 19/10
29/24 28/23
27/3 29/2
28/20 28/21
9/21 9/20
26/14 27/13
5/33 5/31
17/16 16/15
19/12 20/11
28/8 27/9
12/27 11/26
12/36 12/35
18/11 18/10
16/34 16/33
22/30 23/31
36/15 36/14
5/11 4/11
26/12 25/13
14/19 16/20
27/31 26/30
36/20 35/24
36/34 36/33
25/13 26/13
31/4 30/3
27/17 28/18
9/33 10/32
14/12 13/14
31/15 31/16
1/33 1/32
30/7 31/5
20/27 20/28
36/10 36/7
13/29 12/27
13/22 13/21
19/27 18/26
31/31 31/32
30/26 29/27
30/8 29/9
22/21 22/20
34/30 35/30
30/11 31/11
4/3 3/3
7/26 6/26
36/13 36/11
27/20 27/19
6/24 8/24
8/6 10/8
10/11 10/10
28/18 27/19
33/14 32/19
15/13 17/14
32/29 34/30
13/22 12/19
29/11 30/11
7/33 9/33
15/29 17/28
27/4 28/4
10/32 13/31
1/32 1/31
13/6 14/8
6/33 6/34
19/18 18/18
12/23 13/23
33/2 33/3
14/25 14/26
23/14 23/15
5/22 4/22
36/32 36/31
9/36 12/34
6/31 5/31
5/31 4/31
25/19 24/18
33/2 34/1
21/15 20/14
5/16 5/15
12/4 11/4
13/27 12/27
23/11 23/13
12/20 12/21
30/28 30/29
15/2 16/2
34/19 36/14
30/26 30/27
15/25 14/25
17/14 17/15
13/12 14/12
18/2 16/1
26/5 28/4
20/18 26/22
31/13 32/12
9/16 10/16
26/15 24/17
11/8 8/6
36/36 34/34
21/29 20/28
7/27 6/26
34/17 34/16
23/24 22/24
16/1 17/1
14/3 13/3
7/33 9/32
4/22 4/20
13/2 15/2
10/17 11/16
30/6 29/6
19/10 18/9
12/21 11/22
18/23 19/23
18/27 18/26
36/30 36/29
11/2 13/2
33/30 34/30
10/10 8/9
17/10 14/11
33/5 33/6
32/13 32/14
20/9 21/9
7/14 6/13
34/7 33/6
17/17 17/18
7/35 8/34
21/28 22/30
10/30 10/28
24/10 25/10
19/9 19/10
11/12 11/13
4/26 8/25
3/31 4/31
5/22 4/23
26/5 27/4
11/19 12/19
11/32 12/32
9/11 10/12
16/3 16/4
7/14 7/15
7/12 6/12
13/16 12/15
1/21 2/18
28/19 28/20
29/27 28/26
6/16 7/16
2/9 1/8
23/16 21/15
6/19 6/20
1/28 1/25
33/23 34/24
20/23 22/20
23/34 23/33
16/36 17/36
9/9 10/9
18/33 18/32
3/24 3/25
10/17 9/16
4/35 6/34
16/9 16/10
18/18 18/17
15/15 16/16
23/28 21/27
22/7 21/6
32/30 33/30
15/5 16/5
27/13 28/13
16/17 17/18
33/22 33/23
15/16 15/17
32/23 31/19
2/19 2/18
21/22 20/23
16/22 17/23
2/16 2/15
6/7 8/9
15/16 16/17
33/35 31/33
24/24 24/25
18/7 19/7
13/10 12/9
9/20 10/19
14/17 12/16
16/9 19/10
25/15 26/14
21/10 22/10
28/14 28/15
28/19 27/20
26/4 26/5
14/8 16/9
30/30 31/30
2/6 2/5
26/9 24/10
15/14 14/14
17/11 19/15
33/2 32/2
23/11 22/12
12/34 13/34
23/10 24/10
17/20 19/21
34/26 35/26
22/30 21/29
14/20 14/21
10/5 8/5
19/28 19/27
20/14 24/16
12/16 13/16
26/31 28/33
2/5 4/6
2/2 3/2
7/13 7/14
2/22 1/21
22/33 23/33
29/19 30/20
4/6 5/9
24/17 24/18
12/16 12/17
17/19 17/20
19/20 20/21
26/20 25/19
25/3 24/3
16/30 14/30
28/7 27/8
6/35 7/35
22/8 23/8
29/35 28/35
11/15 12/15
34/28 34/27
16/17 15/18
8/12 8/11
5/1 8/3
33/15 34/13
1/35 1/34
14/15 14/14
15/25 16/27
5/29 6/28
7/20 8/19
26/13 26/12
4/9 5/11
24/9 27/8
20/4 21/5
24/12 25/13
15/18 14/17
20/25 33/32
22/28 22/29
12/22 10/24
20/23 24/26
2/4 1/4
28/1 29/1
23/1 24/1
29/30 30/31
19/12 20/14
16/36 16/34
1/6 1/4
1/25 1/24
20/17 20/18
24/10 26/11
1/18 1/17
8/25 7/27
22/22 21/22
21/13 21/14
18/25 20/26
26/30 26/31
20/25 19/25
36/29 36/28
27/25 26/24
13/4 12/4
21/16 22/18
13/29 13/27
8/10 9/12
29/6 26/7
32/3 31/3
14/16 14/17
11/35 12/35
3/14 3/16
28/15 29/16
33/14 33/15
22/22 22/21
22/5 22/4
2/23 2/22
1/8 1/7
9/22 8/22
34/10 35/7
36/33 36/32
29/18 30/18
5/29 5/28
28/13 28/12
14/23 15/23
14/8 14/7
34/24 35/25
21/12 21/11
23/21 23/22
15/27 14/29
17/18 16/18
9/14 10/13
3/8 8/12
30/12 29/15
32/26 32/25
13/30 15/29
26/21 25/20
19/10 19/11
7/27 6/29
12/15 12/16
19/32 18/32
9/12 8/11
4/19 4/17
32/25 33/27
22/24 29/28
27/7 28/7
14/24 15/24
8/13 9/14
30/15 29/17
12/29 12/30
19/23 20/23
13/31 17/30
23/36 25/36
20/24 19/24
1/17 1/16
26/18 27/19
5/26 4/26
7/13 8/15
15/7 14/7
26/24 27/24
21/25 20/24
23/2 23/3
1/10 1/9
4/4 5/5
9/4 8/5
30/34 29/34
32/3 31/4
14/16 15/16
29/22 31/20
27/21 26/20
20/4 20/5
26/13 27/11
27/10 27/9
13/1 13/2
30/28 29/27
12/9 11/8
30/24 29/23
31/29 31/30
31/30 29/29
12/28 12/29
13/29 12/29
24/26 25/27
18/26 17/25
21/35 20/35
23/16 23/17
23/10 23/11
15/25 15/26
30/17 29/18
27/24 27/23
29/21 29/22
17/4 16/4
29/11 30/9
11/16 11/15
6/33 5/34
2/4 5/6
26/2 26/3
20/23 19/24
13/19 13/18
34/11 34/10
8/15 9/14
7/35 8/35
1/29 2/30
26/4 27/4
25/18 26/20
15/26 15/27
27/30 23/28
30/27 30/28
4/19 5/18
18/12 18/11
29/6 28/7
7/4 7/3
4/27 4/26
4/35 6/35
13/5 13/4
1/12 1/11
24/4 23/3
16/6 16/7
10/16 11/16
36/30 34/27
10/12 11/12
3/25 3/26
15/22 16/23
21/5 20/2
33/13 34/11
15/22 15/23
6/26 5/26
5/28 4/29
2/8 3/7
2/24 1/28
33/35 31/35
36/18 36/17
14/15 15/15
30/11 32/8
6/23 8/22
16/24 18/25
11/9 12/10
16/22 15/22
19/9 21/10
28/24 28/25
14/11 16/11
32/24 32/25
19/12 21/12
15/21 14/21
8/17 7/20
24/23 24/24
26/9 25/10
11/19 11/18
17/7 18/7
17/15 16/14
31/11 32/11
8/12 9/12
28/18 28/19
17/30 15/32
29/15 30/13
27/24 28/24
32/23 32/24
11/25 11/24
27/17 27/16
31/2 31/3
14/18 13/17
11/21 11/20
13/34 13/35
16/30 19/29
9/21 6/23
12/34 15/32
27/36 27/35
14/5 13/4
10/23 9/21
20/27 19/27
12/15 13/14
14/23 15/22
21/14 24/16
16/7 18/5
36/25 34/26
31/7 32/7
28/11 30/8
8/34 9/34
9/30 9/29
16/23 17/23
35/32 36/33
24/15 23/14
13/31 12/31
29/34 28/34
28/8 28/7
28/27 27/26
5/7 5/9
19/23 18/22
17/11 18/11
31/5 31/6
11/31 10/31
26/27 25/27
15/23 16/23
25/12 26/11
28/27 30/28
8/24 9/24
15/13 15/14
10/9 11/9
25/35 24/34
27/33 27/34
33/4 33/5
24/16 25/15
6/23 3/25
11/26 14/23
26/11 25/10
26/18 26/20
24/20 23/19
2/16 1/17
13/30 13/29
36/32 33/30
3/35 3/34
15/27 14/27
33/7 34/7
1/21 1/19
23/31 24/33
7/12 6/13
17/19 19/21
24/10 23/11
9/34 10/34
16/18 15/18
27/20 27/21
16/3 17/4
27/25 27/24
28/11 29/11
13/32 14/32
16/15 17/15
13/16 14/16
22/10 23/10
9/30 10/30
32/19 32/20
11/8 10/7
36/11 36/10
15/19 14/18
25/27 21/25
14/27 14/28
16/18 17/19
18/23 19/24
13/30 12/30
32/27 31/26
11/7 10/7
13/18 15/19
5/11 6/13
34/15 34/14
11/4 9/4
24/18 25/18
18/7 18/5
30/27 29/27
24/12 23/13
13/10 13/9
33/21 33/22
14/11 16/10
14/18 13/18
1/34 1/33
27/1 28/1
30/16 30/17
6/21 5/22
16/9 17/9
11/32 13/31
33/12 33/13
11/6 11/7
7/25 8/25
10/24 11/24
26/30 24/32
34/32 33/31
24/16 24/17
36/7 35/8
23/7 23/8
27/22 26/21
8/20 9/20
6/24 6/25
10/17 10/16
17/8 19/8
34/8 33/9
22/12 21/13
19/25 19/24
6/9 5/7
11/8 12/8
12/14 10/13
13/20 14/20
11/18 12/17
23/34 22/34
35/8 35/7
34/29 8/6
1/4 2/5
24/25 26/26
23/9 24/9
20/10 21/10
28/26 29/26
24/17 25/15
21/9 20/8
18/17 17/17
1/19 1/18
12/15 13/15
23/21 22/20
10/7 9/6
19/25 20/26
4/6 6/7
8/12 7/12
18/24 18/23
5/5 6/4
4/24 1/8
14/10 16/10
19/11 20/11
18/17 17/16
7/13 8/13
13/30 12/31
13/23 11/25
23/22 22/21
26/16 27/17
5/6 6/7
26/33 27/33
31/34 30/35
13/14 14/15
27/23 25/23
10/32 11/32
11/16 12/16
29/25 28/25
9/3 8/3
3/35 2/18
10/24 11/25
13/8 16/9
27/8 27/7
28/33 28/32
36/25 36/23
33/13 33/14
12/33 13/33
6/28 6/29
22/31 21/29
26/15 26/16
16/34 17/34
13/32 11/33
26/14 29/17
12/21 12/22
14/35 14/36
36/14 36/13
27/23 26/22
10/31 9/32
20/17 22/19
17/28 16/30
35/11 35/9
33/5 32/7
26/7 23/8
6/32 9/30
22/7 21/5
28/8 26/9
24/7 25/6
7/3 6/3
11/30 9/31
1/36 1/35
12/16 10/17
11/14 10/13
34/17 33/21
14/11 18/10
21/12 20/11
33/5 31/7
32/7 33/7
29/26 28/25
20/10 22/11
4/26 3/25
15/21 15/22
23/16 20/14
21/3 23/8
26/30 22/30
21/31 18/30
29/33 29/34
31/35 30/35
32/15 31/16
32/24 31/25
33/2 32/3
21/14 20/14
4/26 5/28
21/2 22/2
14/12 17/14
17/22 17/23
26/12 26/11
23/1 23/2
21/25 19/24
23/8 28/4
17/33 18/33
9/28 9/27
17/16 20/18
3/20 3/21
12/31 11/31
30/12 32/21
30/8 34/2
15/6 14/5
19/29 18/29
8/10 9/11
10/9 10/8
14/26 14/27
24/24 25/23
7/22 8/19
26/17 26/18
18/23 19/25
32/2 32/1
2/27 2/24
24/7 24/4
21/11 22/11
31/8 32/8
5/21 6/20
17/28 17/29
19/21 20/22
25/18 26/17
12/19 13/21
10/19 11/19
1/33 2/33
29/26 29/25
19/18 18/17
16/16 16/17
11/12 12/11
29/33 28/32
1/4 1/3
15/28 15/29
18/29 17/29
1/30 1/29
20/35 19/35
10/11 11/12
33/7 33/8
29/14 30/12
13/30 6/32
16/7 17/7
4/28 4/27
26/22 17/14
8/16 9/16
32/4 32/3
27/10 25/10
20/17 17/14
19/7 20/7
30/31 31/32
13/6 16/7
8/16 7/15
13/6 15/7
10/23 9/24
17/23 18/24
30/17 30/18
14/22 13/23
15/32 13/34
16/15 15/14
2/9 2/8
24/24 21/22
15/22 14/22
3/3 1/3
28/35 28/34
8/5 11/1
4/24 4/23
23/3 22/2
24/15 25/15
33/32 32/30
7/9 7/10
20/14 21/12
12/36 11/36
15/16 16/16
10/34 10/32
27/33 28/33
6/25 5/25
3/24 4/24
18/22 20/23
33/19 33/20
10/19 9/21
30/7 31/6
11/34 9/35
31/5 30/6
29/12 28/11
14/14 17/16
19/10 20/10
28/12 29/12
21/24 22/25
19/29 17/30
21/10 23/11
11/21 12/20
24/13 25/13
15/8 16/7
17/21 16/20
24/16 24/15
31/10 31/11
33/4 31/7
4/23 4/22
24/22 23/22
19/10 21/11
28/13 29/12
21/13 21/12
1/2 1/3
4/26 5/25
9/24 9/23
12/35 13/34
24/34 25/36
16/27 15/26
14/11 14/10
33/15 34/11
31/10 32/8
20/36 21/36
32/20 31/16
6/13 7/15
5/33 8/29
9/14 9/13
23/8 16/2
30/28 32/29
35/9 35/8
12/12 13/14
8/16 10/17
32/25 31/25
14/23 14/24
22/9 23/8
26/11 27/11
25/24 27/25
23/11 25/11
23/8 23/9
35/12 35/11
4/33 5/33
13/8 13/6
23/22 22/22
18/32 16/32
27/11 27/10
7/30 8/29
29/12 30/11
36/4 33/11
18/10 19/10
21/28 22/28
11/26 10/28
18/35 18/33
8/22 9/23
28/15 29/14
10/1 8/1
19/7 19/8
22/33 22/34
18/2 20/4
14/16 13/15
10/6 11/6
30/29 29/29
15/32 14/34
33/21 32/25
8/15 7/14
8/20 10/19
21/28 20/27
27/26 26/25
25/23 26/22
29/23 28/22
4/33 4/32
27/26 27/25
33/8 34/8
17/34 17/33
28/4 29/4
7/26 7/27
24/17 23/16
13/9 14/9
28/23 27/22
30/7 30/8
6/29 5/31
33/6 33/7
14/9 16/9
35/32 33/30
16/8 16/9
13/26 13/25
20/7 18/5
12/14 11/13
14/23 16/24
15/1 16/1
12/9 13/9
24/21 24/22
26/26 27/26
22/19 20/18
32/15 33/13
17/23 18/23
12/22 11/22
21/6 20/5
30/6 30/7
36/25 35/25
22/13 23/13
9/32 11/31
17/36 17/35
5/24 6/24
10/20 10/19
13/18 12/18
35/9 36/7
12/16 20/23
13/31 16/30
10/10 12/10
2/18 1/18
20/23 22/24
36/27 36/25
29/9 28/8
4/4 3/4
5/31 5/30
12/22 8/25
14/10 14/9
16/23 17/24
15/17 14/17
30/34 29/33
7/22 9/20
5/22 5/21
26/25 26/26
21/24 20/24
17/7 17/8
16/19 15/18
26/16 26/17
24/14 25/15
17/30 18/30
33/20 33/21
34/3 33/6
36/11 35/12
4/26 3/26
13/18 16/20
15/21 16/22
14/22 13/22
6/20 5/20
4/11 2/9
9/13 10/13
14/22 13/21
7/15 4/11
6/10 7/10
6/33 7/33
26/16 24/18
28/32 31/34
15/31 13/32
14/21 13/21
26/33 27/34
11/18 9/18
3/27 3/28
23/6 24/4
25/6 26/5
34/24 32/25
1/9 1/8
24/14 24/13
25/26 25/27
5/9 6/9
25/13 24/14
33/9 32/11
1/3 3/2
15/28 17/28
10/11 8/10
3/9 4/9
23/3 21/3
12/19 12/20
3/4 3/3
14/4 16/3
29/25 28/24
6/29 5/29
4/20 4/19
31/5 26/7
33/20 32/24
20/23 20/24
29/31 34/34
19/27 18/27
6/4 5/4
18/1 19/1
28/20 29/19
12/27 11/27
7/16 7/20
21/6 21/5
26/14 26/13
33/9 33/11
12/18 13/19
24/22 23/21
32/22 31/19
10/30 9/31
20/11 21/11
28/25 27/25
33/32 33/33
10/7 12/8
16/33 17/33
12/35 13/35
24/4 24/3
26/25 24/25
24/24 26/25
34/12 35/9
5/28 6/28
28/7 30/7
28/32 27/31
9/29 10/30
22/30 23/32
3/11 2/9
10/17 11/18
29/2 28/1
26/14 28/15
20/20 20/21
34/18 34/17
23/8 22/7
18/5 17/7
22/20 20/21
1/7 1/6
6/3 5/3
9/12 10/12
14/15 15/16
28/25 27/24
30/11 30/12
30/28 31/30
29/4 30/4
14/5 15/5
12/23 11/24
33/9 32/12
29/17 27/17
6/16 5/18
3/4 2/4
35/12 34/16
28/21 30/24
25/4 26/4
12/5 13/5
17/11 18/12
16/20 15/19
21/25 20/25
15/13 14/12
32/21 32/22
24/14 26/14
8/16 13/14
15/32 16/32
3/16 3/17
25/23 24/22
4/17 3/17
22/32 22/33
22/20 21/19
27/14 28/15
30/8 30/9
6/36 7/35
10/34 11/32
1/11 1/10
12/20 11/19
34/33 33/31
16/4 14/4
30/12 30/13
16/5 18/5
1/24 1/23
1/29 1/28
23/8 24/7
36/4 36/3
35/13 35/12
30/11 31/10
17/10 18/10
16/29 15/29
14/29 13/30
15/26 14/26
21/13 22/14
14/35 13/36
21/22 22/23
32/2 31/3
4/11 3/11
12/34 12/35
20/31 21/31
3/8 2/8
34/24 35/21
24/2 25/2
33/15 34/12
20/1 21/1
20/18 18/16
33/16 33/18
6/16 5/15
23/14 24/13
28/19 27/21
20/11 19/10
23/11 24/12
25/2 26/2
7/9 5/7
9/6 10/5
23/13 23/14
26/22 25/22
2/8 3/9
15/32 18/30
5/5 4/1
25/13 26/14
18/18 19/20
10/14 10/13
13/9 13/8
7/2 9/2
18/35 17/34
36/23 36/22
1/21 2/19
13/5 12/4
4/28 5/28
36/6 36/5
17/3 16/3
17/16 16/17
22/14 22/13
23/11 22/13
22/10 20/9
33/13 32/19
25/12 26/12
3/31 4/32
36/11 35/13
17/25 17/26
23/24 24/24
29/29 28/29
12/10 13/14
17/35 17/34
29/16 29/17
8/10 8/9
33/8 33/9
6/36 8/35
10/13 8/16
5/16 6/16
20/23 29/28
14/30 13/30
14/34 13/36
24/24 25/24
29/9 28/10
7/25 6/25
16/8 17/8
19/10 22/11
16/23 16/24
7/25 8/24
12/27 12/28
20/26 21/27
8/13 9/13
6/31 7/30
17/17 18/18
33/12 36/4
34/26 33/27
15/7 16/7
10/6 10/5
4/32 4/31
17/17 16/17
10/34 12/33
31/7 30/8
12/17 13/18
13/3 13/2
12/33 12/34
27/9 28/11
13/18 13/17
31/29 30/28
11/20 12/20
17/36 19/36
8/34 9/36
8/1 7/1
1/31 1/30
13/6 15/6
28/25 28/26
13/2 12/4
16/17 16/18
14/14 13/14
13/9 12/8
35/3 36/1
32/14 32/15
4/32 5/33
30/16 31/20
26/14 27/14
6/7 10/9
13/15 14/15
11/18 12/16
21/9 22/10
31/11 30/12
33/31 32/30
21/23 22/23
4/22 5/21
18/16 17/15
31/4 31/5
19/22 19/21
25/11 24/12
5/25 4/25
3/9 3/8
20/2 23/8
21/29 21/28
26/14 28/11
14/34 14/35
13/5 14/5
22/11 23/11
24/18 23/17
31/13 31/15
13/4 13/3
22/30 22/31
22/11 21/12
13/18 14/19
18/31 19/31
30/18 30/19
31/25 30/24
15/28 14/29
8/3 7/3
1/36 2/35
18/9 19/9
36/20 36/18
14/21 14/22
30/12 28/15
3/27 4/26
2/9 3/9
19/20 20/20
19/9 20/10
4/24 3/23
17/16 18/16
16/8 17/9
3/4 5/6
34/32 33/30
30/15 29/16
21/19 20/18
2/18 2/16
33/15 33/16
16/27 15/28
34/8 34/7
23/16 22/16
25/34 26/30
22/23 22/24
20/21 20/22
15/6 16/6
29/34 29/35
17/11 36/31
2/8 1/8
35/22 35/21
3/28 4/28
9/32 10/32
16/32 18/30
21/30 21/29
15/29 14/29
10/34 11/34
30/15 30/16
15/32 15/33
2/33 2/34
11/26 13/27
11/6 13/6
19/18 20/20
29/17 28/18
17/23 15/22
17/22 15/21
5/21 5/20
23/28 20/26
20/2 21/2
16/14 15/13
32/8 31/11
29/11 30/8
33/4 34/3
34/30 36/31
30/30 29/29
14/8 15/8
29/28 28/27
26/11 27/10
14/25 13/25
17/25 18/27
10/9 9/8
27/21 28/20
25/4 27/3
17/1 18/1
14/22 5/33
17/35 18/35
23/2 24/2
8/19 9/18
36/3 36/1
28/22 27/21
13/6 13/5
24/4 26/5
23/17 22/16
15/32 13/33
11/27 12/30
30/14 30/15
17/22 18/23
16/20 20/23
17/14 8/6
10/10 11/11
29/17 29/18
32/12 33/11
24/20 25/20
21/1 22/1
23/19 22/18
26/34 26/36
10/8 11/9
34/19 34/18
14/29 13/29
23/14 24/16
17/9 18/9
20/22 20/23
5/3 6/4
19/21 19/20
24/9 23/10
9/35 8/34
8/9 9/9
16/7 16/8
17/35 20/36
4/27 3/28
35/16 35/13
33/31 33/32
18/30 19/29
29/15 29/16
32/19 33/15
32/8 33/8
15/31 15/32
19/20 20/22
6/20 6/21
22/21 21/22
29/20 30/20
13/10 14/9
35/3 34/3
10/19 11/18
10/16 11/15
10/11 11/11
26/34 25/34
11/11 12/11
27/28 25/27
33/30 32/29
15/17 15/18
28/24 27/23
22/32 21/31
31/2 30/2
25/23 24/23
6/13 10/12
31/30 32/30
32/14 31/15
32/29 31/27
22/10 23/9
22/1 23/1
10/20 9/21
17/28 16/27
12/8 13/8
10/5 13/6
8/11 7/10
30/29 29/28
9/9 10/10
3/34 3/31
35/13 34/17
12/14 13/14
24/1 27/1
5/6 1/4
22/2 21/1
25/4 32/1
32/12 31/15
25/9 24/9
14/34 16/34
23/13 24/13
24/12 25/12
34/34 34/33
2/22 2/21
12/17 12/18
8/9 10/11
18/24 17/24
36/5 36/4
27/34 27/35
15/24 14/25
18/11 19/11
2/27 2/28
22/9 23/9
16/10 17/10
26/26 28/27
31/19 30/15
16/9 18/10
20/8 22/8
5/11 6/12
27/14 27/13
25/24 26/24
8/24 9/23
21/36 22/36
26/3 25/4
14/28 14/29
11/12 12/12
32/22 30/12
18/2 20/2
23/33 22/34
28/18 29/19
19/15 21/16
5/24 6/23
18/35 19/35
33/32 31/30
20/23 21/23
13/23 13/22
12/18 11/18
11/31 13/30
28/32 29/32
19/31 20/31
30/28 27/26
2/24 2/23
13/36 12/36
28/33 29/33
7/10 6/9
25/23 23/22
18/5 17/4
20/31 18/30
6/34 6/35
20/8 19/7
20/18 18/17
29/29 27/28
5/25 5/24
25/22 24/22
3/20 3/19
16/7 15/6
11/34 12/34
31/19 31/20
13/31 13/30
27/16 26/16
18/30 19/30
20/30 19/30
32/3 32/2
29/15 30/14
19/8 20/8
7/9 8/9
20/20 18/18
29/30 29/31
20/25 20/26
11/2 11/4
29/11 29/12
22/10 22/9
17/18 19/20
26/3 25/3
6/23 7/22
9/24 7/25
12/11 12/12
29/17 27/16
9/24 12/22
31/16 30/12
36/35 36/34
21/13 22/13
10/13 10/12
11/14 12/14
31/3 32/1
22/34 21/35
14/20 15/21
8/22 9/21
23/6 23/7
29/31 27/30
22/23 24/24
9/23 9/22
10/10 10/9
5/31 4/32
34/34 33/32
32/12 32/13
9/35 10/35
12/5 10/5
5/16 4/15
3/34 5/34
6/7 7/9
12/1 11/1
21/9 22/9
13/16 13/15
13/14 13/12
29/28 30/28
33/13 34/10
21/31 20/30
31/7 31/8
34/33 33/32
6/23 4/23
16/23 18/24
13/22 12/22
11/12 13/14
6/21 6/23
32/20 32/21
28/14 28/13
22/25 25/27
16/36 15/36
10/13 11/12
22/29 22/30
17/24 18/25
14/32 15/32
25/3 24/2
16/17 15/17
30/8 31/9
16/30 17/30
8/10 7/9
11/25 9/27
26/32 26/33
17/8 19/7
28/4 30/3
2/12 2/9
3/8 3/7
25/23 21/22
30/35 29/35
4/27 3/27
26/17 28/18
22/36 23/36
15/33 16/32
16/29 17/28
8/16 9/14
12/33 13/32
24/3 24/2
15/36 14/36
33/3 32/3
28/34 27/34
15/26 14/25
28/8 30/8
20/20 21/19
24/34 23/34
6/28 4/26
1/23 2/23
33/30 30/28
3/26 3/27
5/16 4/17
32/30 31/29
23/31 23/32
16/18 16/19
28/20 29/21
22/4 23/6
29/31 31/32
34/28 36/31
30/3 30/4
14/14 14/12
25/27 24/27
16/27 15/27
28/12 28/11
34/16 34/15
14/11 13/10
13/17 12/16
26/9 27/9
36/31 36/30
23/14 24/14
11/34 12/33
17/30 11/32
23/8 27/8
32/23 35/9
20/25 21/26
6/13 4/11
21/26 20/26
36/14 35/22
17/15 17/16
18/22 17/22
5/30 5/29
28/18 30/19
16/3 22/8
11/19 10/20
15/33 16/33
33/8 34/7
18/24 19/25
22/12 22/11
11/22 10/23
