1621 2468
1/30 1.0 30.0
31/26 31.0 26.0
6/36 6.0 36.0
23/18 23.0 18.0
35/48 35.0 48.0
23/10 23.0 10.0
13/18 13.0 18.0
5/17 5.0 17.0
34/33 34.0 33.0
13/13 13.0 13.0
29/24 29.0 24.0
22/15 22.0 15.0
40/29 40.0 29.0
26/14 26.0 14.0
22/31 22.0 31.0
20/35 20.0 35.0
30/31 30.0 31.0
34/21 34.0 21.0
41/38 41.0 38.0
25/22 25.0 22.0
35/27 35.0 27.0
37/25 37.0 25.0
11/7 11.0 7.0
46/11 46.0 11.0
15/22 15.0 22.0
40/8 40.0 8.0
5/12 5.0 12.0
12/10 12.0 10.0
48/24 48.0 24.0
13/4 13.0 4.0
13/38 13.0 38.0
19/26 19.0 26.0
38/43 38.0 43.0
10/14 10.0 14.0
42/41 42.0 41.0
13/23 13.0 23.0
24/4 24.0 4.0
41/25 41.0 25.0
34/36 34.0 36.0
1/16 1.0 16.0
14/21 14.0 21.0
37/29 37.0 29.0
41/12 41.0 12.0
23/6 23.0 6.0
13/37 13.0 37.0
11/37 11.0 37.0
22/43 22.0 43.0
50/45 50.0 45.0
9/13 9.0 13.0
29/1 29.0 1.0
30/14 30.0 14.0
3/11 3.0 11.0
21/36 21.0 36.0
1/36 1.0 36.0
50/28 50.0 28.0
23/50 23.0 50.0
10/32 10.0 32.0
28/23 28.0 23.0
12/1 12.0 1.0
14/14 14.0 14.0
26/50 26.0 50.0
10/9 10.0 9.0
29/28 29.0 28.0
19/16 19.0 16.0
31/40 31.0 40.0
26/25 26.0 25.0
1/17 1.0 17.0
20/8 20.0 8.0
25/37 25.0 37.0
9/15 9.0 15.0
17/32 17.0 32.0
2/26 2.0 26.0
42/28 42.0 28.0
16/23 16.0 23.0
11/3 11.0 3.0
45/46 45.0 46.0
1/35 1.0 35.0
43/7 43.0 7.0
9/4 9.0 4.0
28/18 28.0 18.0
25/4 25.0 4.0
22/14 22.0 14.0
48/18 48.0 18.0
39/40 39.0 40.0
39/15 39.0 15.0
17/15 17.0 15.0
6/28 6.0 28.0
9/37 9.0 37.0
13/34 13.0 34.0
30/38 30.0 38.0
48/35 48.0 35.0
46/37 46.0 37.0
21/31 21.0 31.0
22/32 22.0 32.0
18/48 18.0 48.0
35/6 35.0 6.0
29/18 29.0 18.0
5/9 5.0 9.0
35/29 35.0 29.0
26/15 26.0 15.0
37/22 37.0 22.0
21/6 21.0 6.0
27/19 27.0 19.0
31/46 31.0 46.0
49/5 49.0 5.0
35/20 35.0 20.0
39/21 39.0 21.0
20/2 20.0 2.0
26/21 26.0 21.0
15/26 15.0 26.0
15/7 15.0 7.0
39/13 39.0 13.0
44/1 44.0 1.0
20/48 20.0 48.0
34/46 34.0 46.0
41/14 41.0 14.0
50/19 50.0 19.0
14/29 14.0 29.0
38/10 38.0 10.0
17/17 17.0 17.0
19/37 19.0 37.0
46/4 46.0 4.0
48/42 48.0 42.0
17/25 17.0 25.0
11/48 11.0 48.0
31/33 31.0 33.0
37/15 37.0 15.0
29/45 29.0 45.0
30/45 30.0 45.0
40/27 40.0 27.0
22/6 22.0 6.0
22/37 22.0 37.0
25/16 25.0 16.0
46/36 46.0 36.0
29/7 29.0 7.0
37/21 37.0 21.0
14/3 14.0 3.0
27/16 27.0 16.0
8/13 8.0 13.0
16/22 16.0 22.0
36/24 36.0 24.0
10/17 10.0 17.0
39/33 39.0 33.0
5/32 5.0 32.0
36/32 36.0 32.0
49/35 49.0 35.0
45/14 45.0 14.0
30/42 30.0 42.0
25/15 25.0 15.0
46/29 46.0 29.0
13/35 13.0 35.0
40/41 40.0 41.0
50/20 50.0 20.0
12/31 12.0 31.0
30/23 30.0 23.0
43/13 43.0 13.0
23/23 23.0 23.0
12/21 12.0 21.0
30/24 30.0 24.0
11/23 11.0 23.0
49/40 49.0 40.0
37/7 37.0 7.0
11/46 11.0 46.0
9/48 9.0 48.0
15/16 15.0 16.0
16/1 16.0 1.0
36/38 36.0 38.0
12/2 12.0 2.0
47/1 47.0 1.0
24/36 24.0 36.0
7/46 7.0 46.0
18/43 18.0 43.0
25/18 25.0 18.0
28/41 28.0 41.0
8/34 8.0 34.0
40/15 40.0 15.0
42/24 42.0 24.0
26/9 26.0 9.0
27/28 27.0 28.0
1/27 1.0 27.0
23/1 23.0 1.0
12/32 12.0 32.0
35/4 35.0 4.0
9/46 9.0 46.0
20/24 20.0 24.0
29/22 29.0 22.0
16/34 16.0 34.0
24/49 24.0 49.0
39/11 39.0 11.0
46/38 46.0 38.0
11/28 11.0 28.0
44/49 44.0 49.0
19/18 19.0 18.0
49/30 49.0 30.0
29/30 29.0 30.0
36/22 36.0 22.0
23/44 23.0 44.0
3/50 3.0 50.0
37/39 37.0 39.0
2/32 2.0 32.0
10/38 10.0 38.0
38/1 38.0 1.0
48/36 48.0 36.0
23/4 23.0 4.0
45/7 45.0 7.0
46/7 46.0 7.0
49/36 49.0 36.0
25/47 25.0 47.0
9/25 9.0 25.0
49/50 49.0 50.0
12/34 12.0 34.0
3/49 3.0 49.0
11/24 11.0 24.0
45/24 45.0 24.0
14/33 14.0 33.0
28/7 28.0 7.0
26/12 26.0 12.0
34/7 34.0 7.0
47/36 47.0 36.0
25/19 25.0 19.0
38/35 38.0 35.0
44/10 44.0 10.0
34/44 34.0 44.0
27/13 27.0 13.0
36/40 36.0 40.0
48/50 48.0 50.0
5/25 5.0 25.0
33/38 33.0 38.0
21/50 21.0 50.0
50/3 50.0 3.0
24/39 24.0 39.0
25/50 25.0 50.0
49/1 49.0 1.0
49/9 49.0 9.0
45/34 45.0 34.0
34/38 34.0 38.0
46/18 46.0 18.0
24/8 24.0 8.0
16/15 16.0 15.0
31/45 31.0 45.0
30/25 30.0 25.0
38/40 38.0 40.0
17/40 17.0 40.0
19/30 19.0 30.0
18/24 18.0 24.0
24/25 24.0 25.0
24/20 24.0 20.0
15/18 15.0 18.0
5/29 5.0 29.0
31/48 31.0 48.0
38/30 38.0 30.0
26/39 26.0 39.0
7/18 7.0 18.0
10/30 10.0 30.0
18/38 18.0 38.0
3/19 3.0 19.0
10/22 10.0 22.0
48/40 48.0 40.0
23/5 23.0 5.0
35/19 35.0 19.0
3/17 3.0 17.0
3/18 3.0 18.0
41/1 41.0 1.0
13/2 13.0 2.0
16/36 16.0 36.0
20/16 20.0 16.0
9/27 9.0 27.0
39/23 39.0 23.0
8/15 8.0 15.0
37/18 37.0 18.0
17/43 17.0 43.0
6/27 6.0 27.0
17/21 17.0 21.0
48/21 48.0 21.0
24/21 24.0 21.0
48/41 48.0 41.0
22/36 22.0 36.0
19/1 19.0 1.0
17/38 17.0 38.0
19/25 19.0 25.0
29/31 29.0 31.0
19/35 19.0 35.0
29/39 29.0 39.0
14/32 14.0 32.0
1/25 1.0 25.0
31/28 31.0 28.0
6/26 6.0 26.0
20/3 20.0 3.0
50/12 50.0 12.0
50/36 50.0 36.0
45/27 45.0 27.0
43/3 43.0 3.0
6/41 6.0 41.0
45/45 45.0 45.0
21/24 21.0 24.0
39/43 39.0 43.0
20/17 20.0 17.0
32/30 32.0 30.0
16/48 16.0 48.0
14/10 14.0 10.0
6/20 6.0 20.0
23/19 23.0 19.0
23/34 23.0 34.0
44/24 44.0 24.0
3/40 3.0 40.0
30/33 30.0 33.0
42/26 42.0 26.0
34/34 34.0 34.0
47/12 47.0 12.0
23/13 23.0 13.0
41/49 41.0 49.0
38/39 38.0 39.0
40/30 40.0 30.0
14/35 14.0 35.0
13/24 13.0 24.0
43/15 43.0 15.0
38/33 38.0 33.0
10/18 10.0 18.0
36/33 36.0 33.0
46/27 46.0 27.0
35/1 35.0 1.0
7/16 7.0 16.0
18/12 18.0 12.0
4/30 4.0 30.0
24/41 24.0 41.0
31/22 31.0 22.0
19/21 19.0 21.0
50/37 50.0 37.0
48/12 48.0 12.0
7/13 7.0 13.0
12/8 12.0 8.0
31/49 31.0 49.0
7/34 7.0 34.0
21/16 21.0 16.0
29/6 29.0 6.0
30/22 30.0 22.0
14/46 14.0 46.0
37/27 37.0 27.0
20/46 20.0 46.0
34/43 34.0 43.0
44/44 44.0 44.0
5/49 5.0 49.0
45/23 45.0 23.0
40/39 40.0 39.0
16/50 16.0 50.0
23/2 23.0 2.0
17/8 17.0 8.0
45/40 45.0 40.0
8/4 8.0 4.0
25/2 25.0 2.0
12/45 12.0 45.0
6/9 6.0 9.0
38/20 38.0 20.0
28/32 28.0 32.0
33/48 33.0 48.0
46/22 46.0 22.0
36/34 36.0 34.0
38/28 38.0 28.0
31/47 31.0 47.0
50/42 50.0 42.0
42/31 42.0 31.0
32/28 32.0 28.0
50/27 50.0 27.0
26/38 26.0 38.0
35/38 35.0 38.0
30/44 30.0 44.0
32/44 32.0 44.0
3/47 3.0 47.0
48/49 48.0 49.0
42/21 42.0 21.0
49/6 49.0 6.0
49/12 49.0 12.0
20/32 20.0 32.0
44/18 44.0 18.0
25/32 25.0 32.0
15/17 15.0 17.0
8/31 8.0 31.0
21/38 21.0 38.0
41/46 41.0 46.0
33/23 33.0 23.0
25/7 25.0 7.0
21/14 21.0 14.0
39/46 39.0 46.0
18/7 18.0 7.0
30/13 30.0 13.0
24/33 24.0 33.0
15/5 15.0 5.0
50/40 50.0 40.0
36/20 36.0 20.0
24/19 24.0 19.0
43/47 43.0 47.0
15/35 15.0 35.0
3/24 3.0 24.0
6/13 6.0 13.0
29/47 29.0 47.0
25/40 25.0 40.0
46/16 46.0 16.0
40/33 40.0 33.0
17/7 17.0 7.0
5/37 5.0 37.0
45/10 45.0 10.0
24/32 24.0 32.0
35/39 35.0 39.0
22/35 22.0 35.0
36/45 36.0 45.0
9/39 9.0 39.0
33/35 33.0 35.0
1/47 1.0 47.0
11/8 11.0 8.0
44/48 44.0 48.0
27/42 27.0 42.0
39/37 39.0 37.0
42/13 42.0 13.0
27/2 27.0 2.0
13/16 13.0 16.0
42/34 42.0 34.0
22/17 22.0 17.0
40/4 40.0 4.0
2/34 2.0 34.0
16/35 16.0 35.0
9/9 9.0 9.0
37/49 37.0 49.0
11/14 11.0 14.0
37/12 37.0 12.0
44/39 44.0 39.0
43/41 43.0 41.0
46/8 46.0 8.0
23/46 23.0 46.0
46/3 46.0 3.0
19/44 19.0 44.0
7/35 7.0 35.0
2/22 2.0 22.0
8/41 8.0 41.0
35/36 35.0 36.0
3/25 3.0 25.0
28/9 28.0 9.0
41/40 41.0 40.0
34/8 34.0 8.0
19/8 19.0 8.0
34/25 34.0 25.0
24/42 24.0 42.0
14/16 14.0 16.0
42/39 42.0 39.0
3/30 3.0 30.0
45/36 45.0 36.0
4/24 4.0 24.0
24/28 24.0 28.0
33/15 33.0 15.0
45/25 45.0 25.0
6/40 6.0 40.0
12/48 12.0 48.0
44/43 44.0 43.0
7/45 7.0 45.0
9/20 9.0 20.0
36/30 36.0 30.0
33/11 33.0 11.0
2468
49/40 48/40
35/29 35/28
47/12 47/11
12/41 11/42
5/18 4/18
46/40 46/39
41/40 42/40
40/28 40/29
26/33 22/32
23/28 29/30
10/25 11/24
5/9 3/8
14/11 14/12
16/22 18/21
44/49 46/49
5/28 5/29
12/35 11/36
48/17 47/18
33/28 34/26
39/11 38/13
33/15 32/17
11/31 11/30
29/9 30/8
25/15 26/15
36/44 35/47
39/44 38/45
13/48 15/48
27/17 44/2
23/15 25/13
40/45 41/44
39/23 39/24
23/35 29/38
19/25 20/24
18/38 19/38
50/28 50/27
31/1 30/1
42/2 37/3
40/49 41/49
10/42 10/41
23/27 26/25
26/18 28/19
29/28 29/27
21/36 20/35
46/11 47/8
41/32 40/32
9/47 10/47
50/14 50/12
22/14 23/15
41/44 16/23
49/23 49/22
37/29 38/28
42/41 43/41
19/1 17/2
45/27 45/26
48/40 47/40
17/37 17/38
9/32 10/32
16/22 18/22
10/26 9/28
38/24 38/23
11/21 11/20
49/9 47/11
13/38 14/39
36/22 37/22
14/22 14/23
36/44 38/45
36/24 36/25
41/42 42/43
41/36 41/35
35/28 30/29
48/28 48/29
18/43 19/43
35/20 34/19
7/16 6/14
1/13 1/12
25/45 28/46
15/30 17/31
6/22 3/20
3/35 3/36
2/32 2/31
37/40 42/44
45/14 45/13
23/15 27/14
43/34 42/33
9/4 8/4
45/42 43/41
27/16 28/15
50/29 50/28
22/14 22/15
45/7 44/7
39/5 44/2
50/30 50/29
6/11 5/10
42/24 50/18
36/15 37/15
5/8 5/7
8/31 9/31
7/42 8/42
30/24 30/25
9/47 9/48
25/16 26/16
7/35 7/36
26/11 25/12
38/11 38/10
37/41 39/43
43/17 42/16
5/9 5/8
32/36 33/37
31/45 31/46
49/3 50/3
45/6 40/8
49/3 49/2
45/11 45/10
44/41 43/40
19/31 20/31
34/27 33/28
39/11 38/10
1/8 1/7
47/38 42/39
31/6 30/7
14/32 15/32
13/28 15/27
44/23 45/23
41/32 41/31
21/40 24/41
7/17 8/18
5/39 2/47
38/10 38/9
48/5 35/10
17/31 18/31
14/16 12/15
8/23 7/24
17/33 18/34
24/45 25/45
8/24 9/25
39/22 39/23
17/37 14/33
16/48 17/48
10/17 10/16
33/16 34/16
33/34 34/34
31/19 32/19
3/29 3/30
15/7 16/8
28/43 23/44
3/25 3/26
23/16 25/19
24/30 23/31
12/12 12/11
12/38 12/40
5/10 5/9
28/43 28/44
2/31 2/28
6/49 11/48
42/39 43/38
25/13 25/14
22/19 25/21
18/30 21/29
19/26 18/26
5/7 5/6
7/15 8/15
16/15 17/15
19/28 20/28
34/23 33/25
22/7 21/7
41/25 42/24
21/6 20/7
30/24 29/28
9/4 9/5
38/49 39/49
25/38 26/39
33/25 34/26
10/28 9/28
26/15 27/14
11/13 12/14
1/3 6/4
37/39 38/39
16/8 17/9
29/47 30/47
21/13 20/13
42/41 43/42
42/34 41/34
34/25 34/24
40/32 40/33
42/1 41/1
34/39 33/38
27/42 22/43
9/32 9/33
39/15 40/14
22/50 17/47
25/11 25/12
27/17 29/15
44/24 43/25
38/28 39/27
46/49 48/50
15/40 17/43
15/2 16/2
46/35 47/36
32/20 32/19
28/32 29/33
4/15 5/15
10/27 9/28
36/29 35/31
36/36 36/37
33/43 33/42
14/19 14/21
50/46 50/45
21/47 28/49
46/11 46/12
14/28 14/29
30/36 32/37
22/28 32/36
26/15 27/15
5/25 4/24
23/38 25/39
17/35 18/35
46/1 40/3
16/34 18/35
12/21 11/21
27/47 28/47
10/33 9/33
43/34 42/34
46/4 44/5
9/31 7/34
39/24 40/25
3/37 3/39
36/21 35/21
14/35 14/37
13/2 15/2
35/11 35/10
37/29 38/30
38/16 39/15
27/6 27/5
34/27 34/26
29/19 30/19
42/13 43/13
22/47 32/48
39/20 39/21
31/49 32/49
24/50 23/50
7/44 7/45
32/12 31/12
1/43 1/42
39/5 40/4
18/11 17/11
17/29 17/30
25/35 26/35
26/43 27/43
22/31 23/31
21/33 20/32
7/12 6/11
36/43 36/44
32/8 33/8
30/29 32/26
6/37 6/38
21/14 23/18
19/32 21/33
13/42 10/38
49/10 49/9
34/38 38/41
13/40 13/39
17/31 20/33
33/10 34/9
5/23 6/22
39/26 38/25
9/38 9/39
38/14 38/13
24/22 25/22
39/9 39/10
27/40 28/41
34/19 34/20
49/8 49/6
35/31 36/30
7/37 7/38
28/13 29/12
41/33 40/33
36/27 36/28
44/39 44/40
11/4 9/4
29/35 28/36
12/11 16/16
17/37 16/36
1/28 2/27
32/46 32/47
39/32 40/32
44/9 43/11
43/20 41/21
14/22 17/17
41/21 40/21
19/21 18/21
8/4 7/4
28/45 29/45
21/36 23/37
37/36 36/36
25/18 25/19
46/20 46/18
36/33 35/32
41/49 39/50
32/32 32/33
33/7 35/4
17/31 19/32
12/13 13/15
33/37 34/38
11/3 13/4
30/19 31/19
49/6 49/5
49/17 49/16
19/21 18/22
27/30 29/31
19/12 19/11
37/3 36/9
27/39 20/33
22/7 21/6
4/33 4/32
18/38 19/37
20/47 21/47
10/25 13/23
15/23 16/22
40/39 39/38
26/41 25/40
9/12 11/11
27/17 28/18
25/21 25/22
34/43 36/44
40/7 42/7
40/47 40/49
28/13 26/11
28/12 28/13
12/15 11/13
30/30 29/29
15/32 17/32
10/41 10/40
38/35 37/34
9/44 9/45
20/16 20/17
29/30 29/29
10/14 10/13
20/30 19/31
25/3 23/2
37/18 36/15
8/23 9/21
31/11 34/9
7/4 13/2
33/25 32/27
22/8 22/7
22/6 23/5
24/50 25/50
14/46 37/48
34/35 30/34
19/35 20/35
47/9 46/11
15/15 14/19
24/28 25/28
10/31 11/31
49/11 47/11
9/28 8/29
19/33 18/33
22/38 23/39
49/9 50/9
41/37 38/36
14/40 13/41
5/15 5/14
32/23 32/22
10/15 8/13
26/11 26/12
46/45 45/45
24/26 23/27
1/28 1/27
3/23 3/24
6/22 6/23
18/34 18/33
18/20 19/19
38/17 39/16
31/47 32/47
16/40 17/43
15/28 16/22
37/34 35/35
44/48 46/49
40/41 41/42
50/18 49/17
17/38 16/38
14/9 14/10
10/43 11/43
14/35 13/36
39/21 39/22
42/41 41/40
23/18 19/12
4/18 7/19
6/27 6/28
40/25 39/26
11/47 11/46
9/27 9/28
48/38 48/39
24/19 25/19
38/18 38/17
7/46 7/47
17/1 17/2
9/7 9/8
20/17 21/17
43/16 43/15
42/11 40/11
9/17 9/18
43/45 45/46
42/16 43/14
23/10 21/8
38/22 39/24
41/38 40/38
48/1 47/1
22/28 23/28
25/22 24/21
5/33 5/34
8/48 9/48
5/29 5/30
8/24 7/26
23/28 25/29
38/20 38/18
34/30 35/31
46/10 46/11
27/39 21/34
25/9 25/11
27/45 28/45
17/5 17/6
14/29 17/31
31/6 31/7
45/26 45/25
31/33 30/33
28/17 30/15
14/29 13/28
20/40 21/40
31/26 33/21
27/11 28/13
21/16 20/15
14/12 3/4
31/40 31/41
17/17 18/16
41/31 42/31
39/40 39/41
14/39 15/40
31/16 30/15
25/22 27/21
38/17 37/17
46/41 45/40
3/20 3/21
29/40 30/40
39/38 36/36
30/29 30/30
42/14 43/13
1/43 20/15
8/45 8/44
40/8 35/10
5/25 5/26
10/28 9/31
6/24 6/25
12/42 12/43
24/40 25/41
39/40 41/40
1/30 1/29
30/7 29/8
32/32 31/33
1/17 1/16
50/40 50/39
15/2 16/3
3/30 3/33
8/35 10/38
17/7 15/7
46/28 46/27
41/22 40/21
10/15 10/14
50/11 50/10
24/17 24/15
24/34 25/34
1/16 1/14
37/22 36/21
18/22 19/22
14/15 14/16
19/23 32/21
43/40 44/40
35/28 35/27
9/25 8/29
19/34 19/33
32/13 33/12
33/49 34/49
44/22 45/21
37/12 36/15
40/24 40/25
23/2 24/2
34/23 34/24
14/23 13/24
27/14 26/13
40/13 41/13
45/8 45/7
28/32 30/31
26/18 25/18
49/13 49/12
2/9 2/8
42/44 41/44
36/21 36/22
24/37 25/38
43/25 42/26
22/47 24/47
30/8 31/7
19/43 19/42
46/9 46/10
33/45 26/41
30/42 27/39
8/34 10/33
24/3 23/4
34/46 33/45
10/38 10/37
45/36 44/35
46/43 45/42
45/18 44/18
11/48 12/48
50/35 50/34
1/45 1/43
14/37 15/37
41/15 41/16
48/22 47/21
23/38 22/37
10/19 10/18
25/41 26/42
3/48 3/49
15/37 14/38
28/18 29/19
17/29 18/28
33/21 32/22
38/45 39/45
50/39 50/37
25/34 28/34
5/47 5/48
38/47 42/46
24/41 24/40
17/28 17/29
45/11 42/16
39/42 42/44
36/36 35/36
48/16 48/17
33/29 34/30
19/20 19/19
39/37 38/36
12/23 13/22
30/33 29/33
35/23 36/23
10/47 11/47
19/7 22/2
28/41 26/40
25/45 28/47
39/24 37/18
28/19 26/20
11/26 10/26
16/22 17/21
40/13 41/12
36/24 37/25
48/12 48/13
28/43 31/44
38/15 39/15
20/18 25/21
1/42 2/40
28/32 30/33
7/18 6/17
15/38 14/38
25/40 26/40
33/1 32/1
26/37 26/38
40/15 41/14
15/26 13/26
10/28 10/27
24/23 23/24
25/12 25/13
30/47 31/47
18/29 18/28
6/9 6/8
37/1 36/1
18/16 19/16
25/17 26/18
44/15 45/15
20/34 21/34
6/33 6/34
13/15 14/15
31/12 30/12
33/34 34/35
8/15 9/15
39/18 38/17
48/50 43/49
35/36 36/37
33/30 32/29
16/37 15/35
9/46 9/47
34/7 33/7
18/18 20/15
14/10 14/11
20/2 21/2
1/12 3/11
14/11 20/15
36/28 35/28
1/26 1/25
1/10 1/9
12/15 9/16
22/5 22/4
28/13 28/15
42/37 39/38
22/17 22/18
29/42 26/40
9/24 9/25
22/35 23/36
44/49 48/50
34/26 35/27
34/45 35/45
8/25 8/24
3/17 3/18
10/48 11/48
8/18 7/16
24/47 35/48
25/17 25/18
39/45 38/47
30/48 31/48
3/14 1/13
15/4 14/4
13/31 13/30
5/44 5/45
28/24 29/23
1/23 1/21
5/36 5/37
45/18 43/16
45/26 46/32
39/11 38/12
4/17 3/18
31/26 30/25
19/32 20/32
40/41 41/41
17/42 18/43
44/42 45/44
32/47 35/47
49/4 49/3
46/38 42/37
2/22 2/21
7/36 6/36
37/37 36/36
42/22 40/21
12/8 12/7
26/15 27/16
36/23 36/24
6/14 2/9
27/31 28/32
9/20 9/21
29/31 30/31
21/47 22/47
20/34 21/35
35/21 30/29
11/38 11/37
35/1 34/1
19/7 21/8
33/35 34/35
34/28 33/28
48/26 48/27
47/13 48/13
24/26 24/25
36/48 37/48
16/3 17/4
41/41 41/40
4/23 3/20
50/34 50/32
20/10 19/9
37/21 36/15
30/40 31/40
1/31 1/30
8/31 8/29
46/41 46/40
9/19 10/18
27/33 26/33
13/29 13/28
47/49 48/49
41/42 42/41
44/45 45/46
19/25 19/24
18/30 19/29
22/40 24/40
29/15 29/14
34/39 30/36
49/35 39/34
48/23 48/24
39/36 38/36
29/23 30/22
42/39 44/40
34/30 38/27
26/35 27/35
39/40 40/41
31/13 32/12
38/17 38/16
21/50 22/50
33/38 36/40
44/18 43/18
20/12 21/13
42/41 43/43
46/9 47/8
39/35 39/36
35/31 35/30
45/18 44/15
38/20 43/14
42/21 41/21
9/43 9/44
38/27 37/28
14/22 15/22
32/26 34/23
22/30 23/29
35/25 35/23
36/30 36/31
9/37 9/38
21/22 24/22
40/38 40/39
31/12 32/11
32/49 33/49
45/28 45/27
34/44 34/45
38/32 45/28
49/49 50/49
45/25 45/24
22/33 22/32
25/2 27/2
19/8 20/8
16/28 17/27
48/17 47/17
40/27 42/24
12/19 11/20
27/1 31/4
39/11 43/10
3/27 3/29
30/14 31/13
28/17 28/18
25/18 24/17
50/45 50/44
32/47 37/48
6/4 7/4
32/21 32/20
38/13 37/15
8/48 8/47
36/11 35/11
21/29 20/30
28/47 29/47
49/17 48/16
31/44 31/45
9/22 8/23
21/38 23/39
33/45 33/43
2/23 2/22
36/17 35/19
1/36 1/35
35/21 34/23
21/31 19/32
34/35 35/35
30/42 28/41
16/23 15/29
12/15 13/15
45/42 44/41
17/26 18/25
50/22 50/20
9/42 9/43
22/34 30/35
9/29 9/31
2/27 2/26
6/16 6/17
39/33 38/32
31/29 31/30
1/32 1/31
12/20 14/18
24/2 25/2
18/16 19/15
36/27 34/26
5/41 4/45
18/26 18/25
16/47 17/47
23/18 22/18
48/40 48/41
11/13 12/13
5/29 7/30
36/15 36/16
48/42 48/44
41/14 43/13
46/1 44/1
37/45 38/45
36/34 37/34
8/18 9/19
24/39 23/38
15/27 13/26
46/32 46/30
1/10 3/11
32/19 28/18
29/42 30/43
35/13 33/12
38/25 38/24
49/27 50/31
5/48 5/49
1/9 1/8
7/49 7/50
28/31 28/32
6/26 5/25
17/16 17/15
38/12 38/11
45/5 44/6
6/8 6/7
29/9 29/8
39/44 38/43
14/28 13/28
18/12 18/11
26/21 25/21
46/27 45/26
11/21 12/20
24/32 25/32
10/12 11/13
20/40 18/38
31/42 32/44
13/47 14/47
5/41 5/42
48/24 48/25
10/10 9/11
31/6 28/7
21/35 22/36
45/15 45/14
19/28 18/29
23/28 23/27
4/32 3/34
7/39 7/42
23/34 24/34
17/34 18/34
24/34 25/33
36/13 34/16
28/12 29/10
36/22 36/23
39/36 38/35
21/38 22/38
50/16 50/14
13/5 17/11
15/45 19/44
10/32 12/32
21/8 22/8
27/8 28/8
17/44 15/45
32/11 32/12
41/33 41/32
25/48 27/48
48/39 48/40
26/25 27/26
27/39 25/40
34/19 35/21
29/34 27/33
43/18 43/17
22/36 21/36
45/13 45/11
10/20 10/19
9/21 6/21
46/26 46/25
16/38 15/38
33/11 32/11
8/44 8/43
22/7 22/6
12/7 11/7
9/33 8/33
31/23 32/23
17/33 16/33
18/4 17/4
42/40 43/40
30/41 31/41
17/5 19/4
9/11 8/12
34/23 35/23
14/18 14/19
24/7 25/13
11/8 12/7
1/40 1/38
39/34 39/35
21/42 19/43
10/26 9/26
30/37 31/37
29/23 27/24
40/44 39/44
45/40 45/39
28/11 27/11
30/8 31/8
26/38 29/40
49/18 49/17
19/11 20/11
2/6 2/5
30/12 28/13
26/41 27/41
9/15 10/15
32/13 34/13
24/9 24/10
14/23 11/27
41/44 43/45
6/34 6/35
6/35 5/32
41/45 41/44
38/12 37/11
43/40 42/39
39/27 41/25
17/32 18/32
35/28 34/26
35/13 35/12
32/44 30/42
42/4 40/7
19/37 21/38
6/38 6/40
46/11 45/13
40/41 41/40
44/12 45/11
50/42 50/41
26/21 25/22
28/15 27/14
35/12 34/12
40/25 38/24
7/50 12/48
26/8 27/8
40/22 40/23
14/33 13/34
39/10 39/11
20/48 21/48
35/19 36/19
5/12 3/8
19/33 20/34
34/16 35/16
41/44 40/44
31/38 32/38
4/15 3/14
41/22 40/22
46/20 47/19
23/18 22/17
36/20 36/21
34/35 34/34
47/45 46/45
27/28 29/28
27/4 25/3
20/45 24/45
17/27 17/28
24/17 25/16
29/20 31/19
45/40 44/39
7/42 7/43
19/48 20/48
44/44 44/45
6/21 8/22
12/32 11/31
46/7 46/8
7/13 9/12
25/33 24/33
28/44 29/45
40/33 40/34
45/39 46/40
33/20 32/19
28/23 27/22
44/44 43/43
41/42 41/41
11/15 12/15
16/3 17/2
30/34 31/34
47/13 47/12
34/1 33/1
17/30 17/31
38/23 37/22
6/21 5/21
9/16 9/17
17/50 19/50
37/34 38/34
13/43 15/40
46/20 41/21
29/14 28/13
13/4 15/5
2/28 2/27
26/5 27/5
12/14 13/15
16/35 17/35
6/19 6/20
14/12 14/13
43/38 42/37
29/31 29/30
11/31 10/30
3/45 3/46
19/4 18/4
13/15 14/16
32/21 31/21
36/7 35/6
31/46 30/45
41/36 40/36
30/13 31/12
32/22 31/23
41/43 41/42
39/26 38/27
32/21 33/20
14/33 11/29
8/16 8/15
13/30 13/29
19/34 19/35
29/29 29/28
24/20 25/19
11/5 12/7
10/31 10/30
19/32 24/30
16/19 17/19
3/47 3/48
39/14 40/13
25/34 25/33
28/9 29/7
28/31 29/31
43/14 44/12
48/7 47/9
9/15 8/18
41/4 39/6
28/7 28/8
6/26 15/15
39/45 39/46
46/6 46/7
21/24 22/23
41/14 42/13
18/21 18/20
3/22 3/23
32/35 32/36
12/34 12/35
12/42 11/43
33/8 34/7
34/12 35/11
3/34 3/35
18/33 17/33
38/25 36/23
28/13 30/13
40/38 39/38
39/33 39/34
32/19 33/19
49/15 49/13
44/5 40/7
18/30 18/29
23/27 22/28
42/46 43/47
11/22 11/21
28/10 28/11
43/7 44/7
9/23 9/24
19/28 19/27
19/35 21/36
13/5 19/7
34/35 35/36
12/21 11/23
47/8 48/5
32/29 32/30
1/19 1/18
10/43 12/45
33/45 32/44
42/10 42/9
22/17 21/16
13/43 14/43
30/23 31/23
46/38 47/36
40/29 40/30
32/22 32/21
29/36 29/35
49/23 48/22
10/14 8/13
39/16 40/15
27/41 29/42
25/37 26/37
25/32 24/30
19/7 21/6
45/23 45/22
45/6 45/5
9/12 9/13
34/20 34/21
