1485 3005
31/40 31.0 40.0
30/30 30.0 30.0
11/34 11.0 34.0
25/22 25.0 22.0
5/36 5.0 36.0
31/28 31.0 28.0
14/2 14.0 2.0
21/2 21.0 2.0
38/1 38.0 1.0
31/15 31.0 15.0
37/2 37.0 2.0
14/30 14.0 30.0
13/22 13.0 22.0
34/21 34.0 21.0
3/12 3.0 12.0
19/16 19.0 16.0
24/5 24.0 5.0
24/30 24.0 30.0
29/28 29.0 28.0
35/10 35.0 10.0
11/35 11.0 35.0
19/12 19.0 12.0
23/31 23.0 31.0
39/6 39.0 6.0
29/9 29.0 9.0
32/21 32.0 21.0
9/19 9.0 19.0
4/11 4.0 11.0
22/38 22.0 38.0
26/8 26.0 8.0
21/24 21.0 24.0
25/2 25.0 2.0
15/18 15.0 18.0
2/38 2.0 38.0
27/10 27.0 10.0
12/14 12.0 14.0
20/38 20.0 38.0
14/8 14.0 8.0
25/34 25.0 34.0
17/26 17.0 26.0
31/7 31.0 7.0
20/20 20.0 20.0
29/23 29.0 23.0
9/31 9.0 31.0
15/40 15.0 40.0
19/26 19.0 26.0
7/6 7.0 6.0
16/20 16.0 20.0
30/7 30.0 7.0
15/10 15.0 10.0
15/9 15.0 9.0
40/6 40.0 6.0
37/27 37.0 27.0
26/18 26.0 18.0
20/29 20.0 29.0
20/12 20.0 12.0
27/17 27.0 17.0
8/30 8.0 30.0
22/21 22.0 21.0
23/15 23.0 15.0
15/39 15.0 39.0
27/14 27.0 14.0
34/15 34.0 15.0
5/37 5.0 37.0
19/36 19.0 36.0
36/1 36.0 1.0
12/23 12.0 23.0
24/7 24.0 7.0
23/25 23.0 25.0
12/10 12.0 10.0
18/25 18.0 25.0
5/20 5.0 20.0
13/20 13.0 20.0
4/34 4.0 34.0
8/9 8.0 9.0
14/12 14.0 12.0
16/31 16.0 31.0
28/39 28.0 39.0
5/38 5.0 38.0
14/22 14.0 22.0
34/23 34.0 23.0
19/23 19.0 23.0
29/13 29.0 13.0
30/10 30.0 10.0
21/15 21.0 15.0
5/22 5.0 22.0
35/4 35.0 4.0
10/26 10.0 26.0
31/16 31.0 16.0
36/14 36.0 14.0
12/32 12.0 32.0
36/38 36.0 38.0
13/33 13.0 33.0
35/24 35.0 24.0
40/15 40.0 15.0
32/30 32.0 30.0
24/31 24.0 31.0
7/32 7.0 32.0
28/35 28.0 35.0
24/35 24.0 35.0
23/33 23.0 33.0
7/16 7.0 16.0
18/32 18.0 32.0
26/1 26.0 1.0
26/39 26.0 39.0
33/26 33.0 26.0
32/32 32.0 32.0
9/35 9.0 35.0
33/25 33.0 25.0
32/22 32.0 22.0
29/7 29.0 7.0
3/39 3.0 39.0
38/4 38.0 4.0
17/36 17.0 36.0
24/22 24.0 22.0
38/22 38.0 22.0
18/31 18.0 31.0
28/14 28.0 14.0
32/13 32.0 13.0
1/34 1.0 34.0
3/19 3.0 19.0
18/11 18.0 11.0
18/10 18.0 10.0
35/36 35.0 36.0
17/14 17.0 14.0
35/40 35.0 40.0
18/35 18.0 35.0
29/26 29.0 26.0
32/4 32.0 4.0
2/6 2.0 6.0
18/9 18.0 9.0
31/30 31.0 30.0
7/8 7.0 8.0
30/9 30.0 9.0
17/27 17.0 27.0
22/12 22.0 12.0
3/37 3.0 37.0
31/35 31.0 35.0
36/20 36.0 20.0
5/1 5.0 1.0
26/21 26.0 21.0
15/32 15.0 32.0
22/2 22.0 2.0
39/37 39.0 37.0
13/36 13.0 36.0
6/6 6.0 6.0
15/15 15.0 15.0
36/30 36.0 30.0
36/10 36.0 10.0
36/29 36.0 29.0
9/22 9.0 22.0
30/40 30.0 40.0
23/19 23.0 19.0
38/24 38.0 24.0
14/32 14.0 32.0
16/23 16.0 23.0
2/8 2.0 8.0
5/19 5.0 19.0
17/37 17.0 37.0
10/28 10.0 28.0
11/28 11.0 28.0
17/3 17.0 3.0
33/5 33.0 5.0
15/36 15.0 36.0
12/21 12.0 21.0
33/39 33.0 39.0
38/20 38.0 20.0
39/18 39.0 18.0
32/12 32.0 12.0
4/2 4.0 2.0
25/32 25.0 32.0
25/29 25.0 29.0
34/40 34.0 40.0
11/11 11.0 11.0
13/7 13.0 7.0
13/17 13.0 17.0
39/14 39.0 14.0
18/26 18.0 26.0
10/5 10.0 5.0
39/16 39.0 16.0
15/14 15.0 14.0
37/6 37.0 6.0
23/39 23.0 39.0
3/21 3.0 21.0
39/21 39.0 21.0
32/36 32.0 36.0
2/28 2.0 28.0
6/17 6.0 17.0
14/15 14.0 15.0
17/15 17.0 15.0
27/27 27.0 27.0
33/27 33.0 27.0
10/38 10.0 38.0
18/16 18.0 16.0
24/15 24.0 15.0
1/18 1.0 18.0
36/18 36.0 18.0
35/19 35.0 19.0
39/12 39.0 12.0
4/12 4.0 12.0
27/34 27.0 34.0
14/6 14.0 6.0
22/16 22.0 16.0
32/35 32.0 35.0
19/35 19.0 35.0
11/9 11.0 9.0
7/31 7.0 31.0
10/27 10.0 27.0
17/23 17.0 23.0
19/31 19.0 31.0
5/23 5.0 23.0
10/3 10.0 3.0
34/29 34.0 29.0
34/5 34.0 5.0
10/25 10.0 25.0
36/3 36.0 3.0
26/14 26.0 14.0
5/3 5.0 3.0
7/30 7.0 30.0
22/5 22.0 5.0
28/10 28.0 10.0
34/39 34.0 39.0
35/27 35.0 27.0
14/28 14.0 28.0
21/9 21.0 9.0
40/2 40.0 2.0
24/14 24.0 14.0
37/1 37.0 1.0
35/32 35.0 32.0
6/16 6.0 16.0
12/40 12.0 40.0
6/15 6.0 15.0
16/10 16.0 10.0
7/2 7.0 2.0
40/5 40.0 5.0
38/29 38.0 29.0
14/11 14.0 11.0
8/32 8.0 32.0
18/2 18.0 2.0
39/5 39.0 5.0
39/32 39.0 32.0
15/33 15.0 33.0
31/6 31.0 6.0
5/17 5.0 17.0
1/4 1.0 4.0
18/21 18.0 21.0
11/38 11.0 38.0
20/1 20.0 1.0
11/15 11.0 15.0
38/39 38.0 39.0
34/31 34.0 31.0
34/16 34.0 16.0
19/29 19.0 29.0
15/28 15.0 28.0
40/21 40.0 21.0
26/22 26.0 22.0
5/14 5.0 14.0
36/5 36.0 5.0
21/37 21.0 37.0
8/15 8.0 15.0
38/16 38.0 16.0
23/21 23.0 21.0
38/17 38.0 17.0
19/5 19.0 5.0
3/7 3.0 7.0
8/3 8.0 3.0
37/40 37.0 40.0
38/15 38.0 15.0
7/3 7.0 3.0
28/26 28.0 26.0
6/10 6.0 10.0
33/20 33.0 20.0
26/24 26.0 24.0
4/10 4.0 10.0
31/34 31.0 34.0
37/12 37.0 12.0
30/16 30.0 16.0
14/14 14.0 14.0
16/16 16.0 16.0
29/19 29.0 19.0
39/2 39.0 2.0
1/17 1.0 17.0
19/30 19.0 30.0
22/37 22.0 37.0
22/22 22.0 22.0
3/35 3.0 35.0
25/31 25.0 31.0
10/16 10.0 16.0
22/18 22.0 18.0
5/12 5.0 12.0
10/32 10.0 32.0
22/33 22.0 33.0
31/31 31.0 31.0
40/29 40.0 29.0
26/33 26.0 33.0
27/8 27.0 8.0
36/28 36.0 28.0
10/30 10.0 30.0
1/25 1.0 25.0
37/38 37.0 38.0
36/39 36.0 39.0
18/36 18.0 36.0
20/25 20.0 25.0
36/7 36.0 7.0
39/23 39.0 23.0
10/29 10.0 29.0
4/22 4.0 22.0
4/17 4.0 17.0
8/33 8.0 33.0
35/11 35.0 11.0
1/21 1.0 21.0
13/6 13.0 6.0
27/39 27.0 39.0
19/11 19.0 11.0
38/30 38.0 30.0
13/34 13.0 34.0
29/2 29.0 2.0
8/10 8.0 10.0
21/19 21.0 19.0
33/4 33.0 4.0
3005
15/22 15/21
5/25 8/27
18/16 17/15
5/28 6/27
5/16 5/17
20/34 21/33
14/11 15/10
5/4 4/3
24/20 26/19
27/24 26/22
38/38 38/37
2/20 3/20
29/5 28/6
12/32 13/32
26/1 27/1
37/39 36/39
20/30 19/31
30/32 32/31
13/35 12/35
4/32 5/32
30/1 31/1
15/22 12/26
21/37 21/38
27/30 26/31
2/33 3/30
30/5 30/6
31/34 32/36
32/26 31/27
26/21 26/22
32/31 33/32
11/11 12/12
40/6 39/6
40/5 40/6
16/27 17/27
34/16 33/16
39/16 40/19
23/40 22/40
4/36 1/37
35/36 34/36
20/10 20/11
21/29 19/30
31/15 31/14
6/9 6/10
4/22 5/23
15/15 15/16
40/17 40/18
12/19 13/19
24/25 25/26
29/16 26/17
29/8 30/7
3/20 4/20
13/19 12/21
18/12 16/11
29/14 29/13
7/31 6/33
30/38 31/38
7/4 8/4
1/36 2/33
20/18 20/19
7/36 9/33
19/32 20/32
35/33 34/32
34/22 33/22
26/14 26/15
37/2 36/2
24/14 25/14
25/24 24/25
37/4 36/4
33/2 32/3
2/16 2/17
4/26 1/36
15/38 16/38
14/39 15/39
31/34 29/33
18/31 19/31
17/8 18/9
39/11 38/15
29/11 29/10
26/32 27/33
29/29 28/30
32/23 33/24
12/31 13/31
20/37 21/37
19/35 20/35
30/28 29/29
9/26 8/27
4/36 3/37
40/40 39/40
34/40 33/40
13/3 13/4
16/38 17/37
6/20 7/20
20/28 19/29
6/5 5/4
22/35 23/34
15/31 14/32
39/33 40/40
17/11 16/10
28/8 26/9
38/24 36/23
13/11 11/10
39/25 38/25
23/25 22/26
38/10 38/9
36/34 35/34
21/24 21/23
21/37 22/37
5/22 5/21
18/6 19/5
36/4 35/5
20/1 25/5
9/13 10/14
13/31 14/31
15/14 16/12
32/25 31/25
25/18 24/18
40/32 39/31
33/21 36/19
28/9 29/9
16/5 16/4
31/22 30/23
29/25 29/26
9/37 8/38
13/27 12/29
21/24 20/23
10/24 11/21
14/23 14/22
30/31 30/30
38/20 38/19
16/32 20/29
5/5 4/5
35/12 35/11
11/17 11/18
14/21 15/21
19/25 18/25
22/31 21/32
15/26 16/25
37/12 37/13
11/10 11/9
19/24 20/25
26/35 27/35
27/6 28/5
12/27 12/28
40/11 40/12
4/20 3/21
26/38 23/37
30/16 28/17
6/30 6/29
12/16 11/16
13/40 14/40
13/2 8/3
22/20 23/20
25/14 25/15
31/27 31/28
8/11 7/11
2/19 2/20
34/32 33/31
39/36 39/35
22/21 22/20
37/26 36/25
10/21 9/22
23/14 24/14
37/29 36/28
5/2 4/2
23/37 24/37
12/35 12/34
20/18 19/18
20/9 21/8
36/28 35/27
14/18 12/17
26/7 26/8
16/18 15/19
5/20 6/20
4/12 6/11
6/4 6/3
27/15 26/16
31/26 30/28
22/26 21/26
6/39 7/39
28/27 29/27
24/27 24/26
14/23 15/22
10/16 10/17
30/32 31/32
29/7 29/6
23/17 22/17
17/14 18/14
39/28 39/27
13/9 12/9
7/22 6/22
30/37 31/37
4/22 11/26
7/31 8/30
28/15 29/15
16/20 15/19
14/13 14/12
20/23 19/22
8/19 10/16
15/9 16/9
10/40 11/40
38/21 39/20
11/21 11/22
22/7 22/6
23/12 23/13
15/24 16/23
5/32 5/33
40/20 39/28
2/15 1/14
21/8 20/8
39/18 39/19
3/21 3/20
10/22 9/22
28/39 29/39
23/11 22/12
8/16 9/14
31/18 32/20
38/28 39/28
21/6 22/7
6/38 6/39
39/3 40/2
20/25 20/26
24/22 24/21
19/17 19/18
7/17 6/18
33/21 31/18
33/23 32/22
23/37 21/38
32/18 33/17
20/20 21/20
33/9 33/10
32/3 32/4
34/23 34/24
33/18 33/19
19/9 20/8
10/24 12/23
24/30 25/31
27/9 28/9
28/33 27/33
5/27 5/26
13/12 14/11
10/28 9/27
35/13 34/12
33/35 34/35
19/2 18/2
20/17 19/15
17/12 16/11
16/6 16/5
13/22 12/26
12/37 15/36
5/39 2/40
5/28 5/27
26/32 26/33
3/38 4/37
24/16 23/17
24/9 25/7
15/25 14/25
31/31 32/31
11/23 10/24
14/37 12/38
11/35 10/36
37/31 37/30
11/14 12/13
16/33 15/34
7/16 6/15
28/27 30/28
3/19 4/19
17/26 18/26
18/38 19/38
4/37 1/39
29/5 26/9
36/2 35/2
26/30 25/31
22/32 23/32
7/22 7/21
30/40 29/40
5/8 4/6
2/27 2/28
34/38 33/36
23/7 24/6
7/39 8/39
5/31 5/32
17/6 16/10
6/2 5/2
15/39 16/39
22/11 23/10
24/19 23/19
33/19 33/20
26/37 33/36
12/24 12/25
38/16 37/16
39/19 40/19
25/16 26/15
4/24 4/23
20/18 21/16
28/27 28/28
36/12 36/13
38/37 39/37
33/3 36/1
31/33 32/33
33/34 34/35
18/37 18/38
8/14 9/14
31/34 30/33
15/14 14/14
6/4 11/8
23/28 18/31
16/37 16/36
18/7 17/7
34/30 35/32
27/38 28/38
10/2 11/1
10/15 11/16
36/21 35/21
30/4 29/5
33/10 34/12
34/4 34/5
32/21 31/21
6/28 5/29
36/5 37/4
4/23 4/22
25/32 24/33
30/38 33/39
14/9 13/8
11/16 11/15
18/20 20/19
12/26 14/23
8/16 7/17
8/9 7/8
6/39 6/40
4/5 4/4
7/32 7/31
35/13 35/12
21/13 24/15
4/7 3/6
34/11 34/12
26/15 26/16
17/21 16/23
13/27 12/27
34/33 32/32
32/31 34/32
2/13 21/4
39/37 39/36
28/5 29/5
34/28 34/29
6/22 5/22
15/3 15/4
8/27 7/28
33/5 33/4
27/5 28/5
6/9 5/7
31/28 32/27
17/26 16/27
22/15 21/16
28/26 27/26
14/10 14/9
33/29 30/28
29/37 29/38
14/18 16/15
22/32 23/33
37/7 36/8
31/21 30/20
32/9 32/10
2/4 3/7
9/29 8/31
25/33 24/34
34/6 37/13
23/27 24/27
34/26 33/25
12/36 13/36
15/23 14/25
25/17 24/16
25/37 28/36
21/11 22/11
25/36 24/36
2/15 3/15
32/9 33/9
32/2 31/3
31/29 32/29
6/17 7/17
31/20 30/19
7/14 7/15
9/14 10/14
23/26 22/26
15/33 18/31
28/26 27/25
18/31 18/32
4/37 4/36
4/37 5/36
16/12 19/13
30/30 30/29
10/5 12/4
10/21 9/21
17/34 18/33
33/34 28/32
6/21 6/22
5/10 5/11
39/14 40/13
35/10 36/14
26/32 27/32
7/26 7/25
7/33 6/34
16/22 16/21
19/15 19/16
10/9 12/8
37/10 37/11
26/39 27/39
33/14 34/14
19/18 18/19
23/36 22/37
8/16 8/15
12/6 10/7
22/20 21/19
16/16 16/15
12/29 11/29
17/37 26/27
38/29 38/28
19/22 20/21
5/6 6/6
22/16 23/15
29/6 29/5
40/30 40/29
20/22 20/23
19/20 20/19
8/22 8/21
10/39 9/39
5/6 4/5
26/3 25/3
24/18 23/19
1/30 1/31
12/8 11/7
28/12 28/13
9/18 10/17
37/38 38/38
31/18 32/19
37/24 36/24
26/7 25/9
9/19 9/20
2/18 1/16
20/7 20/8
30/11 29/11
39/34 38/31
33/8 32/9
24/13 25/12
22/9 21/10
11/10 10/10
24/11 25/11
9/37 11/34
11/34 9/35
34/13 33/11
32/38 33/38
19/8 17/7
16/8 17/6
12/2 13/2
28/27 31/26
23/6 22/4
37/21 36/19
21/26 22/27
3/31 3/32
36/24 35/24
27/5 27/4
4/26 4/25
26/25 25/26
7/28 6/30
12/8 14/7
27/25 27/24
23/15 22/14
22/7 23/9
33/17 34/18
31/28 32/28
6/22 8/19
25/9 26/9
38/1 39/1
14/22 14/21
19/7 18/7
25/6 25/5
40/30 39/29
1/32 1/33
31/2 30/2
34/7 34/8
28/7 27/8
6/33 6/32
33/39 34/39
7/24 6/24
11/37 14/36
33/34 34/34
24/17 24/16
26/27 27/27
33/36 33/37
13/31 12/30
17/13 17/14
23/35 28/29
1/25 1/26
27/25 26/26
28/9 29/8
24/13 23/12
20/21 18/22
37/29 37/30
37/27 36/26
29/27 30/27
26/25 25/24
38/21 38/20
28/12 26/13
35/39 34/38
25/6 24/7
34/3 33/3
37/37 37/36
11/11 10/11
8/27 7/27
10/29 9/28
24/5 25/5
32/32 33/33
26/35 26/36
6/15 6/16
22/17 22/18
20/6 19/6
30/2 29/2
10/14 10/13
26/29 27/27
31/21 31/22
32/10 33/12
22/16 22/17
5/20 5/21
1/29 1/30
26/14 25/14
16/3 15/3
37/7 36/7
32/37 33/37
5/7 5/8
28/6 27/6
14/32 13/33
19/32 18/31
32/19 33/19
37/38 38/39
38/34 38/33
16/11 16/10
29/28 28/27
30/30 31/30
15/5 14/4
20/10 19/11
11/16 11/17
17/3 16/3
36/38 36/39
27/29 28/29
36/17 35/17
4/14 4/15
21/12 22/12
36/26 35/25
37/25 36/25
34/32 34/31
27/20 28/20
22/9 22/10
9/18 10/18
8/38 11/37
1/26 2/24
33/26 34/32
5/18 6/18
34/13 33/10
24/30 25/30
8/24 8/23
6/27 5/26
29/16 29/15
37/28 38/29
11/15 12/16
10/34 11/34
11/27 11/26
23/26 24/23
6/11 5/9
26/9 25/10
21/4 22/3
5/8 4/7
26/24 26/25
34/13 34/14
38/9 37/9
16/21 16/20
22/21 23/21
21/18 20/18
26/14 16/11
36/1 37/1
12/18 13/19
1/15 1/16
9/40 10/40
34/35 35/35
26/20 26/21
20/17 20/18
12/40 13/40
5/2 2/1
24/34 25/35
21/26 21/25
35/39 34/39
26/16 26/17
31/14 32/14
13/30 14/29
3/34 3/35
15/6 13/5
17/19 17/20
2/29 1/33
11/39 12/39
21/16 21/15
40/19 40/20
1/4 2/13
34/24 36/23
4/32 4/31
35/9 34/8
2/8 2/9
34/7 33/9
19/15 18/15
22/25 23/24
26/16 25/17
37/11 37/12
2/14 2/15
22/8 21/8
23/10 22/10
33/10 33/11
16/23 17/23
28/33 27/32
37/26 37/27
27/4 28/2
38/14 38/15
15/14 16/13
26/11 27/11
21/7 20/7
27/4 27/3
17/10 16/10
11/29 14/31
34/28 35/28
5/19 16/9
18/15 17/15
16/19 16/18
37/32 37/31
22/26 22/25
9/3 10/3
21/19 20/19
37/6 36/6
33/25 32/24
19/37 18/36
31/32 32/32
11/36 12/36
30/9 31/9
12/30 11/31
4/16 5/18
14/35 13/36
29/4 30/3
35/3 35/4
38/2 37/2
7/23 7/22
24/26 24/25
19/38 20/35
29/38 30/38
38/32 38/31
9/14 9/15
23/13 24/13
22/6 21/6
9/29 9/30
14/7 14/6
15/37 16/37
36/37 36/38
37/21 36/23
33/17 33/18
33/7 32/8
39/35 39/34
17/37 18/37
9/19 10/19
11/8 10/8
14/19 18/16
39/1 39/2
37/35 38/37
25/36 24/35
25/24 24/24
25/31 26/31
4/37 5/37
15/5 16/5
13/37 12/38
12/28 11/29
7/3 5/2
11/2 12/2
2/1 1/1
37/35 37/34
10/7 11/6
31/30 32/30
10/4 10/5
24/35 25/35
25/39 26/39
40/31 40/30
1/27 1/28
38/19 37/16
4/37 3/39
29/38 31/39
31/17 32/17
27/25 29/24
32/19 31/17
6/4 7/4
31/7 30/5
26/19 27/19
39/24 36/19
29/36 30/36
24/32 24/33
29/4 30/2
6/36 6/35
40/5 39/5
34/12 34/13
2/15 3/20
36/25 36/26
12/21 13/21
25/10 25/11
4/18 4/17
34/9 35/9
2/4 3/6
39/35 38/34
13/4 14/4
36/28 37/30
36/20 37/21
22/15 23/15
33/23 33/24
36/30 35/28
36/7 35/7
24/36 24/37
29/13 29/12
9/19 10/20
13/6 14/7
35/5 31/6
31/24 30/24
15/20 15/21
19/17 18/16
31/16 30/16
29/40 28/40
39/25 39/24
5/16 6/15
19/24 18/25
30/34 31/34
1/28 1/29
7/7 7/8
15/35 18/31
6/14 6/15
20/12 21/12
8/28 8/27
15/31 13/32
11/20 10/22
8/8 9/9
24/17 23/17
30/3 30/2
35/19 35/18
38/11 38/12
5/30 6/30
27/23 26/22
32/25 31/26
17/14 19/15
3/20 2/27
9/6 10/6
39/17 39/18
19/20 19/21
18/19 17/21
20/36 20/37
39/29 40/28
20/39 21/39
37/17 37/18
7/8 6/7
6/19 7/19
7/16 7/17
4/8 4/9
26/23 26/24
14/8 13/8
37/28 38/30
28/5 29/4
29/9 30/8
14/26 13/27
11/22 11/23
16/12 16/11
11/27 12/26
13/22 12/22
25/15 24/16
21/9 22/9
32/33 33/34
19/6 20/5
4/31 3/34
16/2 16/1
15/26 15/25
16/38 17/38
25/12 26/12
13/10 12/10
4/27 4/26
32/16 32/17
36/2 37/1
24/9 25/8
37/18 37/19
5/33 4/35
22/4 21/5
11/31 10/33
11/5 12/5
25/25 25/24
24/25 24/24
24/23 25/22
13/19 11/16
14/18 13/18
1/16 1/17
39/31 38/30
7/25 7/24
9/5 8/4
18/9 19/9
22/39 23/39
7/4 13/3
18/40 19/40
26/16 28/15
16/22 15/22
37/13 37/14
14/28 13/27
38/12 38/13
15/24 15/23
40/3 35/6
24/7 23/9
27/32 27/31
22/10 22/11
12/21 11/23
16/6 18/5
8/20 7/22
3/24 3/23
27/7 26/7
25/5 26/4
31/11 33/14
32/32 33/32
29/4 28/4
23/33 20/34
25/34 25/33
35/9 34/10
18/36 18/37
2/4 2/5
32/17 32/18
10/13 11/13
24/6 25/5
38/9 38/8
32/30 30/31
20/21 21/21
9/26 9/27
12/21 13/20
12/27 13/26
3/15 3/14
34/16 31/14
18/29 18/30
4/3 3/2
38/4 39/3
30/23 31/24
8/34 7/34
5/19 6/19
40/18 40/19
23/21 24/21
24/24 24/23
16/1 17/2
10/19 11/19
26/22 26/23
3/14 3/13
17/31 15/32
22/20 20/21
26/9 26/8
38/25 37/25
6/4 10/9
35/11 34/11
5/30 5/29
16/26 15/27
9/6 9/5
31/34 32/34
25/23 25/22
34/18 34/19
40/14 40/15
2/20 2/21
19/18 19/19
32/9 31/10
19/24 17/23
27/20 27/19
29/14 28/14
20/5 21/6
40/7 40/8
13/35 12/36
3/23 3/22
10/16 10/15
11/6 10/6
30/10 30/11
18/37 19/37
2/37 2/38
36/4 35/4
28/16 27/16
34/37 33/36
38/18 38/19
14/20 15/20
32/31 33/31
8/31 9/30
38/39 37/39
12/28 11/27
17/38 18/38
8/33 7/34
22/24 21/23
13/13 13/14
23/30 22/31
30/17 31/18
9/32 10/31
14/5 14/4
8/29 8/28
29/24 28/25
13/11 14/10
26/22 25/23
20/11 20/12
31/36 30/36
28/12 27/13
36/31 35/31
24/23 25/20
6/28 6/27
21/21 22/21
8/15 9/14
4/26 3/29
2/29 1/34
30/7 30/8
29/28 29/29
19/10 20/9
29/8 30/4
7/6 8/8
28/10 27/10
18/5 20/4
29/9 30/9
34/4 35/3
18/7 20/8
21/23 21/22
12/26 12/27
15/16 14/18
13/11 12/10
27/21 27/20
5/9 3/6
12/29 16/28
37/34 38/34
38/19 39/15
38/27 38/26
39/33 39/32
28/20 27/19
10/29 10/30
35/33 36/31
5/30 5/31
7/27 6/26
3/9 4/9
13/30 14/30
2/18 1/21
40/23 40/24
13/15 14/14
17/8 17/9
26/8 25/9
25/11 29/10
27/22 26/20
30/39 20/38
33/20 33/21
35/4 34/4
10/22 9/24
13/16 12/15
3/32 3/33
27/19 28/19
13/8 13/9
5/29 5/28
14/27 13/27
32/29 33/29
21/6 22/8
19/23 18/22
29/21 29/20
23/2 22/2
38/19 39/19
2/38 3/37
29/34 28/32
35/16 35/15
25/7 25/8
36/17 26/14
16/14 15/14
37/20 38/22
21/4 22/4
23/23 22/24
6/7 6/8
26/3 25/4
23/28 26/27
14/12 14/11
28/2 27/2
10/30 11/30
8/23 8/22
38/30 37/29
36/27 37/28
7/31 8/31
25/15 25/16
32/1 30/4
19/10 19/11
6/9 7/9
28/14 27/14
15/13 14/12
5/24 5/23
10/20 9/21
2/12 3/12
14/11 13/13
32/18 32/19
13/29 12/29
5/14 8/13
25/19 28/17
29/36 28/36
10/33 9/35
29/15 31/16
14/2 15/2
7/35 6/39
13/35 15/34
17/21 18/20
33/1 34/1
39/32 39/31
14/16 14/15
8/13 9/14
16/20 17/20
22/19 23/18
22/33 21/33
16/10 15/14
8/15 8/14
18/16 17/17
23/23 22/25
11/24 10/24
29/30 30/30
9/5 10/5
19/35 20/34
30/23 29/24
24/35 24/36
26/13 27/12
35/25 34/24
25/31 25/30
14/18 14/17
24/10 24/9
26/4 27/3
10/11 10/10
31/36 30/35
24/5 23/6
14/21 13/22
24/36 23/36
26/18 23/17
6/36 7/33
9/28 8/27
35/11 34/10
21/15 22/15
36/24 36/25
4/19 3/20
39/17 38/19
20/21 19/21
24/20 25/20
30/20 31/20
7/7 8/8
6/40 7/40
12/5 9/6
30/14 31/14
4/6 3/4
38/3 38/4
21/19 21/18
36/19 36/20
20/24 19/23
16/6 15/5
17/23 16/24
9/9 7/8
23/24 24/23
6/35 6/34
35/29 35/28
24/19 22/20
11/24 11/25
11/32 12/31
28/37 29/37
5/6 5/7
35/18 35/17
35/6 34/6
15/26 16/26
9/23 10/22
10/15 11/15
30/4 30/3
32/21 31/22
15/20 14/21
14/32 15/32
6/38 6/37
28/17 26/18
22/37 23/37
35/21 34/21
34/38 35/38
13/37 9/38
34/7 33/8
2/16 1/16
19/33 19/34
8/34 7/35
27/14 26/14
16/10 15/10
24/21 24/20
7/12 6/12
18/18 17/18
20/8 20/9
34/39 33/38
31/29 31/30
28/25 29/26
38/7 37/7
19/15 18/16
12/9 11/9
6/6 6/7
29/10 28/10
37/35 39/36
39/19 39/20
13/26 15/25
38/37 38/36
29/27 31/26
21/26 16/28
15/13 15/14
31/3 30/4
3/3 4/3
19/32 19/33
31/3 31/4
21/9 20/10
25/10 24/11
9/32 9/33
28/6 26/9
27/21 28/21
4/25 4/24
32/3 31/3
7/8 7/9
3/3 3/4
23/14 24/15
36/37 33/36
26/28 26/29
35/3 38/2
27/2 26/2
9/4 10/4
33/7 32/7
36/25 35/24
17/15 16/14
33/33 34/33
29/8 29/7
37/6 37/7
21/20 21/19
7/22 8/24
29/23 28/22
33/21 34/19
20/16 19/15
40/29 40/28
4/9 4/10
7/9 6/8
11/32 13/31
14/25 15/24
25/22 25/21
25/13 26/12
35/25 34/25
15/4 15/5
12/28 12/29
4/11 4/12
29/9 32/8
16/26 17/23
11/25 11/26
32/17 33/17
28/22 27/21
19/9 19/10
28/22 27/22
18/10 18/9
37/28 38/28
15/36 15/35
2/34 3/35
8/3 9/3
10/30 9/31
14/15 14/14
3/7 3/8
36/27 34/26
5/17 6/18
19/36 18/36
5/31 6/40
40/28 40/27
9/18 8/20
36/6 40/5
8/30 7/28
22/40 21/40
10/28 11/27
37/9 38/8
13/6 13/7
15/28 15/27
21/6 20/6
14/16 13/17
33/11 33/12
32/30 33/30
6/6 7/7
8/32 9/32
31/39 32/39
34/33 34/34
38/17 38/18
26/35 25/37
1/28 2/26
19/19 18/19
24/33 23/34
16/24 15/24
3/18 3/17
16/25 17/23
11/40 12/40
14/31 17/30
9/9 9/8
31/10 30/10
26/23 27/24
37/1 38/1
29/20 30/22
29/13 30/12
3/36 3/35
32/24 31/24
6/39 9/37
35/1 36/1
18/21 19/20
24/27 27/25
22/20 21/21
27/40 26/40
12/36 11/37
9/28 9/29
3/4 2/2
11/30 11/29
37/3 38/2
28/11 26/12
31/9 30/10
35/29 34/28
13/33 11/34
36/4 36/5
9/8 8/7
18/10 17/9
14/25 13/25
24/16 23/16
20/9 20/10
33/5 34/5
36/30 36/31
33/7 32/6
40/40 38/39
5/5 6/6
2/6 2/7
29/12 30/11
12/2 11/1
4/3 5/3
8/31 8/30
12/37 13/37
3/31 4/31
8/7 7/6
25/16 24/16
25/4 26/4
5/10 4/8
35/15 34/13
12/39 13/39
26/32 25/33
15/18 14/18
17/13 16/14
20/20 20/21
12/15 11/14
8/16 7/16
30/33 29/33
37/8 37/9
19/33 20/33
24/30 24/31
12/32 14/31
31/26 30/27
20/3 19/3
12/29 13/28
10/26 10/27
7/18 8/17
34/24 34/25
34/19 34/20
22/6 23/9
34/8 34/9
8/27 8/26
6/16 7/17
34/27 34/28
28/20 29/20
18/31 21/29
7/18 8/18
12/21 14/18
34/25 35/26
3/30 3/31
15/11 14/11
27/27 26/28
17/9 17/10
24/15 24/14
34/3 34/4
3/33 3/34
21/39 22/39
