4743 12146
43/20 43.0 20.0
46/50 46.0 50.0
59/1 59.0 1.0
1/28 1.0 28.0
9/45 9.0 45.0
69/22 69.0 22.0
27/48 27.0 48.0
12/57 12.0 57.0
28/33 28.0 33.0
50/26 50.0 26.0
52/6 52.0 6.0
60/15 60.0 15.0
12/61 12.0 61.0
26/14 26.0 14.0
35/15 35.0 15.0
15/26 15.0 26.0
61/42 61.0 42.0
63/25 63.0 25.0
29/40 29.0 40.0
3/49 3.0 49.0
9/33 9.0 33.0
28/2 28.0 2.0
35/48 35.0 48.0
26/66 26.0 66.0
60/41 60.0 41.0
31/53 31.0 53.0
21/15 21.0 15.0
29/24 29.0 24.0
31/8 31.0 8.0
40/23 40.0 23.0
6/15 6.0 15.0
16/43 16.0 43.0
58/2 58.0 2.0
37/14 37.0 14.0
7/36 7.0 36.0
65/6 65.0 6.0
8/34 8.0 34.0
19/56 19.0 56.0
35/58 35.0 58.0
69/67 69.0 67.0
43/19 43.0 19.0
24/68 24.0 68.0
44/5 44.0 5.0
66/50 66.0 50.0
60/59 60.0 59.0
17/4 17.0 4.0
45/46 45.0 46.0
10/18 10.0 18.0
56/66 56.0 66.0
5/32 5.0 32.0
9/54 9.0 54.0
63/4 63.0 4.0
21/65 21.0 65.0
61/38 61.0 38.0
63/47 63.0 47.0
19/70 19.0 70.0
45/2 45.0 2.0
9/56 9.0 56.0
33/23 33.0 23.0
55/39 55.0 39.0
1/64 1.0 64.0
18/51 18.0 51.0
64/22 64.0 22.0
69/71 69.0 71.0
56/35 56.0 35.0
14/42 14.0 42.0
55/58 55.0 58.0
68/20 68.0 20.0
35/35 35.0 35.0
58/10 58.0 10.0
30/36 30.0 36.0
35/24 35.0 24.0
53/44 53.0 44.0
27/32 27.0 32.0
29/42 29.0 42.0
1/17 1.0 17.0
2/25 2.0 25.0
56/26 56.0 26.0
60/42 60.0 42.0
67/54 67.0 54.0
71/22 71.0 22.0
15/16 15.0 16.0
62/27 62.0 27.0
50/9 50.0 9.0
13/25 13.0 25.0
57/11 57.0 11.0
9/3 9.0 3.0
36/42 36.0 42.0
24/23 24.0 23.0
63/35 63.0 35.0
71/38 71.0 38.0
25/12 25.0 12.0
42/51 42.0 51.0
43/56 43.0 56.0
49/27 49.0 27.0
13/67 13.0 67.0
44/38 44.0 38.0
67/21 67.0 21.0
1/13 1.0 13.0
38/15 38.0 15.0
33/68 33.0 68.0
3/51 3.0 51.0
26/63 26.0 63.0
10/68 10.0 68.0
15/71 15.0 71.0
40/56 40.0 56.0
1/54 1.0 54.0
46/11 46.0 11.0
18/44 18.0 44.0
66/67 66.0 67.0
54/64 54.0 64.0
39/54 39.0 54.0
9/1 9.0 1.0
66/4 66.0 4.0
60/55 60.0 55.0
34/41 34.0 41.0
50/52 50.0 52.0
49/12 49.0 12.0
55/51 55.0 51.0
20/7 20.0 7.0
64/61 64.0 61.0
25/44 25.0 44.0
23/16 23.0 16.0
40/32 40.0 32.0
26/69 26.0 69.0
33/59 33.0 59.0
25/69 25.0 69.0
11/60 11.0 60.0
61/43 61.0 43.0
71/23 71.0 23.0
26/31 26.0 31.0
71/58 71.0 58.0
12/19 12.0 19.0
31/36 31.0 36.0
57/57 57.0 57.0
27/66 27.0 66.0
63/69 63.0 69.0
56/41 56.0 41.0
61/37 61.0 37.0
3/63 3.0 63.0
20/37 20.0 37.0
43/55 43.0 55.0
47/50 47.0 50.0
71/54 71.0 54.0
71/13 71.0 13.0
21/22 21.0 22.0
4/71 4.0 71.0
51/26 51.0 26.0
68/27 68.0 27.0
41/6 41.0 6.0
65/24 65.0 24.0
59/67 59.0 67.0
41/17 41.0 17.0
34/56 34.0 56.0
57/33 57.0 33.0
29/26 29.0 26.0
42/33 42.0 33.0
37/18 37.0 18.0
28/18 28.0 18.0
40/1 40.0 1.0
34/68 34.0 68.0
46/69 46.0 69.0
17/42 17.0 42.0
24/61 24.0 61.0
16/65 16.0 65.0
19/50 19.0 50.0
64/13 64.0 13.0
6/20 6.0 20.0
18/46 18.0 46.0
50/45 50.0 45.0
22/20 22.0 20.0
56/57 56.0 57.0
30/39 30.0 39.0
58/50 58.0 50.0
22/32 22.0 32.0
65/26 65.0 26.0
35/16 35.0 16.0
51/59 51.0 59.0
60/62 60.0 62.0
50/10 50.0 10.0
40/34 40.0 34.0
65/28 65.0 28.0
27/43 27.0 43.0
16/50 16.0 50.0
55/46 55.0 46.0
36/9 36.0 9.0
32/23 32.0 23.0
32/45 32.0 45.0
6/38 6.0 38.0
49/56 49.0 56.0
5/41 5.0 41.0
61/1 61.0 1.0
27/15 27.0 15.0
38/45 38.0 45.0
7/41 7.0 41.0
48/32 48.0 32.0
51/56 51.0 56.0
58/30 58.0 30.0
9/40 9.0 40.0
15/9 15.0 9.0
30/22 30.0 22.0
23/22 23.0 22.0
3/57 3.0 57.0
26/29 26.0 29.0
36/23 36.0 23.0
38/60 38.0 60.0
19/57 19.0 57.0
39/17 39.0 17.0
51/46 51.0 46.0
59/13 59.0 13.0
52/40 52.0 40.0
41/59 41.0 59.0
44/21 44.0 21.0
59/47 59.0 47.0
55/42 55.0 42.0
62/14 62.0 14.0
18/39 18.0 39.0
65/31 65.0 31.0
45/15 45.0 15.0
55/71 55.0 71.0
19/12 19.0 12.0
28/29 28.0 29.0
10/48 10.0 48.0
49/3 49.0 3.0
36/43 36.0 43.0
67/33 67.0 33.0
35/44 35.0 44.0
51/25 51.0 25.0
26/15 26.0 15.0
54/31 54.0 31.0
15/46 15.0 46.0
32/69 32.0 69.0
16/10 16.0 10.0
60/32 60.0 32.0
10/38 10.0 38.0
31/31 31.0 31.0
54/52 54.0 52.0
2/26 2.0 26.0
56/54 56.0 54.0
12/8 12.0 8.0
11/20 11.0 20.0
40/52 40.0 52.0
43/54 43.0 54.0
71/11 71.0 11.0
28/49 28.0 49.0
49/10 49.0 10.0
58/63 58.0 63.0
70/21 70.0 21.0
68/41 68.0 41.0
47/28 47.0 28.0
71/55 71.0 55.0
34/8 34.0 8.0
1/35 1.0 35.0
14/44 14.0 44.0
4/52 4.0 52.0
30/65 30.0 65.0
38/49 38.0 49.0
55/34 55.0 34.0
51/8 51.0 8.0
13/59 13.0 59.0
16/46 16.0 46.0
38/7 38.0 7.0
48/40 48.0 40.0
36/38 36.0 38.0
54/33 54.0 33.0
5/69 5.0 69.0
13/70 13.0 70.0
30/60 30.0 60.0
20/39 20.0 39.0
48/14 48.0 14.0
71/62 71.0 62.0
9/31 9.0 31.0
16/5 16.0 5.0
71/15 71.0 15.0
22/71 22.0 71.0
67/22 67.0 22.0
30/61 30.0 61.0
28/23 28.0 23.0
3/23 3.0 23.0
42/25 42.0 25.0
13/9 13.0 9.0
55/36 55.0 36.0
31/55 31.0 55.0
30/41 30.0 41.0
18/1 18.0 1.0
43/67 43.0 67.0
31/32 31.0 32.0
20/17 20.0 17.0
38/10 38.0 10.0
4/16 4.0 16.0
15/11 15.0 11.0
40/37 40.0 37.0
37/6 37.0 6.0
35/17 35.0 17.0
35/60 35.0 60.0
42/5 42.0 5.0
2/28 2.0 28.0
53/53 53.0 53.0
22/65 22.0 65.0
54/67 54.0 67.0
14/41 14.0 41.0
42/32 42.0 32.0
4/26 4.0 26.0
23/66 23.0 66.0
61/66 61.0 66.0
33/71 33.0 71.0
46/48 46.0 48.0
30/12 30.0 12.0
4/18 4.0 18.0
15/62 15.0 62.0
28/42 28.0 42.0
4/60 4.0 60.0
65/27 65.0 27.0
69/35 69.0 35.0
70/11 70.0 11.0
29/56 29.0 56.0
31/15 31.0 15.0
2/40 2.0 40.0
31/54 31.0 54.0
7/20 7.0 20.0
24/10 24.0 10.0
27/46 27.0 46.0
64/11 64.0 11.0
46/25 46.0 25.0
67/39 67.0 39.0
23/1 23.0 1.0
48/13 48.0 13.0
26/51 26.0 51.0
13/66 13.0 66.0
22/10 22.0 10.0
15/49 15.0 49.0
27/16 27.0 16.0
45/38 45.0 38.0
69/19 69.0 19.0
36/40 36.0 40.0
39/16 39.0 16.0
3/42 3.0 42.0
69/64 69.0 64.0
57/47 57.0 47.0
62/23 62.0 23.0
64/71 64.0 71.0
61/5 61.0 5.0
47/15 47.0 15.0
60/48 60.0 48.0
64/14 64.0 14.0
8/12 8.0 12.0
13/58 13.0 58.0
32/32 32.0 32.0
46/60 46.0 60.0
55/60 55.0 60.0
70/12 70.0 12.0
53/16 53.0 16.0
30/30 30.0 30.0
1/71 1.0 71.0
68/58 68.0 58.0
36/14 36.0 14.0
67/62 67.0 62.0
22/6 22.0 6.0
54/69 54.0 69.0
10/49 10.0 49.0
19/45 19.0 45.0
32/70 32.0 70.0
68/36 68.0 36.0
65/34 65.0 34.0
7/43 7.0 43.0
28/15 28.0 15.0
34/62 34.0 62.0
2/10 2.0 10.0
11/18 11.0 18.0
55/19 55.0 19.0
17/51 17.0 51.0
4/40 4.0 40.0
9/47 9.0 47.0
12/1 12.0 1.0
23/41 23.0 41.0
56/17 56.0 17.0
6/48 6.0 48.0
49/63 49.0 63.0
5/43 5.0 43.0
11/57 11.0 57.0
15/68 15.0 68.0
70/5 70.0 5.0
30/68 30.0 68.0
3/34 3.0 34.0
14/36 14.0 36.0
15/20 15.0 20.0
42/48 42.0 48.0
46/2 46.0 2.0
2/5 2.0 5.0
24/31 24.0 31.0
21/13 21.0 13.0
58/26 58.0 26.0
57/42 57.0 42.0
38/56 38.0 56.0
35/55 35.0 55.0
26/54 26.0 54.0
32/22 32.0 22.0
9/70 9.0 70.0
10/69 10.0 69.0
26/19 26.0 19.0
32/33 32.0 33.0
1/24 1.0 24.0
27/31 27.0 31.0
28/36 28.0 36.0
11/68 11.0 68.0
39/36 39.0 36.0
71/16 71.0 16.0
33/67 33.0 67.0
58/22 58.0 22.0
30/48 30.0 48.0
61/16 61.0 16.0
33/2 33.0 2.0
11/46 11.0 46.0
40/40 40.0 40.0
45/69 45.0 69.0
62/16 62.0 16.0
50/11 50.0 11.0
16/57 16.0 57.0
35/68 35.0 68.0
61/2 61.0 2.0
14/18 14.0 18.0
69/4 69.0 4.0
44/11 44.0 11.0
19/61 19.0 61.0
48/47 48.0 47.0
31/34 31.0 34.0
34/35 34.0 35.0
37/65 37.0 65.0
67/35 67.0 35.0
53/56 53.0 56.0
64/25 64.0 25.0
55/32 55.0 32.0
48/30 48.0 30.0
65/49 65.0 49.0
30/21 30.0 21.0
37/21 37.0 21.0
10/19 10.0 19.0
28/57 28.0 57.0
29/29 29.0 29.0
69/3 69.0 3.0
1/7 1.0 7.0
63/15 63.0 15.0
25/31 25.0 31.0
46/41 46.0 41.0
27/30 27.0 30.0
29/57 29.0 57.0
64/52 64.0 52.0
25/1 25.0 1.0
56/38 56.0 38.0
30/49 30.0 49.0
61/39 61.0 39.0
63/43 63.0 43.0
66/62 66.0 62.0
71/35 71.0 35.0
4/25 4.0 25.0
24/44 24.0 44.0
45/25 45.0 25.0
4/38 4.0 38.0
69/14 69.0 14.0
50/13 50.0 13.0
71/32 71.0 32.0
34/25 34.0 25.0
14/27 14.0 27.0
35/3 35.0 3.0
66/2 66.0 2.0
24/53 24.0 53.0
57/62 57.0 62.0
57/41 57.0 41.0
19/2 19.0 2.0
52/37 52.0 37.0
59/9 59.0 9.0
40/28 40.0 28.0
4/41 4.0 41.0
45/41 45.0 41.0
7/67 7.0 67.0
34/64 34.0 64.0
41/71 41.0 71.0
16/27 16.0 27.0
36/62 36.0 62.0
27/42 27.0 42.0
13/30 13.0 30.0
17/12 17.0 12.0
26/35 26.0 35.0
44/10 44.0 10.0
23/53 23.0 53.0
36/18 36.0 18.0
68/70 68.0 70.0
54/17 54.0 17.0
15/30 15.0 30.0
70/7 70.0 7.0
60/21 60.0 21.0
56/62 56.0 62.0
31/19 31.0 19.0
45/14 45.0 14.0
5/24 5.0 24.0
64/28 64.0 28.0
67/47 67.0 47.0
52/2 52.0 2.0
6/50 6.0 50.0
11/9 11.0 9.0
19/27 19.0 27.0
16/31 16.0 31.0
34/70 34.0 70.0
53/51 53.0 51.0
32/57 32.0 57.0
60/13 60.0 13.0
9/37 9.0 37.0
60/56 60.0 56.0
38/35 38.0 35.0
63/3 63.0 3.0
27/71 27.0 71.0
67/26 67.0 26.0
29/1 29.0 1.0
39/2 39.0 2.0
48/42 48.0 42.0
65/69 65.0 69.0
16/42 16.0 42.0
24/67 24.0 67.0
60/9 60.0 9.0
44/40 44.0 40.0
69/46 69.0 46.0
50/7 50.0 7.0
28/7 28.0 7.0
45/49 45.0 49.0
7/5 7.0 5.0
12/25 12.0 25.0
24/56 24.0 56.0
6/11 6.0 11.0
54/13 54.0 13.0
59/64 59.0 64.0
31/18 31.0 18.0
43/35 43.0 35.0
44/59 44.0 59.0
52/49 52.0 49.0
9/12 9.0 12.0
31/61 31.0 61.0
46/42 46.0 42.0
52/33 52.0 33.0
63/6 63.0 6.0
3/11 3.0 11.0
32/49 32.0 49.0
47/25 47.0 25.0
10/58 10.0 58.0
14/16 14.0 16.0
33/31 33.0 31.0
39/68 39.0 68.0
38/44 38.0 44.0
45/7 45.0 7.0
63/67 63.0 67.0
11/47 11.0 47.0
27/21 27.0 21.0
37/29 37.0 29.0
3/48 3.0 48.0
48/56 48.0 56.0
58/55 58.0 55.0
68/71 68.0 71.0
21/37 21.0 37.0
21/50 21.0 50.0
71/25 71.0 25.0
9/41 9.0 41.0
32/67 32.0 67.0
38/58 38.0 58.0
14/59 14.0 59.0
52/5 52.0 5.0
3/67 3.0 67.0
7/38 7.0 38.0
9/7 9.0 7.0
4/61 4.0 61.0
34/13 34.0 13.0
59/25 59.0 25.0
2/16 2.0 16.0
30/15 30.0 15.0
20/9 20.0 9.0
68/21 68.0 21.0
62/56 62.0 56.0
2/32 2.0 32.0
42/3 42.0 3.0
17/54 17.0 54.0
30/51 30.0 51.0
41/1 41.0 1.0
21/62 21.0 62.0
61/27 61.0 27.0
63/7 63.0 7.0
60/29 60.0 29.0
10/20 10.0 20.0
60/61 60.0 61.0
16/58 16.0 58.0
43/22 43.0 22.0
12/41 12.0 41.0
39/11 39.0 11.0
48/50 48.0 50.0
7/53 7.0 53.0
19/13 19.0 13.0
5/44 5.0 44.0
25/9 25.0 9.0
45/71 45.0 71.0
9/49 9.0 49.0
67/20 67.0 20.0
14/67 14.0 67.0
45/35 45.0 35.0
48/2 48.0 2.0
48/34 48.0 34.0
45/34 45.0 34.0
1/25 1.0 25.0
55/28 55.0 28.0
6/30 6.0 30.0
51/35 51.0 35.0
49/59 49.0 59.0
52/52 52.0 52.0
22/36 22.0 36.0
53/18 53.0 18.0
19/10 19.0 10.0
36/65 36.0 65.0
26/36 26.0 36.0
62/53 62.0 53.0
33/43 33.0 43.0
22/25 22.0 25.0
67/60 67.0 60.0
6/57 6.0 57.0
47/65 47.0 65.0
6/31 6.0 31.0
42/67 42.0 67.0
49/58 49.0 58.0
28/55 28.0 55.0
21/67 21.0 67.0
26/71 26.0 71.0
6/1 6.0 1.0
6/39 6.0 39.0
20/16 20.0 16.0
53/54 53.0 54.0
70/46 70.0 46.0
1/62 1.0 62.0
2/14 2.0 14.0
5/20 5.0 20.0
51/71 51.0 71.0
51/36 51.0 36.0
2/34 2.0 34.0
9/44 9.0 44.0
47/57 47.0 57.0
68/15 68.0 15.0
8/49 8.0 49.0
56/51 56.0 51.0
61/25 61.0 25.0
56/7 56.0 7.0
15/34 15.0 34.0
18/3 18.0 3.0
65/40 65.0 40.0
13/52 13.0 52.0
68/19 68.0 19.0
28/69 28.0 69.0
23/42 23.0 42.0
38/46 38.0 46.0
49/11 49.0 11.0
52/39 52.0 39.0
69/32 69.0 32.0
8/71 8.0 71.0
14/53 14.0 53.0
22/45 22.0 45.0
33/28 33.0 28.0
65/7 65.0 7.0
39/28 39.0 28.0
34/7 34.0 7.0
44/46 44.0 46.0
51/45 51.0 45.0
22/3 22.0 3.0
69/44 69.0 44.0
4/65 4.0 65.0
24/35 24.0 35.0
10/32 10.0 32.0
71/47 71.0 47.0
66/36 66.0 36.0
61/10 61.0 10.0
66/44 66.0 44.0
31/69 31.0 69.0
25/36 25.0 36.0
4/53 4.0 53.0
61/67 61.0 67.0
46/1 46.0 1.0
58/49 58.0 49.0
55/67 55.0 67.0
51/24 51.0 24.0
25/39 25.0 39.0
41/9 41.0 9.0
3/44 3.0 44.0
66/64 66.0 64.0
39/48 39.0 48.0
48/69 48.0 69.0
13/41 13.0 41.0
59/15 59.0 15.0
65/57 65.0 57.0
28/59 28.0 59.0
32/38 32.0 38.0
44/34 44.0 34.0
10/17 10.0 17.0
35/40 35.0 40.0
48/31 48.0 31.0
7/37 7.0 37.0
47/22 47.0 22.0
10/54 10.0 54.0
37/24 37.0 24.0
64/7 64.0 7.0
18/68 18.0 68.0
71/27 71.0 27.0
25/7 25.0 7.0
19/19 19.0 19.0
9/5 9.0 5.0
1/15 1.0 15.0
48/45 48.0 45.0
59/24 59.0 24.0
51/41 51.0 41.0
61/22 61.0 22.0
31/28 31.0 28.0
59/54 59.0 54.0
25/15 25.0 15.0
23/8 23.0 8.0
28/25 28.0 25.0
70/23 70.0 23.0
37/37 37.0 37.0
12/5 12.0 5.0
56/20 56.0 20.0
1/34 1.0 34.0
64/53 64.0 53.0
9/34 9.0 34.0
63/31 63.0 31.0
63/60 63.0 60.0
70/20 70.0 20.0
60/50 60.0 50.0
35/38 35.0 38.0
59/52 59.0 52.0
6/58 6.0 58.0
22/60 22.0 60.0
20/13 20.0 13.0
42/4 42.0 4.0
65/46 65.0 46.0
13/29 13.0 29.0
34/2 34.0 2.0
68/28 68.0 28.0
1/39 1.0 39.0
12/50 12.0 50.0
56/5 56.0 5.0
23/70 23.0 70.0
26/22 26.0 22.0
19/17 19.0 17.0
12/56 12.0 56.0
16/34 16.0 34.0
1/20 1.0 20.0
55/21 55.0 21.0
63/28 63.0 28.0
26/56 26.0 56.0
52/7 52.0 7.0
63/48 63.0 48.0
39/49 39.0 49.0
25/42 25.0 42.0
55/16 55.0 16.0
61/40 61.0 40.0
9/59 9.0 59.0
29/23 29.0 23.0
50/40 50.0 40.0
24/28 24.0 28.0
6/32 6.0 32.0
47/14 47.0 14.0
67/15 67.0 15.0
48/62 48.0 62.0
65/52 65.0 52.0
23/36 23.0 36.0
54/32 54.0 32.0
61/65 61.0 65.0
70/59 70.0 59.0
6/5 6.0 5.0
20/71 20.0 71.0
45/47 45.0 47.0
53/64 53.0 64.0
38/52 38.0 52.0
2/19 2.0 19.0
14/13 14.0 13.0
32/58 32.0 58.0
30/40 30.0 40.0
63/29 63.0 29.0
7/42 7.0 42.0
66/16 66.0 16.0
54/29 54.0 29.0
71/24 71.0 24.0
69/53 69.0 53.0
39/44 39.0 44.0
42/12 42.0 12.0
51/61 51.0 61.0
33/26 33.0 26.0
29/33 29.0 33.0
32/62 32.0 62.0
5/48 5.0 48.0
50/55 50.0 55.0
56/10 56.0 10.0
11/65 11.0 65.0
24/48 24.0 48.0
64/40 64.0 40.0
9/11 9.0 11.0
56/23 56.0 23.0
64/29 64.0 29.0
4/42 4.0 42.0
52/9 52.0 9.0
56/40 56.0 40.0
46/67 46.0 67.0
27/39 27.0 39.0
52/46 52.0 46.0
30/9 30.0 9.0
31/35 31.0 35.0
53/2 53.0 2.0
40/54 40.0 54.0
21/64 21.0 64.0
15/59 15.0 59.0
28/8 28.0 8.0
56/16 56.0 16.0
18/30 18.0 30.0
19/44 19.0 44.0
56/44 56.0 44.0
26/57 26.0 57.0
38/42 38.0 42.0
56/4 56.0 4.0
3/36 3.0 36.0
42/19 42.0 19.0
23/63 23.0 63.0
24/47 24.0 47.0
42/37 42.0 37.0
62/7 62.0 7.0
3/41 3.0 41.0
34/24 34.0 24.0
39/63 39.0 63.0
32/5 32.0 5.0
62/51 62.0 51.0
54/48 54.0 48.0
52/44 52.0 44.0
13/14 13.0 14.0
6/49 6.0 49.0
3/35 3.0 35.0
31/47 31.0 47.0
20/46 20.0 46.0
18/7 18.0 7.0
22/59 22.0 59.0
45/33 45.0 33.0
70/13 70.0 13.0
66/58 66.0 58.0
58/43 58.0 43.0
39/34 39.0 34.0
26/49 26.0 49.0
65/21 65.0 21.0
43/24 43.0 24.0
49/6 49.0 6.0
62/35 62.0 35.0
35/22 35.0 22.0
41/34 41.0 34.0
43/32 43.0 32.0
14/35 14.0 35.0
47/49 47.0 49.0
71/71 71.0 71.0
63/27 63.0 27.0
65/10 65.0 10.0
4/17 4.0 17.0
7/19 7.0 19.0
18/47 18.0 47.0
8/15 8.0 15.0
56/49 56.0 49.0
60/17 60.0 17.0
46/35 46.0 35.0
62/26 62.0 26.0
30/52 30.0 52.0
21/5 21.0 5.0
57/66 57.0 66.0
21/19 21.0 19.0
19/3 19.0 3.0
11/1 11.0 1.0
61/3 61.0 3.0
52/59 52.0 59.0
23/15 23.0 15.0
7/1 7.0 1.0
23/56 23.0 56.0
21/63 21.0 63.0
53/59 53.0 59.0
57/39 57.0 39.0
67/29 67.0 29.0
48/52 48.0 52.0
23/9 23.0 9.0
44/68 44.0 68.0
52/63 52.0 63.0
70/61 70.0 61.0
8/59 8.0 59.0
16/59 16.0 59.0
48/68 48.0 68.0
19/69 19.0 69.0
31/7 31.0 7.0
65/65 65.0 65.0
21/51 21.0 51.0
28/63 28.0 63.0
46/64 46.0 64.0
41/69 41.0 69.0
56/37 56.0 37.0
44/6 44.0 6.0
57/32 57.0 32.0
38/14 38.0 14.0
50/14 50.0 14.0
60/19 60.0 19.0
5/5 5.0 5.0
46/55 46.0 55.0
23/68 23.0 68.0
25/65 25.0 65.0
13/43 13.0 43.0
21/23 21.0 23.0
66/20 66.0 20.0
16/29 16.0 29.0
66/31 66.0 31.0
39/10 39.0 10.0
52/4 52.0 4.0
7/68 7.0 68.0
43/44 43.0 44.0
46/23 46.0 23.0
15/43 15.0 43.0
70/29 70.0 29.0
28/4 28.0 4.0
33/42 33.0 42.0
58/25 58.0 25.0
50/5 50.0 5.0
30/20 30.0 20.0
20/70 20.0 70.0
22/37 22.0 37.0
7/32 7.0 32.0
57/20 57.0 20.0
12/43 12.0 43.0
43/39 43.0 39.0
30/32 30.0 32.0
22/9 22.0 9.0
36/26 36.0 26.0
62/4 62.0 4.0
4/39 4.0 39.0
69/69 69.0 69.0
23/64 23.0 64.0
38/64 38.0 64.0
12/42 12.0 42.0
2/30 2.0 30.0
24/12 24.0 12.0
27/67 27.0 67.0
30/6 30.0 6.0
13/1 13.0 1.0
6/7 6.0 7.0
9/50 9.0 50.0
42/53 42.0 53.0
68/64 68.0 64.0
51/62 51.0 62.0
26/70 26.0 70.0
26/46 26.0 46.0
6/42 6.0 42.0
68/29 68.0 29.0
67/37 67.0 37.0
31/13 31.0 13.0
35/21 35.0 21.0
20/47 20.0 47.0
15/61 15.0 61.0
14/69 14.0 69.0
35/43 35.0 43.0
52/62 52.0 62.0
9/9 9.0 9.0
1/59 1.0 59.0
44/70 44.0 70.0
68/59 68.0 59.0
15/45 15.0 45.0
64/16 64.0 16.0
52/64 52.0 64.0
50/2 50.0 2.0
10/14 10.0 14.0
38/51 38.0 51.0
8/18 8.0 18.0
19/1 19.0 1.0
64/47 64.0 47.0
1/3 1.0 3.0
37/54 37.0 54.0
56/58 56.0 58.0
60/26 60.0 26.0
21/14 21.0 14.0
39/41 39.0 41.0
5/47 5.0 47.0
41/29 41.0 29.0
27/65 27.0 65.0
40/14 40.0 14.0
70/10 70.0 10.0
36/55 36.0 55.0
37/60 37.0 60.0
56/71 56.0 71.0
67/59 67.0 59.0
66/68 66.0 68.0
29/4 29.0 4.0
46/44 46.0 44.0
2/42 2.0 42.0
15/29 15.0 29.0
33/7 33.0 7.0
11/23 11.0 23.0
60/49 60.0 49.0
4/35 4.0 35.0
7/64 7.0 64.0
9/46 9.0 46.0
17/27 17.0 27.0
48/16 48.0 16.0
51/37 51.0 37.0
21/42 21.0 42.0
24/70 24.0 70.0
49/15 49.0 15.0
20/11 20.0 11.0
45/5 45.0 5.0
5/55 5.0 55.0
16/26 16.0 26.0
2/8 2.0 8.0
62/58 62.0 58.0
65/8 65.0 8.0
24/25 24.0 25.0
27/19 27.0 19.0
44/36 44.0 36.0
43/12 43.0 12.0
13/53 13.0 53.0
49/46 49.0 46.0
52/42 52.0 42.0
10/12 10.0 12.0
26/24 26.0 24.0
69/54 69.0 54.0
39/53 39.0 53.0
40/53 40.0 53.0
26/21 26.0 21.0
1/65 1.0 65.0
17/39 17.0 39.0
26/28 26.0 28.0
70/8 70.0 8.0
16/44 16.0 44.0
60/46 60.0 46.0
44/35 44.0 35.0
65/19 65.0 19.0
50/8 50.0 8.0
62/68 62.0 68.0
14/3 14.0 3.0
49/57 49.0 57.0
3/1 3.0 1.0
14/52 14.0 52.0
19/71 19.0 71.0
50/25 50.0 25.0
65/16 65.0 16.0
28/45 28.0 45.0
44/2 44.0 2.0
8/54 8.0 54.0
70/32 70.0 32.0
19/62 19.0 62.0
66/14 66.0 14.0
57/5 57.0 5.0
12/29 12.0 29.0
21/40 21.0 40.0
3/55 3.0 55.0
18/63 18.0 63.0
6/33 6.0 33.0
29/41 29.0 41.0
12/6 12.0 6.0
45/44 45.0 44.0
4/23 4.0 23.0
19/68 19.0 68.0
27/50 27.0 50.0
9/10 9.0 10.0
38/70 38.0 70.0
25/46 25.0 46.0
26/11 26.0 11.0
65/61 65.0 61.0
29/60 29.0 60.0
66/26 66.0 26.0
12/34 12.0 34.0
5/61 5.0 61.0
47/64 47.0 64.0
50/69 50.0 69.0
68/16 68.0 16.0
21/69 21.0 69.0
30/24 30.0 24.0
4/34 4.0 34.0
22/4 22.0 4.0
64/56 64.0 56.0
70/60 70.0 60.0
37/44 37.0 44.0
45/10 45.0 10.0
69/25 69.0 25.0
42/22 42.0 22.0
58/65 58.0 65.0
36/4 36.0 4.0
17/17 17.0 17.0
2/20 2.0 20.0
6/62 6.0 62.0
48/35 48.0 35.0
62/45 62.0 45.0
63/44 63.0 44.0
22/39 22.0 39.0
58/12 58.0 12.0
38/41 38.0 41.0
39/38 39.0 38.0
63/12 63.0 12.0
19/26 19.0 26.0
1/50 1.0 50.0
10/52 10.0 52.0
46/24 46.0 24.0
67/68 67.0 68.0
58/48 58.0 48.0
63/55 63.0 55.0
68/47 68.0 47.0
24/30 24.0 30.0
11/48 11.0 48.0
11/52 11.0 52.0
13/19 13.0 19.0
42/21 42.0 21.0
15/4 15.0 4.0
47/33 47.0 33.0
38/48 38.0 48.0
49/43 49.0 43.0
66/69 66.0 69.0
52/48 52.0 48.0
47/52 47.0 52.0
35/5 35.0 5.0
46/36 46.0 36.0
24/55 24.0 55.0
16/16 16.0 16.0
62/31 62.0 31.0
2/61 2.0 61.0
12/26 12.0 26.0
53/46 53.0 46.0
57/54 57.0 54.0
29/14 29.0 14.0
15/13 15.0 13.0
51/43 51.0 43.0
69/31 69.0 31.0
57/21 57.0 21.0
21/49 21.0 49.0
25/60 25.0 60.0
41/52 41.0 52.0
60/11 60.0 11.0
26/1 26.0 1.0
27/38 27.0 38.0
51/48 51.0 48.0
37/8 37.0 8.0
41/40 41.0 40.0
34/1 34.0 1.0
16/64 16.0 64.0
16/13 16.0 13.0
16/41 16.0 41.0
44/57 44.0 57.0
24/50 24.0 50.0
34/9 34.0 9.0
23/6 23.0 6.0
54/26 54.0 26.0
64/18 64.0 18.0
45/28 45.0 28.0
53/30 53.0 30.0
60/68 60.0 68.0
53/26 53.0 26.0
57/69 57.0 69.0
10/3 10.0 3.0
61/32 61.0 32.0
34/32 34.0 32.0
40/25 40.0 25.0
69/5 69.0 5.0
39/8 39.0 8.0
37/17 37.0 17.0
12/14 12.0 14.0
68/55 68.0 55.0
57/71 57.0 71.0
51/49 51.0 49.0
4/7 4.0 7.0
26/60 26.0 60.0
38/8 38.0 8.0
4/15 4.0 15.0
