2371 5596
38/27 38.0 27.0
50/7 50.0 7.0
47/41 47.0 41.0
22/5 22.0 5.0
37/20 37.0 20.0
20/23 20.0 23.0
30/17 30.0 17.0
17/46 17.0 46.0
28/42 28.0 42.0
47/51 47.0 51.0
8/13 8.0 13.0
3/15 3.0 15.0
20/5 20.0 5.0
39/11 39.0 11.0
12/51 12.0 51.0
49/17 49.0 17.0
45/10 45.0 10.0
11/36 11.0 36.0
49/40 49.0 40.0
17/3 17.0 3.0
43/16 43.0 16.0
46/22 46.0 22.0
15/45 15.0 45.0
51/34 51.0 34.0
20/9 20.0 9.0
2/23 2.0 23.0
41/23 41.0 23.0
26/23 26.0 23.0
27/19 27.0 19.0
26/46 26.0 46.0
26/11 26.0 11.0
50/49 50.0 49.0
22/13 22.0 13.0
33/7 33.0 7.0
9/31 9.0 31.0
45/42 45.0 42.0
2/3 2.0 3.0
43/24 43.0 24.0
2/27 2.0 27.0
44/9 44.0 9.0
41/3 41.0 3.0
19/8 19.0 8.0
29/51 29.0 51.0
21/39 21.0 39.0
28/30 28.0 30.0
38/9 38.0 9.0
30/51 30.0 51.0
34/12 34.0 12.0
16/11 16.0 11.0
11/28 11.0 28.0
4/17 4.0 17.0
11/39 11.0 39.0
19/42 19.0 42.0
12/24 12.0 24.0
36/38 36.0 38.0
7/44 7.0 44.0
37/34 37.0 34.0
2/51 2.0 51.0
23/9 23.0 9.0
17/13 17.0 13.0
22/42 22.0 42.0
11/20 11.0 20.0
9/37 9.0 37.0
16/32 16.0 32.0
16/16 16.0 16.0
27/12 27.0 12.0
20/11 20.0 11.0
11/41 11.0 41.0
49/7 49.0 7.0
30/50 30.0 50.0
22/36 22.0 36.0
27/34 27.0 34.0
1/3 1.0 3.0
26/45 26.0 45.0
18/36 18.0 36.0
21/15 21.0 15.0
8/23 8.0 23.0
47/21 47.0 21.0
19/41 19.0 41.0
17/35 17.0 35.0
42/42 42.0 42.0
4/47 4.0 47.0
20/49 20.0 49.0
24/8 24.0 8.0
34/46 34.0 46.0
36/16 36.0 16.0
30/42 30.0 42.0
18/9 18.0 9.0
19/50 19.0 50.0
50/28 50.0 28.0
21/42 21.0 42.0
26/44 26.0 44.0
17/19 17.0 19.0
48/46 48.0 46.0
51/8 51.0 8.0
18/18 18.0 18.0
38/14 38.0 14.0
47/31 47.0 31.0
48/19 48.0 19.0
10/38 10.0 38.0
1/44 1.0 44.0
2/46 2.0 46.0
14/32 14.0 32.0
39/29 39.0 29.0
46/35 46.0 35.0
37/41 37.0 41.0
20/20 20.0 20.0
38/2 38.0 2.0
6/39 6.0 39.0
38/21 38.0 21.0
17/20 17.0 20.0
46/50 46.0 50.0
2/25 2.0 25.0
25/7 25.0 7.0
29/19 29.0 19.0
3/7 3.0 7.0
9/40 9.0 40.0
1/7 1.0 7.0
21/47 21.0 47.0
45/34 45.0 34.0
21/20 21.0 20.0
28/10 28.0 10.0
6/21 6.0 21.0
13/30 13.0 30.0
7/37 7.0 37.0
25/43 25.0 43.0
32/4 32.0 4.0
47/14 47.0 14.0
26/14 26.0 14.0
49/22 49.0 22.0
41/8 41.0 8.0
27/15 27.0 15.0
41/37 41.0 37.0
14/41 14.0 41.0
3/18 3.0 18.0
3/30 3.0 30.0
13/9 13.0 9.0
50/14 50.0 14.0
27/31 27.0 31.0
1/46 1.0 46.0
2/8 2.0 8.0
22/45 22.0 45.0
34/32 34.0 32.0
36/14 36.0 14.0
14/39 14.0 39.0
21/38 21.0 38.0
10/32 10.0 32.0
24/9 24.0 9.0
19/45 19.0 45.0
44/24 44.0 24.0
25/44 25.0 44.0
23/2 23.0 2.0
30/24 30.0 24.0
6/12 6.0 12.0
48/12 48.0 12.0
39/19 39.0 19.0
40/35 40.0 35.0
42/14 42.0 14.0
30/13 30.0 13.0
39/17 39.0 17.0
12/42 12.0 42.0
9/32 9.0 32.0
12/30 12.0 30.0
25/21 25.0 21.0
2/9 2.0 9.0
41/18 41.0 18.0
50/22 50.0 22.0
35/43 35.0 43.0
7/29 7.0 29.0
48/40 48.0 40.0
11/12 11.0 12.0
49/35 49.0 35.0
15/23 15.0 23.0
16/9 16.0 9.0
47/10 47.0 10.0
6/23 6.0 23.0
51/49 51.0 49.0
1/11 1.0 11.0
5/6 5.0 6.0
11/23 11.0 23.0
20/50 20.0 50.0
9/7 9.0 7.0
14/45 14.0 45.0
8/48 8.0 48.0
30/31 30.0 31.0
49/47 49.0 47.0
24/35 24.0 35.0
32/51 32.0 51.0
32/15 32.0 15.0
15/30 15.0 30.0
20/51 20.0 51.0
4/11 4.0 11.0
24/13 24.0 13.0
39/16 39.0 16.0
47/36 47.0 36.0
13/40 13.0 40.0
7/42 7.0 42.0
26/30 26.0 30.0
4/20 4.0 20.0
31/13 31.0 13.0
33/45 33.0 45.0
23/25 23.0 25.0
31/40 31.0 40.0
43/14 43.0 14.0
13/39 13.0 39.0
31/1 31.0 1.0
23/17 23.0 17.0
6/14 6.0 14.0
42/11 42.0 11.0
10/44 10.0 44.0
24/51 24.0 51.0
3/13 3.0 13.0
1/27 1.0 27.0
37/22 37.0 22.0
34/42 34.0 42.0
31/25 31.0 25.0
23/45 23.0 45.0
31/42 31.0 42.0
39/4 39.0 4.0
34/51 34.0 51.0
38/10 38.0 10.0
4/36 4.0 36.0
26/3 26.0 3.0
32/18 32.0 18.0
51/31 51.0 31.0
19/51 19.0 51.0
22/6 22.0 6.0
29/44 29.0 44.0
30/14 30.0 14.0
43/18 43.0 18.0
7/6 7.0 6.0
5/28 5.0 28.0
47/34 47.0 34.0
39/24 39.0 24.0
43/21 43.0 21.0
28/23 28.0 23.0
4/42 4.0 42.0
16/3 16.0 3.0
27/27 27.0 27.0
18/45 18.0 45.0
42/27 42.0 27.0
33/41 33.0 41.0
9/19 9.0 19.0
41/5 41.0 5.0
35/18 35.0 18.0
40/26 40.0 26.0
24/20 24.0 20.0
32/42 32.0 42.0
42/40 42.0 40.0
14/26 14.0 26.0
5/3 5.0 3.0
23/24 23.0 24.0
26/34 26.0 34.0
8/34 8.0 34.0
40/1 40.0 1.0
45/35 45.0 35.0
20/22 20.0 22.0
38/19 38.0 19.0
5/22 5.0 22.0
20/43 20.0 43.0
23/35 23.0 35.0
21/29 21.0 29.0
35/49 35.0 49.0
9/12 9.0 12.0
19/47 19.0 47.0
16/44 16.0 44.0
22/24 22.0 24.0
30/3 30.0 3.0
40/24 40.0 24.0
48/7 48.0 7.0
40/39 40.0 39.0
49/33 49.0 33.0
7/34 7.0 34.0
8/49 8.0 49.0
40/36 40.0 36.0
8/19 8.0 19.0
41/43 41.0 43.0
15/41 15.0 41.0
13/49 13.0 49.0
20/18 20.0 18.0
27/10 27.0 10.0
27/13 27.0 13.0
43/11 43.0 11.0
40/40 40.0 40.0
6/34 6.0 34.0
13/35 13.0 35.0
37/1 37.0 1.0
1/39 1.0 39.0
5/30 5.0 30.0
44/7 44.0 7.0
45/15 45.0 15.0
4/40 4.0 40.0
6/1 6.0 1.0
32/1 32.0 1.0
7/38 7.0 38.0
18/6 18.0 6.0
25/18 25.0 18.0
10/12 10.0 12.0
36/6 36.0 6.0
3/21 3.0 21.0
16/2 16.0 2.0
30/28 30.0 28.0
44/6 44.0 6.0
38/17 38.0 17.0
10/47 10.0 47.0
16/48 16.0 48.0
24/36 24.0 36.0
42/7 42.0 7.0
44/34 44.0 34.0
3/23 3.0 23.0
10/28 10.0 28.0
24/12 24.0 12.0
36/15 36.0 15.0
40/32 40.0 32.0
26/37 26.0 37.0
30/40 30.0 40.0
37/46 37.0 46.0
5/41 5.0 41.0
17/11 17.0 11.0
2/50 2.0 50.0
41/41 41.0 41.0
24/29 24.0 29.0
34/14 34.0 14.0
22/7 22.0 7.0
42/31 42.0 31.0
50/41 50.0 41.0
49/19 49.0 19.0
1/40 1.0 40.0
29/15 29.0 15.0
33/40 33.0 40.0
46/23 46.0 23.0
42/13 42.0 13.0
35/27 35.0 27.0
40/48 40.0 48.0
34/49 34.0 49.0
44/5 44.0 5.0
20/33 20.0 33.0
24/48 24.0 48.0
33/20 33.0 20.0
30/44 30.0 44.0
6/20 6.0 20.0
9/42 9.0 42.0
21/32 21.0 32.0
49/38 49.0 38.0
25/38 25.0 38.0
30/38 30.0 38.0
8/46 8.0 46.0
46/49 46.0 49.0
51/30 51.0 30.0
6/11 6.0 11.0
19/18 19.0 18.0
18/42 18.0 42.0
33/8 33.0 8.0
35/26 35.0 26.0
15/31 15.0 31.0
19/25 19.0 25.0
12/19 12.0 19.0
15/39 15.0 39.0
22/33 22.0 33.0
40/50 40.0 50.0
1/12 1.0 12.0
49/16 49.0 16.0
27/9 27.0 9.0
46/37 46.0 37.0
41/39 41.0 39.0
35/10 35.0 10.0
37/17 37.0 17.0
25/5 25.0 5.0
6/18 6.0 18.0
44/3 44.0 3.0
4/44 4.0 44.0
42/48 42.0 48.0
42/19 42.0 19.0
22/3 22.0 3.0
46/48 46.0 48.0
19/14 19.0 14.0
3/42 3.0 42.0
39/51 39.0 51.0
6/48 6.0 48.0
17/25 17.0 25.0
34/15 34.0 15.0
5/26 5.0 26.0
32/16 32.0 16.0
11/10 11.0 10.0
6/51 6.0 51.0
20/47 20.0 47.0
42/44 42.0 44.0
18/40 18.0 40.0
2/22 2.0 22.0
16/29 16.0 29.0
37/3 37.0 3.0
26/24 26.0 24.0
4/33 4.0 33.0
14/40 14.0 40.0
29/50 29.0 50.0
46/33 46.0 33.0
7/18 7.0 18.0
38/6 38.0 6.0
50/2 50.0 2.0
15/6 15.0 6.0
12/5 12.0 5.0
26/17 26.0 17.0
45/32 45.0 32.0
50/50 50.0 50.0
14/51 14.0 51.0
9/21 9.0 21.0
29/42 29.0 42.0
48/18 48.0 18.0
30/19 30.0 19.0
24/40 24.0 40.0
42/28 42.0 28.0
18/27 18.0 27.0
25/35 25.0 35.0
8/18 8.0 18.0
7/47 7.0 47.0
49/15 49.0 15.0
15/42 15.0 42.0
24/19 24.0 19.0
43/2 43.0 2.0
39/42 39.0 42.0
36/5 36.0 5.0
35/16 35.0 16.0
10/22 10.0 22.0
42/35 42.0 35.0
39/28 39.0 28.0
21/3 21.0 3.0
47/20 47.0 20.0
35/7 35.0 7.0
47/2 47.0 2.0
47/7 47.0 7.0
17/32 17.0 32.0
45/38 45.0 38.0
2/38 2.0 38.0
42/1 42.0 1.0
41/50 41.0 50.0
44/31 44.0 31.0
45/41 45.0 41.0
36/40 36.0 40.0
23/31 23.0 31.0
7/20 7.0 20.0
25/39 25.0 39.0
44/22 44.0 22.0
46/26 46.0 26.0
36/26 36.0 26.0
46/29 46.0 29.0
41/46 41.0 46.0
32/36 32.0 36.0
41/20 41.0 20.0
25/51 25.0 51.0
45/51 45.0 51.0
43/19 43.0 19.0
47/38 47.0 38.0
7/15 7.0 15.0
35/17 35.0 17.0
21/1 21.0 1.0
50/29 50.0 29.0
44/12 44.0 12.0
15/24 15.0 24.0
40/42 40.0 42.0
51/21 51.0 21.0
51/7 51.0 7.0
43/36 43.0 36.0
34/10 34.0 10.0
26/22 26.0 22.0
10/23 10.0 23.0
30/23 30.0 23.0
50/5 50.0 5.0
32/38 32.0 38.0
3/45 3.0 45.0
19/29 19.0 29.0
29/5 29.0 5.0
2/29 2.0 29.0
1/17 1.0 17.0
11/2 11.0 2.0
31/10 31.0 10.0
27/43 27.0 43.0
46/13 46.0 13.0
34/50 34.0 50.0
5/34 5.0 34.0
50/18 50.0 18.0
48/31 48.0 31.0
23/20 23.0 20.0
46/15 46.0 15.0
33/24 33.0 24.0
31/24 31.0 24.0
10/27 10.0 27.0
37/45 37.0 45.0
37/36 37.0 36.0
16/26 16.0 26.0
49/20 49.0 20.0
17/14 17.0 14.0
20/16 20.0 16.0
49/11 49.0 11.0
45/31 45.0 31.0
5/17 5.0 17.0
5/42 5.0 42.0
19/12 19.0 12.0
41/24 41.0 24.0
48/30 48.0 30.0
9/48 9.0 48.0
14/35 14.0 35.0
42/20 42.0 20.0
9/6 9.0 6.0
17/21 17.0 21.0
38/16 38.0 16.0
21/45 21.0 45.0
44/13 44.0 13.0
14/21 14.0 21.0
32/19 32.0 19.0
46/31 46.0 31.0
20/48 20.0 48.0
31/4 31.0 4.0
35/50 35.0 50.0
42/51 42.0 51.0
28/4 28.0 4.0
7/7 7.0 7.0
28/39 28.0 39.0
47/4 47.0 4.0
5/16 5.0 16.0
46/25 46.0 25.0
25/40 25.0 40.0
39/7 39.0 7.0
21/37 21.0 37.0
43/1 43.0 1.0
41/17 41.0 17.0
22/26 22.0 26.0
4/23 4.0 23.0
17/48 17.0 48.0
38/35 38.0 35.0
23/22 23.0 22.0
31/39 31.0 39.0
30/4 30.0 4.0
50/3 50.0 3.0
36/23 36.0 23.0
5/29 5.0 29.0
35/25 35.0 25.0
26/19 26.0 19.0
38/47 38.0 47.0
35/4 35.0 4.0
50/24 50.0 24.0
12/17 12.0 17.0
34/2 34.0 2.0
22/27 22.0 27.0
47/8 47.0 8.0
18/24 18.0 24.0
21/24 21.0 24.0
12/10 12.0 10.0
40/46 40.0 46.0
35/46 35.0 46.0
45/26 45.0 26.0
3/48 3.0 48.0
3/49 3.0 49.0
23/7 23.0 7.0
8/16 8.0 16.0
14/14 14.0 14.0
33/11 33.0 11.0
14/48 14.0 48.0
8/44 8.0 44.0
30/41 30.0 41.0
9/18 9.0 18.0
40/28 40.0 28.0
30/43 30.0 43.0
6/25 6.0 25.0
16/47 16.0 47.0
24/39 24.0 39.0
23/44 23.0 44.0
35/19 35.0 19.0
27/25 27.0 25.0
36/9 36.0 9.0
16/7 16.0 7.0
4/5 4.0 5.0
27/1 27.0 1.0
12/32 12.0 32.0
19/49 19.0 49.0
38/49 38.0 49.0
45/23 45.0 23.0
9/49 9.0 49.0
4/19 4.0 19.0
41/2 41.0 2.0
40/27 40.0 27.0
5/18 5.0 18.0
11/47 11.0 47.0
37/48 37.0 48.0
41/36 41.0 36.0
43/12 43.0 12.0
37/8 37.0 8.0
43/8 43.0 8.0
7/16 7.0 16.0
22/34 22.0 34.0
4/49 4.0 49.0
9/25 9.0 25.0
1/23 1.0 23.0
34/39 34.0 39.0
24/3 24.0 3.0
5/15 5.0 15.0
18/14 18.0 14.0
28/32 28.0 32.0
6/9 6.0 9.0
7/19 7.0 19.0
23/48 23.0 48.0
43/48 43.0 48.0
45/49 45.0 49.0
34/22 34.0 22.0
42/9 42.0 9.0
17/44 17.0 44.0
46/28 46.0 28.0
26/40 26.0 40.0
12/48 12.0 48.0
19/13 19.0 13.0
4/15 4.0 15.0
35/42 35.0 42.0
41/6 41.0 6.0
43/40 43.0 40.0
37/21 37.0 21.0
36/4 36.0 4.0
9/24 9.0 24.0
15/20 15.0 20.0
18/25 18.0 25.0
49/18 49.0 18.0
27/20 27.0 20.0
34/17 34.0 17.0
24/41 24.0 41.0
42/8 42.0 8.0
40/17 40.0 17.0
3/37 3.0 37.0
33/21 33.0 21.0
27/32 27.0 32.0
8/35 8.0 35.0
4/14 4.0 14.0
43/28 43.0 28.0
44/23 44.0 23.0
17/41 17.0 41.0
8/3 8.0 3.0
40/6 40.0 6.0
23/38 23.0 38.0
46/32 46.0 32.0
22/40 22.0 40.0
24/23 24.0 23.0
18/8 18.0 8.0
10/6 10.0 6.0
9/16 9.0 16.0
10/11 10.0 11.0
39/25 39.0 25.0
42/6 42.0 6.0
40/12 40.0 12.0
4/8 4.0 8.0
5/20 5.0 20.0
7/1 7.0 1.0
16/43 16.0 43.0
22/35 22.0 35.0
30/18 30.0 18.0
50/33 50.0 33.0
11/30 11.0 30.0
3/50 3.0 50.0
46/30 46.0 30.0
11/38 11.0 38.0
8/29 8.0 29.0
13/31 13.0 31.0
5/4 5.0 4.0
31/48 31.0 48.0
28/45 28.0 45.0
17/6 17.0 6.0
51/13 51.0 13.0
2/7 2.0 7.0
49/34 49.0 34.0
16/37 16.0 37.0
19/6 19.0 6.0
42/15 42.0 15.0
45/28 45.0 28.0
12/36 12.0 36.0
12/45 12.0 45.0
11/15 11.0 15.0
46/20 46.0 20.0
46/21 46.0 21.0
30/22 30.0 22.0
41/29 41.0 29.0
42/3 42.0 3.0
38/30 38.0 30.0
16/34 16.0 34.0
32/8 32.0 8.0
29/46 29.0 46.0
38/46 38.0 46.0
48/17 48.0 17.0
5/48 5.0 48.0
45/5 45.0 5.0
8/41 8.0 41.0
28/31 28.0 31.0
50/4 50.0 4.0
30/25 30.0 25.0
19/40 19.0 40.0
30/45 30.0 45.0
22/41 22.0 41.0
41/51 41.0 51.0
3/35 3.0 35.0
9/4 9.0 4.0
18/5 18.0 5.0
10/31 10.0 31.0
26/15 26.0 15.0
4/22 4.0 22.0
4/32 4.0 32.0
7/11 7.0 11.0
29/14 29.0 14.0
24/15 24.0 15.0
10/19 10.0 19.0
21/43 21.0 43.0
40/34 40.0 34.0
1/8 1.0 8.0
7/46 7.0 46.0
16/27 16.0 27.0
27/4 27.0 4.0
4/35 4.0 35.0
37/31 37.0 31.0
27/11 27.0 11.0
34/43 34.0 43.0
35/3 35.0 3.0
32/22 32.0 22.0
17/18 17.0 18.0
27/50 27.0 50.0
36/8 36.0 8.0
29/21 29.0 21.0
32/5 32.0 5.0
3/27 3.0 27.0
50/19 50.0 19.0
18/3 18.0 3.0
42/39 42.0 39.0
11/19 11.0 19.0
4/43 4.0 43.0
6/16 6.0 16.0
14/36 14.0 36.0
24/37 24.0 37.0
51/36 51.0 36.0
51/51 51.0 51.0
49/26 49.0 26.0
44/2 44.0 2.0
41/28 41.0 28.0
10/26 10.0 26.0
36/45 36.0 45.0
9/46 9.0 46.0
18/16 18.0 16.0
15/8 15.0 8.0
23/34 23.0 34.0
18/26 18.0 26.0
5/5 5.0 5.0
18/38 18.0 38.0
38/31 38.0 31.0
11/44 11.0 44.0
40/25 40.0 25.0
26/16 26.0 16.0
49/23 49.0 23.0
19/15 19.0 15.0
40/13 40.0 13.0
43/49 43.0 49.0
4/4 4.0 4.0
12/26 12.0 26.0
8/37 8.0 37.0
7/23 7.0 23.0
28/40 28.0 40.0
48/38 48.0 38.0
51/24 51.0 24.0
26/26 26.0 26.0
32/44 32.0 44.0
23/11 23.0 11.0
1/43 1.0 43.0
46/44 46.0 44.0
31/44 31.0 44.0
36/2 36.0 2.0
8/6 8.0 6.0
14/7 14.0 7.0
47/27 47.0 27.0
1/20 1.0 20.0
16/40 16.0 40.0
29/37 29.0 37.0
10/3 10.0 3.0
42/46 42.0 46.0
1/37 1.0 37.0
48/21 48.0 21.0
24/31 24.0 31.0
25/14 25.0 14.0
24/2 24.0 2.0
28/3 28.0 3.0
40/51 40.0 51.0
36/24 36.0 24.0
46/46 46.0 46.0
6/41 6.0 41.0
30/8 30.0 8.0
19/20 19.0 20.0
3/31 3.0 31.0
22/39 22.0 39.0
25/24 25.0 24.0
16/42 16.0 42.0
5/49 5.0 49.0
11/14 11.0 14.0
39/35 39.0 35.0
36/19 36.0 19.0
50/16 50.0 16.0
40/33 40.0 33.0
16/36 16.0 36.0
11/21 11.0 21.0
15/22 15.0 22.0
42/36 42.0 36.0
46/8 46.0 8.0
6/49 6.0 49.0
51/3 51.0 3.0
44/46 44.0 46.0
20/24 20.0 24.0
32/12 32.0 12.0
51/44 51.0 44.0
17/22 17.0 22.0
21/9 21.0 9.0
21/18 21.0 18.0
32/33 32.0 33.0
12/33 12.0 33.0
6/38 6.0 38.0
2/34 2.0 34.0
38/5 38.0 5.0
34/20 34.0 20.0
1/30 1.0 30.0
37/29 37.0 29.0
2/33 2.0 33.0
45/30 45.0 30.0
17/39 17.0 39.0
20/25 20.0 25.0
19/10 19.0 10.0
44/35 44.0 35.0
44/39 44.0 39.0
22/30 22.0 30.0
25/47 25.0 47.0
50/38 50.0 38.0
36/10 36.0 10.0
7/35 7.0 35.0
9/41 9.0 41.0
36/13 36.0 13.0
2/44 2.0 44.0
36/43 36.0 43.0
20/45 20.0 45.0
19/23 19.0 23.0
43/32 43.0 32.0
45/45 45.0 45.0
6/27 6.0 27.0
35/24 35.0 24.0
8/31 8.0 31.0
13/47 13.0 47.0
2/21 2.0 21.0
3/3 3.0 3.0
26/51 26.0 51.0
5/31 5.0 31.0
14/38 14.0 38.0
5/7 5.0 7.0
24/5 24.0 5.0
7/33 7.0 33.0
11/22 11.0 22.0
37/19 37.0 19.0
48/6 48.0 6.0
24/16 24.0 16.0
10/8 10.0 8.0
35/8 35.0 8.0
51/12 51.0 12.0
16/13 16.0 13.0
27/5 27.0 5.0
21/33 21.0 33.0
13/10 13.0 10.0
22/19 22.0 19.0
26/48 26.0 48.0
15/26 15.0 26.0
14/27 14.0 27.0
10/49 10.0 49.0
41/4 41.0 4.0
43/6 43.0 6.0
22/49 22.0 49.0
51/48 51.0 48.0
17/5 17.0 5.0
36/49 36.0 49.0
14/47 14.0 47.0
40/38 40.0 38.0
8/2 8.0 2.0
36/51 36.0 51.0
17/24 17.0 24.0
5/13 5.0 13.0
45/44 45.0 44.0
2/24 2.0 24.0
15/47 15.0 47.0
34/4 34.0 4.0
51/17 51.0 17.0
21/48 21.0 48.0
42/23 42.0 23.0
50/40 50.0 40.0
1/25 1.0 25.0
50/20 50.0 20.0
26/33 26.0 33.0
13/8 13.0 8.0
29/2 29.0 2.0
18/7 18.0 7.0
13/42 13.0 42.0
51/14 51.0 14.0
8/25 8.0 25.0
1/31 1.0 31.0
42/5 42.0 5.0
7/36 7.0 36.0
27/37 27.0 37.0
39/34 39.0 34.0
15/18 15.0 18.0
20/29 20.0 29.0
17/37 17.0 37.0
45/22 45.0 22.0
38/12 38.0 12.0
41/35 41.0 35.0
51/15 51.0 15.0
2/16 2.0 16.0
9/14 9.0 14.0
9/20 9.0 20.0
23/15 23.0 15.0
51/22 51.0 22.0
14/23 14.0 23.0
26/43 26.0 43.0
30/15 30.0 15.0
13/34 13.0 34.0
37/40 37.0 40.0
19/34 19.0 34.0
11/50 11.0 50.0
12/13 12.0 13.0
6/32 6.0 32.0
27/39 27.0 39.0
3/34 3.0 34.0
48/10 48.0 10.0
31/14 31.0 14.0
4/41 4.0 41.0
47/19 47.0 19.0
37/35 37.0 35.0
8/33 8.0 33.0
26/5 26.0 5.0
5/43 5.0 43.0
9/34 9.0 34.0
48/41 48.0 41.0
41/7 41.0 7.0
50/17 50.0 17.0
29/4 29.0 4.0
27/22 27.0 22.0
19/9 19.0 9.0
15/50 15.0 50.0
26/27 26.0 27.0
49/45 49.0 45.0
39/1 39.0 1.0
8/14 8.0 14.0
46/51 46.0 51.0
11/27 11.0 27.0
32/26 32.0 26.0
40/37 40.0 37.0
23/49 23.0 49.0
29/9 29.0 9.0
48/29 48.0 29.0
26/41 26.0 41.0
20/14 20.0 14.0
47/40 47.0 40.0
44/45 44.0 45.0
36/47 36.0 47.0
17/27 17.0 27.0
46/7 46.0 7.0
5/33 5.0 33.0
29/6 29.0 6.0
28/46 28.0 46.0
12/29 12.0 29.0
31/12 31.0 12.0
19/37 19.0 37.0
6/26 6.0 26.0
10/51 10.0 51.0
29/28 29.0 28.0
7/17 7.0 17.0
25/30 25.0 30.0
31/18 31.0 18.0
44/27 44.0 27.0
39/3 39.0 3.0
14/9 14.0 9.0
16/31 16.0 31.0
24/7 24.0 7.0
8/28 8.0 28.0
20/12 20.0 12.0
8/45 8.0 45.0
5/1 5.0 1.0
1/6 1.0 6.0
12/40 12.0 40.0
24/34 24.0 34.0
50/44 50.0 44.0
4/31 4.0 31.0
45/25 45.0 25.0
3/20 3.0 20.0
8/1 8.0 1.0
37/23 37.0 23.0
46/11 46.0 11.0
50/47 50.0 47.0
9/23 9.0 23.0
35/47 35.0 47.0
6/40 6.0 40.0
29/27 29.0 27.0
48/26 48.0 26.0
33/18 33.0 18.0
4/39 4.0 39.0
5/46 5.0 46.0
15/19 15.0 19.0
12/18 12.0 18.0
28/50 28.0 50.0
9/11 9.0 11.0
10/14 10.0 14.0
3/33 3.0 33.0
11/29 11.0 29.0
15/35 15.0 35.0
11/13 11.0 13.0
29/7 29.0 7.0
17/38 17.0 38.0
32/7 32.0 7.0
43/39 43.0 39.0
2/41 2.0 41.0
8/40 8.0 40.0
7/32 7.0 32.0
19/26 19.0 26.0
40/7 40.0 7.0
1/32 1.0 32.0
35/51 35.0 51.0
14/29 14.0 29.0
17/7 17.0 7.0
25/48 25.0 48.0
26/50 26.0 50.0
9/43 9.0 43.0
19/11 19.0 11.0
21/28 21.0 28.0
4/25 4.0 25.0
37/39 37.0 39.0
11/51 11.0 51.0
26/49 26.0 49.0
38/40 38.0 40.0
6/19 6.0 19.0
10/25 10.0 25.0
29/33 29.0 33.0
13/25 13.0 25.0
25/50 25.0 50.0
44/42 44.0 42.0
45/33 45.0 33.0
49/37 49.0 37.0
10/37 10.0 37.0
38/15 38.0 15.0
36/33 36.0 33.0
31/11 31.0 11.0
41/30 41.0 30.0
16/15 16.0 15.0
41/13 41.0 13.0
39/30 39.0 30.0
46/1 46.0 1.0
47/3 47.0 3.0
49/41 49.0 41.0
33/22 33.0 22.0
38/24 38.0 24.0
22/46 22.0 46.0
51/18 51.0 18.0
16/5 16.0 5.0
1/36 1.0 36.0
36/30 36.0 30.0
20/26 20.0 26.0
42/47 42.0 47.0
1/2 1.0 2.0
43/22 43.0 22.0
8/42 8.0 42.0
27/3 27.0 3.0
27/48 27.0 48.0
36/18 36.0 18.0
22/37 22.0 37.0
16/30 16.0 30.0
38/38 38.0 38.0
17/33 17.0 33.0
25/25 25.0 25.0
32/46 32.0 46.0
4/18 4.0 18.0
40/10 40.0 10.0
16/23 16.0 23.0
19/21 19.0 21.0
46/34 46.0 34.0
49/10 49.0 10.0
33/50 33.0 50.0
8/11 8.0 11.0
33/5 33.0 5.0
3/6 3.0 6.0
33/4 33.0 4.0
18/41 18.0 41.0
36/12 36.0 12.0
10/43 10.0 43.0
49/2 49.0 2.0
21/40 21.0 40.0
23/13 23.0 13.0
23/18 23.0 18.0
36/20 36.0 20.0
44/37 44.0 37.0
37/2 37.0 2.0
28/7 28.0 7.0
26/35 26.0 35.0
14/16 14.0 16.0
2/19 2.0 19.0
44/44 44.0 44.0
28/14 28.0 14.0
32/41 32.0 41.0
51/19 51.0 19.0
23/16 23.0 16.0
51/27 51.0 27.0
5/19 5.0 19.0
14/2 14.0 2.0
4/16 4.0 16.0
32/24 32.0 24.0
39/2 39.0 2.0
26/6 26.0 6.0
21/12 21.0 12.0
13/43 13.0 43.0
19/44 19.0 44.0
1/21 1.0 21.0
1/24 1.0 24.0
1/49 1.0 49.0
14/49 14.0 49.0
51/50 51.0 50.0
16/1 16.0 1.0
10/41 10.0 41.0
16/21 16.0 21.0
20/37 20.0 37.0
38/32 38.0 32.0
23/4 23.0 4.0
33/43 33.0 43.0
38/44 38.0 44.0
10/50 10.0 50.0
28/11 28.0 11.0
8/7 8.0 7.0
11/25 11.0 25.0
30/47 30.0 47.0
24/46 24.0 46.0
43/26 43.0 26.0
16/4 16.0 4.0
35/11 35.0 11.0
37/38 37.0 38.0
48/14 48.0 14.0
17/40 17.0 40.0
32/2 32.0 2.0
45/43 45.0 43.0
18/32 18.0 32.0
47/23 47.0 23.0
11/37 11.0 37.0
25/8 25.0 8.0
15/13 15.0 13.0
41/45 41.0 45.0
51/4 51.0 4.0
10/40 10.0 40.0
34/8 34.0 8.0
25/16 25.0 16.0
16/50 16.0 50.0
44/14 44.0 14.0
25/42 25.0 42.0
49/21 49.0 21.0
3/22 3.0 22.0
36/50 36.0 50.0
38/25 38.0 25.0
33/2 33.0 2.0
35/40 35.0 40.0
46/4 46.0 4.0
22/43 22.0 43.0
43/10 43.0 10.0
33/25 33.0 25.0
41/25 41.0 25.0
20/44 20.0 44.0
9/2 9.0 2.0
49/44 49.0 44.0
10/29 10.0 29.0
8/36 8.0 36.0
19/5 19.0 5.0
